Date,Open,High,Low,Close,Adj Close,Volume
2017-05-08,197.369995,197.589996,195.259995,196.570007,182.176514,5275800
2017-05-15,196.669998,197.940002,193.539993,195.800003,181.462891,8363600
2017-05-22,196.350006,200.690002,196.350006,200.669998,187.087051,7475100
2017-05-29,200.309998,207.389999,199.960007,206.699997,192.708878,9452500
2017-06-05,206.770004,207.330002,204.089996,206.929993,192.923325,8941900
2017-06-12,206.929993,213.460007,205.500000,213.240005,198.806198,10677000
2017-06-19,214.000000,214.570007,211.710007,212.899994,198.489258,7997000
2017-06-26,212.789993,213.470001,207.080002,208.190002,194.098053,8715100
2017-07-03,209.139999,210.339996,207.889999,209.589996,195.403259,4826400
2017-07-10,209.600006,212.779999,208.000000,211.770004,197.435730,6225200
2017-07-17,212.199997,213.410004,209.479996,211.160004,196.867020,7292800
2017-07-24,211.199997,211.660004,197.169998,199.720001,186.201355,15342800
2017-07-31,200.000000,208.610001,199.809998,207.649994,193.594604,9455200
2017-08-07,207.899994,208.399994,205.179993,205.979996,192.037628,7675400
2017-08-14,206.660004,208.630005,203.449997,203.529999,189.753433,7252300
2017-08-21,203.800003,205.860001,201.960007,202.130005,188.448227,7395000
2017-08-28,202.779999,204.910004,201.330002,203.559998,190.873032,6343100
2017-09-04,202.250000,206.119995,200.509995,205.690002,192.870255,7346200
2017-09-11,206.460007,214.119995,206.089996,213.350006,200.052856,9998100
2017-09-18,214.000000,214.649994,208.309998,210.759995,197.624252,8565000
2017-09-25,210.979996,212.830002,208.160004,209.899994,196.817871,8423900
2017-10-02,210.729996,217.610001,210.029999,216.520004,203.025284,7954700
2017-10-09,215.960007,219.759995,214.660004,217.720001,204.150513,7648000
2017-10-16,217.699997,221.320007,216.470001,221.320007,207.526108,7766400
2017-10-23,221.759995,238.899994,221.199997,234.740005,220.109741,18169600
2017-10-30,233.660004,233.660004,229.110001,232.220001,217.746765,9212900
2017-11-06,232.220001,232.630005,226.160004,227.449997,213.274078,7270100
2017-11-13,226.729996,229.990005,226.039993,229.360001,215.065018,7637200
2017-11-20,229.899994,235.710007,229.550003,231.380005,216.959137,5853500
2017-11-27,231.750000,243.630005,231.130005,241.149994,227.260925,11642800
2017-12-04,243.050003,244.229996,236.970001,238.130005,224.414871,9302800
2017-12-11,239.190002,241.679993,236.119995,238.000000,224.292358,13720500
2017-12-18,238.580002,240.009995,234.279999,234.729996,221.210663,9250000
2017-12-25,235.080002,237.309998,234.839996,235.369995,221.813843,4293200
2018-01-01,235.779999,240.899994,232.809998,240.570007,226.714340,9203700
2018-01-08,239.380005,246.000000,239.179993,244.470001,230.389694,8667000
2018-01-15,245.300003,249.000000,243.830002,248.179993,233.886017,9177100
2018-01-22,247.130005,259.769989,245.080002,258.630005,243.734177,14192700
2018-01-29,258.510010,259.339996,244.880005,245.169998,231.049393,14446500
2018-02-05,243.500000,244.399994,218.179993,225.210007,212.238998,22854100
2018-02-12,227.490005,238.440002,226.100006,236.669998,223.038956,12501100
2018-02-19,234.539993,237.889999,232.100006,237.020004,224.685913,9138500
2018-02-26,239.009995,244.860001,226.330002,230.369995,218.381989,13726400
2018-03-05,230.000000,241.369995,228.529999,241.350006,228.790588,10336300
2018-03-12,242.100006,243.100006,233.850006,237.220001,224.875519,13029400
2018-03-19,236.009995,237.220001,215.270004,215.360001,204.153046,14454700
2018-03-26,217.860001,221.860001,214.729996,219.520004,208.096573,11436600
2018-04-02,218.050003,220.309998,209.470001,212.250000,201.204895,14720200
2018-04-09,213.750000,218.710007,212.399994,215.520004,204.304749,11190700
2018-04-16,217.199997,221.690002,216.589996,217.750000,206.418686,9600700
2018-04-23,218.020004,218.729996,194.399994,196.119995,185.914261,27876600
2018-04-30,196.960007,199.929993,191.440002,199.360001,188.985657,19234400
2018-05-07,200.059998,205.679993,199.559998,205.160004,194.483826,15354700
2018-05-14,205.669998,206.039993,198.449997,198.960007,188.606491,13750100
2018-05-21,200.500000,202.929993,196.559998,199.029999,189.963242,10919600
2018-05-28,198.000000,200.419998,195.100006,199.589996,190.497726,11570000
2018-06-04,200.729996,206.750000,200.070007,206.589996,197.178833,11401200
2018-06-11,206.589996,206.789993,200.110001,204.970001,195.632629,13877900
2018-06-18,202.529999,204.570007,194.589996,196.500000,187.548492,13108400
2018-06-25,195.979996,199.899994,193.639999,196.720001,187.758469,12602700
2018-07-02,195.460007,198.949997,193.509995,197.460007,188.464767,6688200
2018-07-09,198.139999,202.580002,197.399994,201.179993,192.015305,8867800
2018-07-16,201.550003,203.169998,198.250000,201.949997,192.750214,10275400
2018-07-23,201.539993,210.600006,190.570007,207.419998,197.971024,19897100
2018-07-30,208.250000,212.779999,203.850006,207.289993,197.846939,10679800
2018-08-06,207.449997,209.610001,201.000000,201.960007,192.759766,7136300
2018-08-13,202.020004,204.990005,197.110001,204.770004,195.441742,8574200
2018-08-20,205.720001,206.039993,201.460007,205.289993,195.938049,8306600
2018-08-27,206.179993,211.720001,205.850006,210.919998,202.660950,10208500
2018-09-03,210.550003,213.369995,207.350006,212.570007,204.246338,9162700
2018-09-10,213.679993,216.369995,205.899994,207.880005,199.739990,13197100
2018-09-17,207.460007,217.869995,207.300003,216.330002,207.859100,12786600
2018-09-24,215.389999,215.869995,208.869995,210.710007,202.459167,9923100
2018-10-01,212.399994,217.339996,211.059998,213.190002,204.842072,9540200
2018-10-08,213.130005,214.580002,195.929993,198.229996,190.467850,14434600
2018-10-15,197.820007,203.770004,197.419998,199.850006,192.024429,11083200
2018-10-22,201.250000,203.399994,181.979996,184.949997,177.707870,23603800
