,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2017-05-10,78.279999,78.660004,78.139999,78.650002,75.55899000000001,2396900,0.0
1,2017-05-11,78.199997,78.449997,77.25,77.91999799999999,74.857681,3780600,2.0093686347373882
2,2017-05-12,77.699997,77.809998,77.220001,77.489998,74.44458,2865800,2.0055491032532995
3,2017-05-15,77.480003,78.620003,77.480003,78.33000200000001,75.251564,3327000,1.9892760886179983
4,2017-05-16,78.599998,78.639999,77.839996,78.129997,75.059433,2457500,2.0025599002646834
5,2017-05-17,78.129997,78.129997,76.239998,76.370003,73.368607,4441600,2.0230456191025685
6,2017-05-18,76.269997,76.849998,75.970001,76.379997,73.378204,3545700,1.9998691542237164
7,2017-05-19,76.550003,77.349998,76.300003,76.800003,73.7817,3283900,1.994531172088626
8,2017-05-22,76.949997,77.120003,76.5,76.980003,73.954643,2800000,1.997661730410689
9,2017-05-23,77.019997,77.41999799999999,76.82,77.199997,74.165977,2239600,1.9971503366768268
10,2017-05-24,77.459999,77.459999,76.93,77.120003,74.089127,2091300,2.00103726655716
11,2017-05-25,77.489998,77.91999799999999,77.260002,77.440002,74.39654499999999,3185200,1.9958677816149846
12,2017-05-26,77.16999799999999,77.599998,77.019997,77.459999,74.415764,1858800,1.9997418409468353
13,2017-05-30,77.239998,77.41999799999999,76.989998,77.089996,74.060303,2073000,2.0047996240653587
14,2017-05-31,77.089996,77.110001,75.980003,76.940002,73.916206,3117100,2.00194949306084
15,2017-06-01,77.230003,78.379997,76.949997,78.279999,75.203529,3553400,1.98288200029231
16,2017-06-02,77.769997,78.739998,77.769997,78.489998,75.405273,3534800,1.9973245126086001
17,2017-06-05,78.75,79.199997,78.610001,78.970001,75.866425,2738600,1.9939217045216955
18,2017-06-06,78.459999,78.93,78.290001,78.849998,75.751137,2878000,2.001521915067138
19,2017-06-07,78.910004,80.089996,78.790001,79.809998,76.673386,4284000,1.9879714318499293
20,2017-06-08,79.809998,80.199997,79.66999799999999,79.949997,76.80789200000001,4079800,1.9982489180080896
21,2017-06-09,80.389999,80.730003,79.730003,80.309998,77.153748,3849400,1.995517357627129
22,2017-06-12,80.349998,80.730003,80.07,80.16999799999999,77.019257,3352300,2.0017462891791515
23,2017-06-13,80.199997,80.739998,80.07,80.589996,77.422752,3174400,1.9947884598480439
24,2017-06-14,80.110001,80.91999799999999,79.620003,80.839996,77.662918,4013100,1.9969074713957184
25,2017-06-15,80.379997,81.239998,80.230003,80.699997,77.52842700000001,2773400,2.001734807995098
26,2017-06-16,80.860001,81.480003,80.769997,81.449997,78.248932,5914700,1.9907918965300884
27,2017-06-19,81.559998,81.940002,81.290001,81.879997,78.662041,3076500,1.9947484121182857
28,2017-06-20,81.980003,82.809998,81.800003,82.510002,79.267296,3929100,1.9923645014576534
29,2017-06-21,82.599998,82.800003,81.989998,82.209999,78.979088,2683400,2.0036492276322737
30,2017-06-22,82.110001,82.629997,82.059998,82.25,79.01750899999999,2312100,1.9995136656534953
31,2017-06-23,82.389999,82.699997,82.059998,82.220001,78.988686,3785300,2.0003648625594157
32,2017-06-26,82.5,83.290001,82.440002,82.959999,79.699608,2491600,1.9910800625732892
33,2017-06-27,83.059998,83.519997,83.010002,83.08000200000001,79.81488,2994500,1.998555572976515
34,2017-06-28,83.510002,84.269997,83.400002,83.970001,80.669922,3668500,1.9894009885744792
35,2017-06-29,84.91999799999999,85.389999,83.160004,83.629997,80.343262,5092600,2.004065574700427
36,2017-06-30,84.089996,84.639999,83.589996,84.239998,80.929298,3320800,1.9927587723826872
37,2017-07-03,84.690002,85.739998,84.690002,85.099998,81.755486,2306900,1.9898942418306518
38,2017-07-05,85.220001,85.879997,84.809998,84.889999,81.86158,3501200,2.002473777859274
39,2017-07-06,84.66999799999999,84.839996,83.720001,83.739998,80.752602,3213400,2.013732995312467
40,2017-07-07,83.93,84.690002,83.769997,84.33000200000001,81.321556,2454600,1.9930036287678492
41,2017-07-10,84.129997,84.57,83.970001,84.300003,81.292625,2147000,2.000355860011061
42,2017-07-11,84.230003,84.309998,83.540001,84.160004,81.157623,2733200,2.001663486137667
43,2017-07-12,84.279999,84.980003,84.059998,84.82,81.79406,4629100,1.9922188634755957
44,2017-07-13,84.93,85.43,84.739998,85.370003,82.324455,3309400,1.9935574208659685
45,2017-07-14,84.849998,85.559998,84.589996,85.279999,82.237656,3354700,2.001055394008623
46,2017-07-17,85.129997,85.519997,84.779999,85.220001,82.17981,2190500,2.000704036602863
47,2017-07-18,84.959999,85.559998,84.760002,85.519997,82.469109,2816000,1.9964920952932215
48,2017-07-19,85.760002,85.980003,85.300003,85.93,82.864487,5539700,1.995228639590364
49,2017-07-20,84.940002,85.449997,84.529999,85.349998,82.30516800000001,5386400,2.0067955713367445
50,2017-07-21,85.790001,86.279999,85.43,85.589996,82.536591,3570400,1.9971959573406222
51,2017-07-24,85.449997,85.66999799999999,83.860001,85.0,81.967651,5389100,2.0069411294117647
52,2017-07-25,85.839996,86.099998,85.08000200000001,85.410004,82.363029,3255200,1.995199578728506
53,2017-07-26,85.410004,85.720001,85.16999799999999,85.300003,82.25695,3038100,2.0012895779147866
54,2017-07-27,85.18,85.199997,83.33000200000001,83.849998,80.858673,6119300,2.0172928447774083
55,2017-07-28,83.879997,85.099998,83.620003,84.800003,81.77478,3321200,1.9887971112453853
56,2017-07-31,85.16999799999999,85.699997,84.839996,85.230003,82.189453,3079800,1.9949548282897518
57,2017-08-01,85.720001,85.839996,85.139999,85.239998,82.199081,3148800,1.999882742840984
58,2017-08-02,85.150002,85.360001,84.970001,85.300003,82.25695,3252300,1.99929654164256
59,2017-08-03,85.239998,85.879997,85.139999,85.540001,82.488396,2381800,1.9971943184803098
60,2017-08-04,85.989998,86.33000200000001,85.839996,85.970001,82.903046,2840200,1.9949982552634842
61,2017-08-07,86.099998,86.190002,85.68,85.849998,82.787323,2089100,2.0013978218147424
62,2017-08-08,85.43,86.66999799999999,85.410004,85.940002,82.874123,2922800,1.9989527112182288
63,2017-08-09,85.739998,85.970001,85.239998,85.690002,82.633049,2961000,2.002917493221671
64,2017-08-10,85.440002,85.58000200000001,84.550003,84.559998,81.54335,3755200,2.01336333995656
65,2017-08-11,84.760002,84.860001,83.970001,84.290001,81.28299,3078600,2.0032031913251487
66,2017-08-14,84.739998,85.66999799999999,84.720001,85.470001,82.42088299999999,2893600,1.9861939863555167
67,2017-08-15,85.989998,86.970001,85.879997,86.790001,83.693794,3774100,1.9847908746999552
68,2017-08-16,87.0,87.779999,86.989998,87.389999,84.27239200000001,3379600,1.9931342486913177
69,2017-08-17,87.339996,87.629997,86.050003,86.089996,83.018761,3870400,2.015100511794657
70,2017-08-18,85.989998,86.129997,85.209999,85.379997,82.334091,4271200,2.008315753395962
71,2017-08-21,85.449997,85.639999,84.949997,85.300003,82.25695,2505100,2.000937795981086
72,2017-08-22,85.470001,85.730003,84.910004,85.300003,82.25695,2155300,2.0
73,2017-08-23,84.709999,85.510002,84.699997,85.279999,82.237656,1960400,2.0002345684830507
74,2017-08-24,85.489998,85.529999,85.040001,85.360001,82.314812,2057900,1.9990627694580274
75,2017-08-25,85.5,85.959999,85.41999799999999,85.470001,82.42088299999999,2302100,1.9987129987280565
76,2017-08-28,85.660004,85.690002,85.209999,85.410004,82.363029,2105500,2.0007024586955877
77,2017-08-29,84.75,85.510002,84.400002,85.41999799999999,82.372665,2779400,1.999883001636221
78,2017-08-30,85.379997,85.739998,85.220001,85.690002,82.633049,2131700,1.9968490606407034
79,2017-08-31,86.0,86.279999,85.699997,86.099998,83.028412,3792300,1.9952381415850906
80,2017-09-01,86.309998,86.540001,86.050003,86.139999,83.066978,2262700,1.999535628041974
81,2017-09-05,85.720001,85.910004,84.68,85.309998,82.266594,3089800,2.0097292347844156
82,2017-09-06,85.57,85.839996,85.0,85.230003,82.189453,2823300,2.000938577932468
83,2017-09-07,85.269997,85.519997,84.08000200000001,84.410004,81.398705,2905400,2.009714476497359
84,2017-09-08,84.18,85.010002,84.019997,84.25,81.24440799999999,3462100,2.0018991572700298
85,2017-09-11,84.970001,86.120003,84.970001,85.690002,82.633049,3397500,1.9831952157032273
86,2017-09-12,85.970001,86.599998,85.809998,86.550003,83.462357,3333300,1.9900635358730143
87,2017-09-13,86.41999799999999,86.769997,86.389999,86.639999,83.549149,2396500,1.9989612649926276
88,2017-09-14,86.540001,86.800003,86.160004,86.190002,83.115211,2764900,2.005220988392598
89,2017-09-15,86.519997,86.989998,86.07,86.989998,83.88665,7791600,1.9908035864077156
90,2017-09-18,87.08000200000001,87.870003,86.949997,87.870003,84.735275,3395100,1.9899851488567721
91,2017-09-19,87.970001,89.230003,87.879997,89.0,85.824951,4043800,1.987303404494382
92,2017-09-20,89.25,89.379997,88.269997,88.43,85.275276,4251000,2.0064457763202532
93,2017-09-21,88.449997,88.800003,88.040001,88.41999799999999,85.265648,2877800,2.000113119206359
94,2017-09-22,88.300003,88.709999,88.099998,88.400002,85.246361,2770100,2.000226199089905
95,2017-09-25,88.279999,88.639999,87.839996,88.209999,85.063141,2863100,2.002153984833398
96,2017-09-26,88.470001,88.769997,88.199997,88.690002,85.526016,2197800,1.994587856701142
97,2017-09-27,89.68,89.739998,89.029999,89.489998,86.29746999999999,2888900,1.9910604981799196
98,2017-09-28,89.230003,90.309998,89.230003,90.139999,86.924286,2458800,1.992788983722975
99,2017-09-29,90.040001,90.769997,89.93,90.459999,87.232857,2996300,1.9964625248337666
100,2017-10-02,90.440002,91.16999799999999,90.099998,90.540001,87.310028,4466400,1.9991163905553744
101,2017-10-03,90.589996,91.639999,90.589996,91.43,88.168274,2912300,1.990265788034562
102,2017-10-04,91.599998,91.610001,90.910004,91.010002,87.763245,3091700,2.004614855408969
103,2017-10-05,90.959999,91.620003,90.769997,91.160004,88.247276,2991000,1.99835451959831
104,2017-10-06,91.25,91.589996,91.089996,91.550003,88.62481700000001,1891800,1.9957400438315662
105,2017-10-09,91.589996,91.959999,91.5,91.690002,88.760345,1653700,1.9984731268737455
106,2017-10-10,91.879997,92.339996,91.779999,91.889999,88.953949,2247200,1.9978235172251988
107,2017-10-11,91.860001,92.650002,91.809998,91.959999,89.02170600000001,3051400,1.9992387994697565
108,2017-10-12,91.629997,92.230003,91.41999799999999,91.610001,88.682907,3279000,2.003820521735394
109,2017-10-13,91.5,92.91999799999999,91.260002,92.860001,89.89295200000001,3224200,1.9865388758718623
110,2017-10-16,93.040001,93.349998,90.809998,91.959999,89.02170600000001,4294000,2.0097868857088614
111,2017-10-17,91.940002,92.099998,91.58000200000001,91.690002,88.760345,2939600,2.0029446722010102
112,2017-10-18,91.800003,92.269997,91.68,92.08000200000001,89.137886,4720200,1.9957645526549839
113,2017-10-19,90.400002,92.949997,90.040001,91.900002,88.963631,6512100,2.001958650664665
114,2017-10-20,92.839996,93.290001,91.970001,92.089996,89.147552,4442200,1.9979368660196273
115,2017-10-23,92.220001,93.089996,92.220001,92.379997,89.428299,2963100,1.9968607814525041
116,2017-10-24,92.599998,93.93,92.33000200000001,93.860001,90.861,4481500,1.9842317921986814
117,2017-10-25,94.0,94.239998,93.269997,93.529999,90.54155,4266100,2.003528301117591
118,2017-10-26,93.989998,95.730003,93.980003,95.690002,92.63253,4136800,1.9774270774913352
119,2017-10-27,95.449997,96.019997,95.029999,95.790001,92.729355,3212200,1.9989560601424359
120,2017-10-30,95.730003,96.120003,94.839996,95.07,92.032349,3096500,2.007573377511308
121,2017-10-31,94.980003,95.610001,94.519997,95.519997,92.467964,3146400,1.9952889759826937
122,2017-11-01,96.290001,96.57,95.440002,95.790001,92.729355,2320000,1.9971812924399073
123,2017-11-02,96.0,96.239998,95.389999,95.980003,92.913261,3013300,1.9980204001452262
