,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2017-05-10,124.989998,125.370003,120.57,120.949997,120.949997,1492700,0.0
1,2017-05-11,120.599998,121.120003,118.58000200000001,119.040001,119.040001,3006700,2.0160449931447832
2,2017-05-12,119.0,121.389999,118.110001,120.08000200000001,120.08000200000001,2308000,1.991339099078296
3,2017-05-15,120.5,121.449997,120.300003,120.93,120.93,1354600,1.9929711568676094
4,2017-05-16,120.75,121.099998,119.849998,120.300003,120.300003,1101800,2.005236882662422
5,2017-05-17,119.279999,119.559998,116.099998,116.150002,116.150002,1414200,2.0357296679168373
6,2017-05-18,116.440002,117.839996,115.839996,116.66999799999999,116.66999799999999,2014100,1.9955430186944891
7,2017-05-19,117.160004,117.160004,113.489998,113.839996,113.839996,2613700,2.024859470304268
8,2017-05-22,113.949997,115.540001,112.58000200000001,115.41999799999999,115.41999799999999,2228100,1.9863108471029434
9,2017-05-23,111.410004,112.650002,102.470001,104.639999,104.639999,18836900,2.1030198691037834
10,2017-05-24,104.5,105.0,98.629997,101.08000200000001,101.08000200000001,9737500,2.0352195976410843
11,2017-05-25,104.360001,104.489998,98.400002,98.5,98.5,8367600,2.0261929137055836
12,2017-05-26,98.769997,99.440002,96.18,97.699997,97.699997,6660800,2.0081883625851082
13,2017-05-30,98.040001,98.599998,96.839996,97.779999,97.779999,5596500,1.9991818163139887
14,2017-05-31,98.279999,99.0,97.559998,98.029999,98.029999,3985200,1.9974497602514512
15,2017-06-01,97.870003,101.25,97.870003,100.58000200000001,100.58000200000001,3588400,1.9746470178037976
16,2017-06-02,101.239998,104.68,100.769997,101.83000200000001,101.83000200000001,3308100,1.9877246393454848
17,2017-06-05,101.529999,102.139999,100.019997,101.610001,101.610001,1564200,2.0021651510465
18,2017-06-06,101.510002,102.32,100.260002,101.470001,101.470001,2624800,2.001379718129696
19,2017-06-07,101.5,103.82,99.900002,100.139999,100.139999,3056200,2.0132814261362237
20,2017-06-08,100.57,104.050003,100.57,102.91999799999999,102.91999799999999,2826400,1.972988738301375
21,2017-06-09,103.089996,106.059998,103.029999,105.379997,105.379997,2972300,1.976655920762647
22,2017-06-12,105.510002,108.25,105.510002,106.879997,106.879997,3173400,1.9859655684683448
23,2017-06-13,106.25,108.870003,105.75,108.0,108.0,2282500,1.9896296018518518
24,2017-06-14,114.589996,118.089996,113.949997,118.0,118.0,10327800,1.9152542372881356
25,2017-06-15,116.5,118.029999,115.940002,117.980003,117.980003,6260800,2.0001694948253226
26,2017-06-16,118.019997,118.550003,113.129997,113.980003,113.980003,4622300,2.0350938751949323
27,2017-06-19,114.510002,117.08000200000001,113.220001,116.160004,116.160004,2694100,1.981232774406585
28,2017-06-20,117.0,120.790001,116.660004,119.050003,119.050003,3592200,1.9757244945218524
29,2017-06-21,118.940002,123.720001,118.879997,123.58000200000001,123.58000200000001,2929900,1.9633435917892281
30,2017-06-22,124.010002,126.68,124.010002,126.230003,126.230003,2863100,1.979006567875943
31,2017-06-23,129.83999599999999,130.020004,124.949997,126.07,126.07,4530700,2.0012691599904815
32,2017-06-26,126.589996,126.989998,124.879997,125.089996,125.089996,2983700,2.0078343914888284
33,2017-06-27,125.199997,126.389999,122.0,122.110001,122.110001,2834600,2.0244041845515994
34,2017-06-28,122.349998,126.519997,121.510002,125.809998,125.809998,2473100,1.9705905964643604
35,2017-06-29,125.550003,125.860001,120.610001,122.43,122.43,2567900,2.0276075961774076
36,2017-06-30,123.75,123.75,121.370003,121.66999799999999,121.66999799999999,1831700,2.006246420748688
37,2017-07-03,121.83000200000001,122.779999,121.019997,121.08000200000001,121.08000200000001,1066800,2.0048727782478895
38,2017-07-05,121.150002,126.190002,120.449997,125.050003,125.050003,2455300,1.9682526916852614
39,2017-07-06,124.209999,126.099998,117.16999799999999,121.089996,121.089996,4463700,2.032703007108861
