Date,Open,High,Low,Close,Adj Close,Volume
2018-04-27,304.690002,306.299988,297.390015,301.739990,301.739990,458100
2018-04-30,303.279999,308.739990,300.850006,300.950012,300.950012,545400
2018-05-01,301.690002,311.600006,301.690002,310.500000,310.500000,445600
2018-05-02,309.769989,310.390015,298.170013,302.140015,302.140015,936800
2018-05-03,310.000000,341.890015,307.989990,335.570007,335.570007,1673800
2018-05-04,335.519989,352.149994,328.000000,349.279999,349.279999,746300
2018-05-07,348.299988,354.399994,344.309998,347.570007,347.570007,703400
2018-05-08,341.839996,347.600006,339.750000,347.380005,347.380005,478900
2018-05-09,347.649994,361.829987,347.570007,358.160004,358.160004,495800
2018-05-10,358.720001,371.450012,358.720001,368.880005,368.880005,497200
2018-05-11,368.709991,374.750000,367.790009,372.679993,372.679993,588700
2018-05-14,370.869995,383.329987,370.010010,375.670013,375.670013,420700
2018-05-15,373.010010,381.230011,368.140015,380.350006,380.350006,547700
2018-05-16,380.209991,387.209991,376.980011,381.970001,381.970001,490200
2018-05-17,380.350006,384.399994,377.750000,379.940002,379.940002,535700
2018-05-18,381.149994,388.750000,380.029999,384.359985,384.359985,876300
2018-05-21,387.279999,389.790009,378.709991,379.170013,379.170013,641600
2018-05-22,382.000000,387.239990,378.510010,386.350006,386.350006,466200
2018-05-23,384.600006,396.470001,384.200012,395.519989,395.519989,484600
2018-05-24,396.170013,403.450012,389.100006,394.459991,394.459991,485700
2018-05-25,396.880005,398.049988,392.500000,394.279999,394.279999,388400
2018-05-29,388.649994,394.390015,375.000000,387.399994,387.399994,1245900
2018-05-30,389.040009,397.390015,385.869995,388.570007,388.570007,10944500
2018-05-31,389.209991,391.970001,379.510010,381.140015,381.140015,3663700
2018-06-01,384.899994,399.470001,380.170013,392.250000,392.250000,917400
2018-06-04,395.609985,406.339996,392.369995,405.839996,405.839996,988200
2018-06-05,407.519989,415.000000,402.750000,405.670013,405.670013,772400
2018-06-06,406.920013,411.010010,404.500000,410.269989,410.269989,575100
2018-06-07,411.510010,413.890015,393.769989,405.619995,405.619995,690600
2018-06-08,405.290009,414.940002,405.200012,409.769989,409.769989,537800
2018-06-11,409.769989,420.070007,408.459991,418.209991,418.209991,404600
2018-06-12,420.000000,432.380005,419.000000,430.850006,430.850006,815300
2018-06-13,431.049988,438.239990,427.010010,433.070007,433.070007,852700
2018-06-14,435.190002,444.799988,434.589996,440.649994,440.649994,708100
2018-06-15,441.000000,445.450012,435.480011,443.579987,443.579987,799000
2018-06-18,440.089996,446.809998,435.769989,443.149994,443.149994,691600
2018-06-19,438.619995,441.679993,432.029999,439.640015,439.640015,986500
2018-06-20,441.100006,450.929993,441.100006,446.209991,446.209991,583000
2018-06-21,450.059998,450.649994,433.510010,438.269989,438.269989,603200
2018-06-22,443.149994,444.070007,426.989990,427.290009,427.290009,1043000
2018-06-25,420.739990,421.989990,402.179993,416.200012,416.200012,1083000
2018-06-26,419.230011,430.769989,413.019989,428.369995,428.369995,846300
2018-06-27,429.200012,432.619995,409.579987,410.640015,410.640015,635300
2018-06-28,409.089996,417.500000,398.000000,413.940002,413.940002,743200
2018-06-29,419.140015,422.959991,408.850006,409.049988,409.049988,577200
2018-07-02,407.000000,415.309998,400.519989,412.510010,412.510010,422600
2018-07-03,414.910004,414.970001,408.929993,409.529999,409.529999,314200
2018-07-05,410.200012,411.399994,392.200012,400.579987,400.579987,882300
2018-07-06,400.720001,409.510010,399.000000,405.989990,405.989990,622900
2018-07-09,407.880005,413.859985,403.160004,408.459991,408.459991,608700
2018-07-10,413.089996,413.500000,399.730011,405.149994,405.149994,644800
2018-07-11,402.670013,408.000000,399.179993,403.790009,403.790009,398900
2018-07-12,408.190002,415.019989,408.160004,414.609985,414.609985,1290500
2018-07-13,416.230011,421.109985,413.869995,418.760010,418.760010,530000
2018-07-16,419.329987,421.760010,417.059998,419.380005,419.380005,610800
2018-07-17,417.609985,428.609985,417.609985,427.369995,427.369995,1019700
2018-07-18,430.190002,432.700012,426.769989,431.549988,431.549988,699700
2018-07-19,431.940002,433.559998,425.329987,425.989990,425.989990,536600
2018-07-20,427.000000,429.779999,422.320007,423.480011,423.480011,712700
2018-07-23,423.500000,431.660004,418.209991,430.899994,430.899994,527800
2018-07-24,434.000000,436.420013,419.410004,423.410004,423.410004,555300
2018-07-25,423.799988,431.820007,422.700012,430.640015,430.640015,621700
2018-07-26,414.869995,415.000000,360.220001,384.209991,384.209991,1949200
2018-07-27,390.529999,392.000000,366.109985,369.170013,369.170013,1003700
2018-07-30,365.910004,366.339996,351.130005,356.420013,356.420013,1112600
2018-07-31,358.399994,363.959991,344.109985,354.529999,354.529999,1149600
2018-08-01,353.100006,368.500000,351.760010,363.190002,363.190002,821900
2018-08-02,361.019989,373.089996,358.000000,372.200012,372.200012,781000
2018-08-03,393.720001,396.970001,371.390015,377.109985,377.109985,1019900
2018-08-06,376.160004,382.640015,374.170013,378.559998,378.559998,519000
2018-08-07,378.940002,382.279999,372.890015,376.399994,376.399994,478100
2018-08-08,376.420013,380.309998,371.209991,376.010010,376.010010,440300
2018-08-09,377.000000,386.579987,377.000000,380.750000,380.750000,364000
2018-08-10,379.459991,387.790009,377.109985,377.829987,377.829987,378800
2018-08-13,377.670013,383.549988,367.679993,368.000000,368.000000,379100
2018-08-14,368.420013,372.369995,361.869995,371.250000,371.250000,427100
2018-08-15,367.359985,369.730011,353.670013,363.589996,363.589996,495700
2018-08-16,364.920013,369.510010,357.440002,368.970001,368.970001,455500
2018-08-17,369.160004,370.230011,354.519989,358.820007,358.820007,445600
2018-08-20,358.269989,364.440002,354.519989,362.480011,362.480011,424500
2018-08-21,364.070007,369.989990,361.959991,364.119995,364.119995,402700
2018-08-22,362.109985,371.420013,362.109985,368.380005,368.380005,293200
2018-08-23,368.570007,378.920013,368.570007,376.929993,376.929993,424600
2018-08-24,378.070007,384.440002,376.600006,381.029999,381.029999,426500
2018-08-27,384.000000,388.000000,378.399994,380.649994,380.649994,336100
2018-08-28,381.260010,386.880005,378.339996,385.970001,385.970001,393900
2018-08-29,388.230011,402.959991,387.950012,402.029999,402.029999,641600
2018-08-30,399.890015,414.700012,399.890015,408.579987,408.579987,595100
2018-08-31,406.779999,415.859985,402.200012,406.579987,406.579987,527300
2018-09-04,402.059998,413.790009,400.010010,411.359985,411.359985,474200
2018-09-05,410.700012,410.989990,383.119995,383.829987,383.829987,736300
2018-09-06,385.100006,386.440002,376.140015,383.100006,383.100006,535900
2018-09-07,378.440002,388.929993,375.290009,377.489990,377.489990,379800
2018-09-10,381.269989,389.559998,378.570007,388.579987,388.579987,472600
2018-09-11,388.100006,397.640015,383.279999,397.410004,397.410004,467200
2018-09-12,397.000000,398.910004,380.390015,392.940002,392.940002,485900
2018-09-13,396.179993,397.480011,388.690002,390.940002,390.940002,374800
2018-09-14,392.320007,399.119995,392.000000,395.670013,395.670013,398600
2018-09-17,395.600006,399.619995,367.709991,368.899994,368.899994,643800
2018-09-18,369.059998,380.640015,368.549988,376.559998,376.559998,598000
2018-09-19,377.000000,380.529999,366.910004,376.750000,376.750000,450300
2018-09-20,377.750000,382.100006,372.190002,381.980011,381.980011,481300
2018-09-21,381.329987,386.720001,380.970001,384.880005,384.880005,1565400
2018-09-24,381.029999,422.910004,378.000000,419.609985,419.609985,995700
2018-09-25,420.000000,445.700012,419.059998,441.519989,441.519989,1198500
2018-09-26,443.489990,454.000000,438.519989,444.700012,444.700012,914000
2018-09-27,445.500000,451.790009,437.100006,442.890015,442.890015,621000
2018-09-28,441.290009,455.399994,441.000000,449.750000,449.750000,696400
2018-10-01,452.899994,459.750000,442.929993,444.250000,444.250000,526300
2018-10-02,442.920013,442.920013,426.390015,429.170013,429.170013,843900
2018-10-03,429.589996,431.000000,418.410004,426.420013,426.420013,470200
2018-10-04,424.809998,424.970001,407.619995,416.790009,416.790009,587500
2018-10-05,418.989990,430.929993,405.480011,415.709991,415.709991,565000
2018-10-08,414.170013,415.549988,388.390015,399.010010,399.010010,785200
2018-10-09,397.350006,408.869995,393.959991,395.079987,395.079987,536200
2018-10-10,394.640015,396.989990,375.609985,376.890015,376.890015,865800
2018-10-11,372.000000,383.880005,363.630005,367.540009,367.540009,815500
2018-10-12,381.570007,396.190002,374.260010,384.779999,384.779999,989300
2018-10-15,383.779999,387.970001,367.239990,372.079987,372.079987,674000
2018-10-16,376.279999,388.109985,374.739990,386.880005,386.880005,460600
2018-10-17,391.570007,391.570007,380.049988,389.790009,389.790009,355500
2018-10-18,389.470001,389.959991,380.049988,386.630005,386.630005,462800
2018-10-19,388.410004,391.700012,360.630005,362.420013,362.420013,850500
2018-10-22,363.019989,368.690002,355.609985,366.200012,366.200012,504900
2018-10-23,358.890015,373.850006,350.250000,370.040009,370.040009,492500
2018-10-24,369.480011,376.799988,352.000000,352.709991,352.709991,497900
2018-10-25,352.000000,352.000000,317.000000,333.119995,333.119995,1416100
2018-10-26,320.100006,337.519989,317.559998,330.350006,330.350006,753300
2018-10-29,331.390015,339.690002,313.399994,320.029999,320.029999,730100
2018-10-30,320.149994,333.670013,315.339996,331.220001,331.220001,602800
2018-10-31,338.000000,352.459991,333.880005,341.200012,341.200012,897700
