Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,33.00,33.00,32.05,32.95,32.675237144283574638,8012,58,261794.00,8012,100.00,0.95,-0.05
4-January-2021,33.80,33.80,32.05,33.70,32.716369529983792544,3702,55,121116.00,3702,100.00,1.75,-0.10
1-January-2021,33.15,33.40,32.30,33.20,32.917352134743439091,2553,35,84038.00,2553,100.00,1.10,0.05
31-December-2020,32.75,33.40,32.05,32.50,32.636836343732895457,3654,40,119255.00,3654,100.00,1.35,-0.25
30-December-2020,33.50,34.00,32.60,32.75,33.179984875220569700,3967,39,131625.00,3967,100.00,1.40,-0.75
29-December-2020,33.45,34.40,32.10,34.00,33.447188488621287886,9799,80,327749.00,9799,100.00,2.30,0.55
28-December-2020,33.00,33.00,31.65,32.80,32.571074964639321074,2828,45,92111.00,2828,100.00,1.35,-0.20
24-December-2020,31.60,32.90,31.60,32.70,32.396909159442140972,2653,51,85949.00,2653,100.00,1.30,1.10
23-December-2020,31.50,32.70,30.20,32.55,31.743349958437240232,4812,53,152749.00,4812,100.00,2.50,1.05
22-December-2020,32.95,32.95,30.80,31.50,31.090064331665475339,2798,48,86990.00,2798,100.00,2.15,-1.45
21-December-2020,33.20,33.50,31.60,32.40,32.798437969360168218,3329,45,109186.00,3329,100.00,1.90,-0.80
18-December-2020,32.65,33.60,30.75,32.80,32.353071948261924009,4948,42,160083.00,4948,100.00,2.85,0.15
17-December-2020,33.00,33.00,31.60,32.00,32.080932203389830508,2360,43,75711.00,2360,100.00,1.40,-1.00
16-December-2020,32.50,33.00,31.00,33.00,32.446712944058799510,4898,53,158924.00,4898,100.00,2.00,0.50
15-December-2020,32.00,32.00,31.10,31.45,31.442825112107623318,1784,36,56094.00,1784,100.00,0.90,-0.55
14-December-2020,32.50,33.40,31.75,32.10,32.172362869198312236,4740,54,152497.00,4740,100.00,1.65,-0.40
11-December-2020,34.40,34.40,32.40,33.40,33.692964915469914560,5501,39,185345.00,5501,100.00,2.00,-1.00
10-December-2020,34.75,34.75,32.25,33.30,32.781128404669260700,2056,31,67398.00,2056,100.00,2.50,-1.45
9-December-2020,34.20,34.20,31.60,33.60,32.897354849442688404,6011,57,197746.00,6011,100.00,2.60,-0.60
