Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,1.81,1.81,1.70,1.81,1.805738304093567251,5472,16,9881.00,5356,97.88,0.11,0.00
4-January-2021,1.79,1.81,1.66,1.73,1.772353461551063202,30521,42,54094.00,25931,84.96,0.15,-0.06
1-January-2021,1.74,1.74,1.59,1.73,1.726409826912339475,3582,17,6184.00,3582,100.00,0.15,-0.01
31-December-2020,1.60,1.69,1.55,1.67,1.619094488188976377,5080,21,8225.00,4447,87.54,0.14,0.07
30-December-2020,1.75,1.75,1.60,1.61,1.614049976426214049,10605,9,17117.00,10005,94.34,0.15,-0.14
29-December-2020,1.67,1.81,1.67,1.67,1.671251719394773039,2181,13,3645.00,2170,99.50,0.14,0.00
28-December-2020,1.76,1.76,1.66,1.75,1.751916590003066544,3261,15,5713.00,2707,83.01,0.10,-0.01
24-December-2020,1.76,1.76,1.74,1.74,1.758765044479330193,5733,8,10083.00,5733,100.00,0.02,-0.02
23-December-2020,1.54,1.68,1.54,1.68,1.547687861271676300,3460,9,5355.00,3460,100.00,0.14,0.14
22-December-2020,1.62,1.62,1.62,1.62,1.617977528089887640,445,4,720.00,445,100.00,0.00,0.00
21-December-2020,1.70,1.70,1.70,1.70,1.700000000000000000,150,3,255.00,150,100.00,0.00,0.00
18-December-2020,1.66,1.79,1.66,1.73,1.726627218934911242,845,10,1459.00,845,100.00,0.13,0.07
17-December-2020,1.70,1.74,1.67,1.74,1.672911039470244837,11477,12,19200.00,11477,100.00,0.07,0.04
16-December-2020,1.89,1.89,1.71,1.75,1.776419734684751825,13418,27,23836.00,13318,99.25,0.18,-0.14
15-December-2020,1.83,1.83,1.67,1.80,1.686644436644436644,11396,19,19221.00,11396,100.00,0.16,-0.03
14-December-2020,1.60,1.76,1.60,1.75,1.708191513501248014,4407,19,7528.00,4402,99.89,0.16,0.15
11-December-2020,1.80,1.80,1.68,1.68,1.690517241379310344,9280,18,15688.00,9280,100.00,0.12,-0.12
10-December-2020,1.60,1.76,1.60,1.76,1.713861765269002488,10446,26,17903.00,7986,76.45,0.16,0.16
9-December-2020,1.52,1.68,1.52,1.68,1.544395183032772152,33382,28,51555.00,29002,86.88,0.16,0.16
8-December-2020,1.60,1.60,1.60,1.60,1.581395348837209302,43,3,68.00,43,100.00,0.00,0.00
7-December-2020,1.68,1.68,1.68,1.68,1.678642714570858283,501,4,841.00,501,100.00,0.00,0.00
4-December-2020,1.52,1.68,1.52,1.68,1.648837209302325581,430,6,709.00,430,100.00,0.16,0.16
3-December-2020,1.68,1.76,1.60,1.60,1.729594832648267762,3406,16,5891.00,3322,97.53,0.16,-0.08
2-December-2020,1.52,1.68,1.52,1.68,1.610534716679968076,1253,7,2018.00,1253,100.00,0.16,0.16
1-December-2020,1.60,1.70,1.60,1.60,1.610134436401240951,967,6,1557.00,967,100.00,0.10,0.00
27-November-2020,1.48,1.62,1.48,1.62,1.556696691640710497,11879,12,18492.00,11879,100.00,0.14,0.14
26-November-2020,1.55,1.55,1.55,1.55,1.550000000000000000,720,6,1116.00,720,100.00,0.00,0.00
25-November-2020,1.63,1.63,1.63,1.63,1.630000000000000000,200,2,326.00,200,100.00,0.00,0.00
18-November-2020,1.65,1.65,1.63,1.63,1.649757174392935982,22650,15,37367.00,22650,100.00,0.02,-0.02
17-November-2020,1.55,1.71,1.55,1.71,1.708589565562388414,5041,4,8613.00,5041,100.00,0.16,0.16
14-November-2020,1.63,1.63,1.63,1.63,1.629032258064516129,744,4,1212.00,744,100.00,0.00,0.00
11-November-2020,1.71,1.71,1.71,1.71,1.710000000000000000,800,4,1368.00,800,100.00,0.00,0.00
10-November-2020,1.80,1.80,1.80,1.80,1.800000000000000000,100,2,180.00,100,100.00,0.00,0.00
9-November-2020,1.80,1.80,1.80,1.80,1.800000000000000000,10,1,18.00,10,100.00,0.00,0.00
6-November-2020,1.80,1.80,1.80,1.80,1.800000000000000000,100,1,180.00,100,100.00,0.00,0.00
3-November-2020,1.89,1.89,1.89,1.89,1.886255924170616113,211,1,398.00,211,100.00,0.00,0.00
30-October-2020,1.89,1.89,1.89,1.89,1.889722430607651912,1333,5,2519.00,1333,100.00,0.00,0.00
28-October-2020,1.97,1.98,1.97,1.98,1.970000000000000000,100,2,197.00,100,100.00,0.01,0.01
27-October-2020,1.89,1.89,1.89,1.89,1.882352941176470588,51,2,96.00,51,100.00,0.00,0.00
26-October-2020,1.80,1.80,1.72,1.80,1.733333333333333333,1200,6,2080.00,1200,100.00,0.08,0.00
23-October-2020,1.72,1.72,1.56,1.72,1.708920187793427230,426,3,728.00,426,100.00,0.16,0.00
22-October-2020,1.50,1.64,1.50,1.64,1.540000000000000000,1200,4,1848.00,1200,100.00,0.14,0.14
21-October-2020,1.57,1.57,1.57,1.57,1.569892473118279569,93,3,146.00,93,100.00,0.00,0.00
20-October-2020,1.57,1.58,1.57,1.57,1.570815450643776824,2097,4,3294.00,2097,100.00,0.01,0.00
19-October-2020,1.74,1.74,1.65,1.65,1.703187250996015936,502,4,855.00,502,100.00,0.09,-0.09
16-October-2020,1.73,1.73,1.73,1.73,1.684210526315789473,19,3,32.00,19,100.00,0.00,0.00
14-October-2020,1.79,1.79,1.73,1.78,1.666666666666666666,6,3,10.00,6,100.00,0.06,-0.01
13-October-2020,1.86,1.94,1.77,1.79,1.856833419288292934,9695,15,18002.00,8995,92.78,0.17,-0.07
12-October-2020,1.70,1.86,1.70,1.86,1.852779594506213211,15290,20,28329.00,15290,100.00,0.16,0.16
9-October-2020,1.78,1.78,1.78,1.78,1.779945729422405995,7739,10,13775.00,7739,100.00,0.00,0.00
8-October-2020,1.87,1.87,1.87,1.87,1.870000000000000000,1400,3,2618.00,1400,100.00,0.00,0.00
1-October-2020,1.96,1.96,1.96,1.96,1.000000000000000000,1,1,1.00,1,100.00,0.00,0.00
25-September-2020,2.00,2.00,2.00,2.00,2.000000000000000000,5,1,10.00,5,100.00,0.00,0.00
24-September-2020,2.00,2.00,2.00,2.00,2.000000000000000000,10,1,20.00,10,100.00,0.00,0.00
21-September-2020,2.00,2.00,2.00,2.00,2.000000000000000000,26,1,52.00,26,100.00,0.00,0.00
18-September-2020,2.04,2.04,2.04,2.04,2.040000000000000000,125,2,255.00,125,100.00,0.00,0.00
16-September-2020,2.08,2.08,2.08,2.08,2.066666666666666666,15,2,31.00,15,100.00,0.00,0.00
15-September-2020,2.12,2.12,2.12,2.12,2.120000000000000000,200,1,424.00,200,100.00,0.00,0.00
11-September-2020,2.16,2.16,2.16,2.16,2.150000000000000000,20,3,43.00,20,100.00,0.00,0.00
28-August-2020,2.20,2.20,2.20,2.20,2.000000000000000000,1,1,2.00,1,100.00,0.00,0.00
27-August-2020,2.24,2.24,2.24,2.24,2.239612188365650969,722,3,1617.00,722,100.00,0.00,0.00
26-August-2020,2.28,2.28,2.28,2.28,2.250000000000000000,4,1,9.00,4,100.00,0.00,0.00
24-August-2020,2.28,2.28,2.28,2.28,2.280000000000000000,750,2,1710.00,750,100.00,0.00,0.00
21-August-2020,2.36,2.36,2.32,2.32,2.318309859154929577,355,2,823.00,355,100.00,0.04,-0.04
19-August-2020,2.36,2.36,2.36,2.36,2.360000000000000000,250,2,590.00,250,100.00,0.00,0.00
18-August-2020,2.40,2.40,2.36,2.40,2.391621469983168131,5347,11,12788.00,4002,74.85,0.04,0.00
17-August-2020,2.36,2.36,2.36,2.36,2.359703337453646477,809,7,1909.00,809,100.00,0.00,0.00
14-August-2020,2.25,2.25,2.25,2.25,2.249622926093514328,1326,6,2983.00,1326,100.00,0.00,0.00
13-August-2020,2.17,2.17,2.15,2.15,2.156339370829361296,3147,6,6786.00,3147,100.00,0.02,-0.02
12-August-2020,2.15,2.15,2.15,2.15,2.150000000000000000,5000,7,10750.00,5000,100.00,0.00,0.00
11-August-2020,2.05,2.05,2.05,2.05,2.047457627118644067,295,3,604.00,295,100.00,0.00,0.00
10-August-2020,1.96,1.96,1.96,1.96,1.959949937421777221,799,4,1566.00,799,100.00,0.00,0.00
7-August-2020,1.87,1.87,1.87,1.87,1.870000000000000000,1900,4,3553.00,1900,100.00,0.00,0.00
6-August-2020,1.71,1.79,1.71,1.79,1.750000000000000000,1000,2,1750.00,1000,100.00,0.08,0.08
5-August-2020,1.63,1.71,1.63,1.71,1.696892393320964749,4312,7,7317.00,4312,100.00,0.08,0.08
4-August-2020,1.63,1.63,1.63,1.63,1.629822485207100591,4225,8,6886.00,4225,100.00,0.00,0.00
3-August-2020,1.56,1.56,1.50,1.56,1.547916666666666666,3360,7,5201.00,3160,94.05,0.06,0.00
31-July-2020,1.42,1.49,1.42,1.49,1.447105788423153692,501,2,725.00,501,100.00,0.07,0.07
30-July-2020,1.42,1.42,1.42,1.42,1.419642857142857142,1120,3,1590.00,1120,100.00,0.00,0.00
29-July-2020,1.36,1.36,1.36,1.36,1.360000000000000000,3600,5,4896.00,3600,100.00,0.00,0.00
28-July-2020,1.30,1.30,1.30,1.30,1.300000000000000000,2100,5,2730.00,2100,100.00,0.00,0.00
27-July-2020,1.24,1.24,1.24,1.24,1.239931448157669237,2334,5,2894.00,2334,100.00,0.00,0.00
24-July-2020,1.30,1.30,1.30,1.30,1.300000000000000000,1300,2,1690.00,1300,100.00,0.00,0.00
22-July-2020,1.24,1.24,1.24,1.24,1.239898989898989898,5940,8,7365.00,5940,100.00,0.00,0.00
21-July-2020,1.40,1.40,1.30,1.30,1.350000000000000000,400,2,540.00,400,100.00,0.10,-0.10
20-July-2020,1.24,1.36,1.24,1.36,1.249596774193548387,2480,7,3099.00,2480,100.00,0.12,0.12
17-July-2020,1.30,1.30,1.30,1.30,1.299930795847750865,7225,5,9392.00,7225,100.00,0.00,0.00
16-July-2020,1.35,1.35,1.35,1.35,1.350000000000000000,1980,3,2673.00,1980,100.00,0.00,0.00
15-July-2020,1.42,1.42,1.42,1.42,1.419809365934521342,4826,3,6852.00,4826,100.00,0.00,0.00
14-July-2020,1.49,1.49,1.49,1.49,1.490000000000000000,500,1,745.00,500,100.00,0.00,0.00
13-July-2020,1.64,1.64,1.56,1.56,1.560416666666666666,1920,4,2996.00,1920,100.00,0.08,-0.08
10-July-2020,1.64,1.64,1.64,1.64,1.640000000000000000,5000,1,8200.00,5000,100.00,0.00,0.00
8-July-2020,1.72,1.72,1.72,1.72,1.720000000000000000,100,2,172.00,50,50.00,0.00,0.00
7-July-2020,1.81,1.81,1.81,1.81,1.807407407407407407,135,4,244.00,135,100.00,0.00,0.00
6-July-2020,2.08,2.08,1.90,1.90,1.923346303501945525,2570,6,4943.00,2570,100.00,0.18,-0.18
3-July-2020,1.99,1.99,1.99,1.99,1.989989644459785985,23176,13,46120.00,22650,97.73,0.00,0.00
2-July-2020,1.81,1.90,1.81,1.90,1.870000000000000000,1500,4,2805.00,1500,100.00,0.09,0.09
1-July-2020,1.90,1.90,1.81,1.81,1.809611829944547134,1623,5,2937.00,1623,100.00,0.09,-0.09
30-June-2020,1.81,1.81,1.81,1.81,1.810000000000000000,1000,1,1810.00,1000,100.00,0.00,0.00
29-June-2020,1.65,1.73,1.65,1.73,1.716285714285714285,3500,8,6007.00,3500,100.00,0.08,0.08
25-June-2020,1.65,1.65,1.65,1.65,1.650000000000000000,3600,7,5940.00,3600,100.00,0.00,0.00
24-June-2020,1.58,1.58,1.58,1.58,1.579938677179150240,2283,4,3607.00,2283,100.00,0.00,0.00
23-June-2020,1.51,1.51,1.51,1.51,1.509591326105087572,1199,4,1810.00,1199,100.00,0.00,0.00
22-June-2020,1.44,1.44,1.44,1.44,1.440000000000000000,100,1,144.00,100,100.00,0.00,0.00
19-June-2020,1.38,1.38,1.38,1.38,1.380000000000000000,100,1,138.00,100,100.00,0.00,0.00
18-June-2020,1.32,1.32,1.32,1.32,1.320000000000000000,100,1,132.00,100,100.00,0.00,0.00
17-June-2020,1.26,1.26,1.26,1.26,1.260000000000000000,100,1,126.00,100,100.00,0.00,0.00
16-June-2020,1.20,1.20,1.20,1.20,1.176470588235294117,17,1,20.00,17,100.00,0.00,0.00
11-June-2020,1.15,1.15,1.15,1.15,1.000000000000000000,6,2,6.00,6,100.00,0.00,0.00
10-June-2020,1.10,1.10,1.10,1.10,1.100000000000000000,20,1,22.00,20,100.00,0.00,0.00
8-June-2020,1.05,1.05,1.05,1.05,1.049879324215607401,1243,3,1305.00,1243,100.00,0.00,0.00
2-June-2020,1.00,1.00,1.00,1.00,1.000000000000000000,5000,1,5000.00,5000,100.00,0.00,0.00
1-June-2020,0.97,0.97,0.97,0.97,0.969696969696969696,66,1,64.00,66,100.00,0.00,0.00
29-May-2020,0.93,0.93,0.93,0.93,0.929012345679012345,648,2,602.00,648,100.00,0.00,0.00
28-May-2020,0.89,0.89,0.89,0.89,0.890000000000000000,300,1,267.00,300,100.00,0.00,0.00
22-May-2020,0.85,0.85,0.85,0.85,0.850000000000000000,4500,3,3825.00,4500,100.00,0.00,0.00
20-May-2020,0.81,0.81,0.81,0.81,0.810000000000000000,2000,2,1620.00,2000,100.00,0.00,0.00
18-May-2020,0.78,0.78,0.78,0.78,0.780000000000000000,1000,1,780.00,1000,100.00,0.00,0.00
15-May-2020,0.78,0.78,0.78,0.78,0.779883381924198250,686,1,535.00,686,100.00,0.00,0.00
12-May-2020,0.78,0.78,0.78,0.78,0.778461538461538461,325,1,253.00,325,100.00,0.00,0.00
5-May-2020,0.75,0.75,0.75,0.75,0.750000000000000000,20,1,15.00,20,100.00,0.00,0.00
4-May-2020,0.66,0.72,0.66,0.72,0.714025500910746812,1098,2,784.00,1098,100.00,0.06,0.06
30-April-2020,0.69,0.69,0.69,0.69,0.500000000000000000,2,2,1.00,2,100.00,0.00,0.00
28-April-2020,0.66,0.66,0.66,0.66,0.600000000000000000,5,1,3.00,5,100.00,0.00,0.00
27-April-2020,0.63,0.63,0.63,0.63,0.600000000000000000,5,1,3.00,5,100.00,0.00,0.00
22-April-2020,0.60,0.60,0.60,0.60,0.600000000000000000,530,1,318.00,530,100.00,0.00,0.00
21-April-2020,0.58,0.58,0.58,0.58,0.577777777777777777,360,2,208.00,360,100.00,0.00,0.00
20-April-2020,0.56,0.56,0.56,0.56,0.560000000000000000,200,1,112.00,200,100.00,0.00,0.00
8-April-2020,0.50,0.54,0.50,0.54,0.537037037037037037,270,3,145.00,270,100.00,0.04,0.04
7-April-2020,0.52,0.52,0.52,0.52,0.500000000000000000,2,1,1.00,2,100.00,0.00,0.00
3-April-2020,0.54,0.54,0.54,0.54,0.500000000000000000,2,1,1.00,2,100.00,0.00,0.00
1-April-2020,0.56,0.56,0.56,0.56,0.559322033898305084,531,2,297.00,531,100.00,0.00,0.00
31-March-2020,0.57,0.58,0.57,0.58,0.560000000000000000,25,3,14.00,25,100.00,0.01,0.01
30-March-2020,0.60,0.60,0.60,0.60,0.600000000000000000,50,1,30.00,50,100.00,0.00,0.00
27-March-2020,0.63,0.63,0.63,0.63,0.626666666666666666,75,2,47.00,75,100.00,0.00,0.00
26-March-2020,0.60,0.60,0.60,0.60,0.500000000000000000,2,1,1.00,2,100.00,0.00,0.00
25-March-2020,0.63,0.63,0.63,0.63,0.627450980392156862,51,1,32.00,51,100.00,0.00,0.00
24-March-2020,0.66,0.66,0.66,0.66,0.647058823529411764,51,1,33.00,51,100.00,0.00,0.00
23-March-2020,0.69,0.69,0.69,0.69,0.673076923076923076,52,1,35.00,52,100.00,0.00,0.00
17-March-2020,0.69,0.69,0.69,0.69,0.686956521739130434,115,3,79.00,115,100.00,0.00,0.00
16-March-2020,0.71,0.71,0.71,0.71,0.000000000000000000,1,1,0.00,1,100.00,0.00,0.00
26-February-2020,0.74,0.74,0.74,0.74,0.740000000000000000,200,1,148.00,200,100.00,0.00,0.00
25-February-2020,0.72,0.72,0.71,0.71,0.709900990099009900,2020,3,1434.00,2020,100.00,0.01,-0.01
20-February-2020,0.74,0.74,0.74,0.74,0.727272727272727272,33,1,24.00,33,100.00,0.00,0.00
19-February-2020,0.77,0.77,0.77,0.77,0.766666666666666666,150,1,115.00,150,100.00,0.00,0.00
17-February-2020,0.74,0.74,0.74,0.74,0.734375000000000000,128,1,94.00,128,100.00,0.00,0.00
13-February-2020,0.77,0.77,0.77,0.77,0.760000000000000000,25,1,19.00,25,100.00,0.00,0.00
12-February-2020,0.81,0.81,0.81,0.81,0.810000000000000000,200,1,162.00,200,100.00,0.00,0.00
11-February-2020,0.85,0.85,0.85,0.85,0.849624060150375939,1064,6,904.00,1064,100.00,0.00,0.00
7-February-2020,0.87,0.89,0.87,0.89,0.880952380952380952,42,2,37.00,42,100.00,0.02,0.02
4-February-2020,0.91,0.91,0.91,0.91,0.000000000000000000,1,1,0.00,1,100.00,0.00,0.00
3-February-2020,0.91,0.91,0.91,0.91,0.000000000000000000,1,1,0.00,1,100.00,0.00,0.00
1-February-2020,0.95,0.95,0.95,0.95,0.946666666666666666,75,3,71.00,75,100.00,0.00,0.00
31-January-2020,1.00,1.00,1.00,1.00,1.000000000000000000,766,1,766.00,766,100.00,0.00,0.00
30-January-2020,1.05,1.05,1.05,1.05,1.050000000000000000,200,2,210.00,200,100.00,0.00,0.00
29-January-2020,1.00,1.00,1.00,1.00,1.000000000000000000,701,1,701.00,701,100.00,0.00,0.00
