Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-February-2018,28.15,28.15,28.15,28.15,28.100000000000000000,10,1,281.00,10,100.00,0.00,0.00
31-January-2018,26.80,26.85,26.80,26.85,26.843478260869565217,230,3,6174.00,230,100.00,0.05,0.05
30-January-2018,25.60,25.60,25.60,25.60,25.600000000000000000,50,2,1280.00,50,100.00,0.00,0.00
29-January-2018,24.40,24.40,24.40,24.40,24.400000000000000000,200,5,4880.00,200,100.00,0.00,0.00
25-January-2018,23.25,23.25,23.25,23.25,23.249152542372881355,590,2,13717.00,590,100.00,0.00,0.00
6-December-2017,22.20,22.20,22.20,22.20,22.200000000000000000,200,2,4440.00,200,100.00,0.00,0.00
5-December-2017,21.15,21.15,21.15,21.15,21.149171270718232044,181,3,3828.00,181,100.00,0.00,0.00
4-December-2017,20.15,20.15,20.15,20.15,20.150000000000000000,500,1,10075.00,500,100.00,0.00,0.00
28-November-2017,19.20,19.20,19.20,19.20,19.200000000000000000,30,1,576.00,30,100.00,0.00,0.00
22-November-2017,18.30,18.30,18.30,18.30,18.300000000000000000,330,2,6039.00,330,100.00,0.00,0.00
28-June-2017,17.45,17.45,17.45,17.45,17.433333333333333333,30,1,523.00,30,100.00,0.00,0.00
21-June-2017,18.35,18.35,18.35,18.35,18.340000000000000000,50,1,917.00,50,100.00,0.00,0.00
20-April-2017,19.30,19.30,19.30,19.30,19.300000000000000000,150,1,2895.00,150,100.00,0.00,0.00
11-April-2017,20.30,20.30,20.30,20.30,20.000000000000000000,2,1,40.00,2,100.00,0.00,0.00
10-April-2017,21.35,21.35,21.35,21.35,21.350000000000000000,100,1,2135.00,100,100.00,0.00,0.00
16-March-2017,22.45,22.45,22.45,22.45,22.440000000000000000,50,2,1122.00,50,100.00,0.00,0.00
15-March-2017,21.40,21.40,21.40,21.40,21.400000000000000000,45,1,963.00,45,100.00,0.00,0.00
14-March-2017,20.40,20.40,20.40,20.40,20.400000000000000000,60,2,1224.00,60,100.00,0.00,0.00
10-March-2017,19.45,19.45,19.45,19.45,19.448484848484848484,330,2,6418.00,330,100.00,0.00,0.00
9-March-2017,18.55,18.55,18.55,18.55,18.544444444444444444,90,3,1669.00,90,100.00,0.00,0.00
23-February-2017,17.70,17.70,17.70,17.70,17.700000000000000000,60,3,1062.00,60,100.00,0.00,0.00
6-February-2017,18.60,18.60,18.60,18.60,18.598820058997050147,339,1,6305.00,339,100.00,0.00,0.00
27-January-2017,19.50,19.50,19.50,19.50,19.500000000000000000,500,2,9750.00,500,100.00,0.00,0.00
19-January-2017,20.50,20.50,20.50,20.50,20.000000000000000000,1,1,20.00,1,100.00,0.00,0.00
4-January-2017,19.95,19.95,19.95,19.95,19.933333333333333333,30,1,598.00,30,100.00,0.00,0.00
2-January-2017,19.95,19.95,19.95,19.95,19.950000000000000000,300,1,5985.00,300,100.00,0.00,0.00
29-December-2016,19.00,19.00,19.00,19.00,19.000000000000000000,150,1,2850.00,150,100.00,0.00,0.00
23-December-2016,19.80,19.80,19.80,19.80,19.800000000000000000,380,3,7524.00,380,100.00,0.00,0.00
22-December-2016,18.90,18.90,18.90,18.90,18.900000000000000000,500,2,9450.00,500,100.00,0.00,0.00
6-December-2016,18.00,18.00,18.00,18.00,18.000000000000000000,120,1,2160.00,120,100.00,0.00,0.00
2-December-2016,17.55,17.55,17.55,17.55,17.540000000000000000,50,1,877.00,50,100.00,0.00,0.00
25-November-2016,18.35,18.35,16.75,16.75,17.472727272727272727,110,3,1922.00,110,100.00,1.60,-1.60
24-November-2016,17.10,17.85,17.10,17.50,17.475000000000000000,200,2,3495.00,200,100.00,0.75,0.40
23-November-2016,17.00,17.00,17.00,17.00,17.000000000000000000,200,1,3400.00,200,100.00,0.00,0.00
22-November-2016,17.60,17.60,17.60,17.60,17.600000000000000000,100,1,1760.00,100,100.00,0.00,0.00
21-November-2016,16.80,16.80,16.80,16.80,16.800000000000000000,200,1,3360.00,200,100.00,0.00,0.00
17-November-2016,14.50,16.00,14.50,16.00,15.919642857142857142,560,3,8915.00,560,100.00,1.50,1.50
4-November-2016,15.25,15.25,15.25,15.25,15.233333333333333333,30,1,457.00,30,100.00,0.00,0.00
7-October-2016,15.60,15.60,15.60,15.60,15.600000000000000000,60,1,936.00,60,100.00,0.00,0.00
4-October-2016,15.60,15.60,15.60,15.60,15.600000000000000000,30,1,468.00,30,100.00,0.00,0.00
3-October-2016,15.60,15.60,15.60,15.60,15.600000000000000000,30,1,468.00,30,100.00,0.00,0.00
15-September-2016,15.60,15.60,15.60,15.60,15.600000000000000000,60,1,936.00,60,100.00,0.00,0.00
17-August-2016,15.60,15.60,15.60,15.60,15.600000000000000000,100,3,1560.00,100,100.00,0.00,0.00
16-August-2016,15.40,15.40,15.40,15.40,15.400000000000000000,3045,5,46893.00,3045,100.00,0.00,0.00
8-August-2016,14.67,14.67,14.67,14.67,14.666666666666666666,210,1,3080.00,210,100.00,0.00,0.00
2-August-2016,13.98,13.98,13.98,13.98,13.980000000000000000,150,1,2097.00,150,100.00,0.00,0.00
27-July-2016,13.32,13.32,13.32,13.32,13.319871794871794871,1560,3,20779.00,1560,100.00,0.00,0.00
25-July-2016,13.32,13.32,13.32,13.32,13.311111111111111111,90,1,1198.00,90,100.00,0.00,0.00
21-July-2016,13.32,13.32,13.32,13.32,13.314285714285714285,70,2,932.00,70,100.00,0.00,0.00
20-July-2016,13.32,13.32,13.32,13.32,13.300000000000000000,10,1,133.00,10,100.00,0.00,0.00
19-July-2016,12.95,12.95,12.95,12.95,12.900000000000000000,10,1,129.00,10,100.00,0.00,0.00
18-July-2016,12.34,12.34,12.34,12.34,12.339200000000000000,625,2,7712.00,625,100.00,0.00,0.00
15-July-2016,11.76,11.76,11.76,11.76,11.750000000000000000,60,1,705.00,60,100.00,0.00,0.00
14-July-2016,11.76,11.76,11.76,11.76,11.600000000000000000,5,1,58.00,5,100.00,0.00,0.00
13-July-2016,11.34,11.34,11.34,11.34,11.325000000000000000,40,2,453.00,40,100.00,0.00,0.00
12-July-2016,10.80,10.80,10.80,10.80,10.800000000000000000,5,1,54.00,5,100.00,0.00,0.00
11-July-2016,10.29,10.29,10.29,10.29,10.287500000000000000,80,3,823.00,80,100.00,0.00,0.00
23-June-2016,9.80,9.80,9.80,9.80,9.800000000000000000,200,1,1960.00,200,100.00,0.00,0.00
13-June-2016,9.34,9.34,9.34,9.34,9.340000000000000000,300,2,2802.00,300,100.00,0.00,0.00
2-May-2016,8.90,8.90,8.90,8.90,8.900000000000000000,100,1,890.00,100,100.00,0.00,0.00
