Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-September-2020,26.50,26.50,26.50,26.50,26.500000000000000000,20,1,530.00,20,100.00,0.00,0.00
4-September-2020,26.30,27.00,26.15,26.15,26.533582089552238805,536,12,14222.00,536,100.00,0.85,-0.15
3-September-2020,26.05,26.05,26.05,26.05,26.050000000000000000,20,1,521.00,20,100.00,0.00,0.00
2-September-2020,25.60,25.60,25.50,25.50,25.520000000000000000,100,5,2552.00,100,100.00,0.10,-0.10
1-September-2020,24.75,25.50,24.60,25.50,24.639670555936856554,1457,13,35900.00,1419,97.39,0.90,0.75
31-August-2020,29.10,29.10,25.05,26.35,26.302013422818791946,894,31,23514.00,676,75.62,4.05,-2.75
28-August-2020,27.80,29.00,27.15,27.40,27.867129518793392386,4177,30,116401.00,3909,93.58,1.85,-0.40
27-August-2020,27.10,28.55,27.10,27.30,27.555914294100381567,3407,97,93883.00,2559,75.11,1.45,0.20
26-August-2020,28.50,29.20,28.30,29.20,28.890004782400765184,2091,19,60409.00,2091,100.00,0.90,0.70
25-August-2020,30.00,30.00,28.05,28.40,29.092803030303030303,2112,32,61444.00,2027,95.98,1.95,-1.60
24-August-2020,29.40,31.00,29.00,30.00,30.050784612328676421,15103,149,453857.00,9996,66.19,2.00,0.60
21-August-2020,28.45,28.90,28.10,28.90,28.477582846003898635,3078,66,87654.00,2002,65.04,0.80,0.45
20-August-2020,27.40,28.65,26.75,26.80,27.706262863863569538,6802,147,188458.00,5308,78.04,1.90,-0.60
19-August-2020,25.15,26.20,24.90,26.05,25.745215965008201202,5487,54,141264.00,3165,57.68,1.30,0.90
18-August-2020,24.75,24.95,24.45,24.95,24.640476190476190476,420,17,10349.00,420,100.00,0.50,0.20
17-August-2020,23.95,25.60,23.95,24.50,24.802142785621307700,9987,176,247699.00,8837,88.48,1.65,0.55
14-August-2020,23.45,24.80,22.75,23.30,23.956052932527364809,6121,100,146635.00,5137,83.92,2.05,-0.15
13-August-2020,23.45,23.75,22.70,23.10,23.304538520213577421,5244,25,122209.00,4137,78.89,1.05,-0.35
12-August-2020,22.40,23.70,22.40,23.45,22.811511121302453565,4361,223,99481.00,3608,82.73,1.30,1.05
11-August-2020,22.40,22.80,22.30,22.40,22.553005464480874316,915,24,20636.00,865,94.54,0.50,0.00
10-August-2020,23.90,23.90,22.70,23.10,23.184292193841012174,4189,23,97119.00,2927,69.87,1.20,-0.80
7-August-2020,23.10,24.35,22.50,23.20,23.001343684681994625,13396,33,308126.00,11702,87.35,1.85,0.10
6-August-2020,23.00,23.05,22.60,23.00,23.006259027443428021,2077,9,47784.00,1857,89.41,0.45,0.00
5-August-2020,23.05,23.05,22.55,23.00,22.825808106721395587,3898,13,88975.00,2697,69.19,0.50,-0.05
4-August-2020,23.00,23.90,22.85,22.85,22.888588503130335799,14056,162,321722.00,14056,100.00,1.05,-0.15
3-August-2020,23.95,23.95,22.90,22.90,23.266753698868581375,2298,49,53467.00,1726,75.11,1.05,-1.05
31-July-2020,21.70,23.00,21.70,22.85,22.882307168563369322,10281,27,235253.00,5835,56.76,1.30,1.15
30-July-2020,22.25,22.95,21.65,22.50,22.555437100213219616,938,23,21157.00,813,86.67,1.30,0.25
29-July-2020,23.40,23.45,22.00,22.25,22.666917632886613461,6641,75,150531.00,4894,73.69,1.45,-1.15
28-July-2020,23.40,23.75,22.70,22.75,22.897908543069833392,2821,56,64595.00,2596,92.02,1.05,-0.65
27-July-2020,22.85,24.00,22.55,22.65,22.770196506550218340,3664,38,83430.00,3537,96.53,1.45,-0.20
24-July-2020,23.70,23.70,23.70,23.70,23.700000000000000000,80,2,1896.00,80,100.00,0.00,0.00
23-July-2020,22.60,22.60,22.60,22.60,22.600000000000000000,20,2,452.00,20,100.00,0.00,0.00
22-July-2020,23.40,23.40,21.35,21.55,22.023228803716608594,1722,14,37924.00,1712,99.42,2.05,-1.85
21-July-2020,22.40,22.40,22.40,22.40,22.400000000000000000,1300,12,29120.00,1300,100.00,0.00,0.00
20-July-2020,21.35,21.35,21.35,21.35,21.350000000000000000,100,1,2135.00,100,100.00,0.00,0.00
17-July-2020,21.00,21.00,20.35,20.35,20.377358490566037735,212,3,4320.00,212,100.00,0.65,-0.65
15-July-2020,20.80,21.00,20.80,21.00,20.944903581267217630,363,2,7603.00,363,100.00,0.20,0.20
14-July-2020,21.25,23.25,21.25,21.30,22.054421768707482993,882,13,19452.00,176,19.95,2.00,0.05
13-July-2020,22.25,22.30,22.25,22.30,22.260000000000000000,50,2,1113.00,25,50.00,0.05,0.05
10-July-2020,21.15,21.75,21.15,21.35,21.182969739619985925,1421,78,30101.00,1321,92.96,0.60,0.20
9-July-2020,22.15,23.15,21.05,22.25,22.056985753561609597,4001,30,88250.00,282,7.05,2.10,0.10
8-July-2020,22.15,23.45,22.15,22.15,22.364971751412429378,1770,78,39586.00,1454,82.15,1.30,0.00
7-July-2020,23.30,23.30,23.30,23.30,23.299534883720930232,1075,18,25047.00,1006,93.58,0.00,0.00
6-July-2020,23.70,24.50,23.15,24.50,23.978260869565217391,230,4,5515.00,130,56.52,1.35,0.80
3-July-2020,24.00,24.00,23.95,23.95,23.950591868244981986,1943,13,46536.00,1943,100.00,0.05,-0.05
2-July-2020,25.20,25.20,25.20,25.20,25.200000000000000000,500,3,12600.00,500,100.00,0.00,0.00
1-July-2020,23.90,24.00,23.85,24.00,23.918727915194346289,283,3,6769.00,283,100.00,0.15,0.10
30-June-2020,25.70,25.70,24.45,24.80,24.914297156587905486,2497,22,62211.00,2472,99.00,1.25,-0.90
29-June-2020,26.70,26.75,25.10,25.70,26.024594745667970933,1789,73,46558.00,1000,55.90,1.65,-1.00
26-June-2020,25.50,25.50,25.50,25.50,25.500000000000000000,110,2,2805.00,110,100.00,0.00,0.00
25-June-2020,25.55,25.55,23.50,24.30,24.792682926829268292,656,35,16264.00,536,81.71,2.05,-1.25
24-June-2020,26.45,26.45,24.10,24.35,24.859424920127795527,313,11,7781.00,284,90.73,2.35,-2.10
23-June-2020,25.10,25.35,25.00,25.20,25.160638297872340425,940,14,23651.00,800,85.11,0.35,0.10
22-June-2020,24.00,24.20,22.90,24.20,23.935497295047856845,2403,47,57517.00,2143,89.18,1.30,0.20
19-June-2020,21.00,23.30,19.60,22.00,22.612994350282485875,3186,70,72045.00,2836,89.01,3.70,1.00
18-June-2020,21.20,21.95,20.10,21.75,20.798666666666666666,1500,35,31198.00,1291,86.07,1.85,0.55
17-June-2020,22.75,22.75,20.40,21.10,21.119207317073170731,3280,6,69271.00,100,3.05,2.35,-1.65
16-June-2020,20.70,20.75,20.70,20.70,20.720000000000000000,1700,33,35224.00,1365,80.29,0.05,0.00
15-June-2020,18.85,20.20,18.85,18.90,20.076018099547511312,1105,11,22184.00,1100,99.55,1.35,0.05
12-June-2020,19.55,19.85,18.90,19.85,19.095238095238095238,21,3,401.00,20,95.24,0.95,0.30
11-June-2020,20.60,20.60,19.55,19.55,20.164556962025316455,1501,11,30267.00,1500,99.93,1.05,-1.05
10-June-2020,20.50,21.25,20.50,21.05,20.991820040899795501,1956,54,41060.00,310,15.85,0.75,0.55
9-June-2020,19.95,20.90,19.90,20.90,20.400000000000000000,490,11,9996.00,260,53.06,1.00,0.95
8-June-2020,19.00,19.00,19.00,19.00,19.000000000000000000,45,3,855.00,45,100.00,0.00,0.00
4-June-2020,18.00,18.00,17.30,17.30,17.580000000000000000,250,6,4395.00,250,100.00,0.70,-0.70
3-June-2020,17.45,18.10,17.45,18.05,18.033553355335533553,1818,13,32785.00,1818,100.00,0.65,0.60
2-June-2020,17.80,17.85,17.80,17.85,17.834666666666666666,375,4,6688.00,375,100.00,0.05,0.05
1-June-2020,17.00,17.00,17.00,17.00,17.000000000000000000,1,1,17.00,1,100.00,0.00,0.00
29-May-2020,16.05,16.25,16.05,16.25,16.131868131868131868,364,7,5872.00,260,71.43,0.20,0.20
28-May-2020,16.10,17.20,16.10,16.75,16.209836065573770491,610,7,9888.00,410,67.21,1.10,0.65
27-May-2020,16.55,16.55,16.55,16.55,16.000000000000000000,1,1,16.00,1,100.00,0.00,0.00
26-May-2020,16.50,16.75,15.55,15.80,15.734270414993306559,2988,13,47014.00,2879,96.35,1.20,-0.70
22-May-2020,16.10,16.20,16.10,16.15,16.099863201094391244,731,30,11769.00,727,99.45,0.10,0.05
21-May-2020,16.55,16.55,16.55,16.55,16.541666666666666666,72,3,1191.00,36,50.00,0.00,0.00
20-May-2020,17.40,17.40,17.40,17.40,17.400000000000000000,100,1,1740.00,100,100.00,0.00,0.00
15-May-2020,17.20,17.95,17.15,17.30,17.213675213675213675,351,9,6042.00,250,71.22,0.80,0.10
14-May-2020,18.30,18.40,16.95,17.95,18.002878016382554793,4517,30,81319.00,3114,68.94,1.45,-0.35
13-May-2020,16.30,17.55,16.30,17.55,16.353658536585365853,2050,5,33525.00,2050,100.00,1.25,1.25
12-May-2020,16.80,18.10,16.70,16.75,17.268292682926829268,164,5,2832.00,100,60.98,1.40,-0.05
11-May-2020,17.25,18.00,17.25,17.30,17.268774703557312252,253,9,4369.00,243,96.05,0.75,0.05
8-May-2020,17.50,18.00,17.50,18.00,17.541666666666666666,48,2,842.00,48,100.00,0.50,0.50
7-May-2020,19.45,19.45,18.10,18.20,18.352941176470588235,85,7,1560.00,45,52.94,1.35,-1.25
6-May-2020,17.50,18.55,17.50,18.55,18.542763157894736842,608,14,11274.00,304,50.00,1.05,1.05
5-May-2020,18.35,18.35,17.70,17.70,17.883720930232558139,43,4,769.00,43,100.00,0.65,-0.65
4-May-2020,17.05,18.60,17.05,17.50,17.594086021505376344,372,6,6545.00,231,62.10,1.55,0.45
30-April-2020,17.62,18.97,17.62,17.75,17.987854251012145748,741,11,13329.00,376,50.74,1.35,0.13
29-April-2020,18.75,18.75,17.75,18.08,18.412500000000000000,160,7,2946.00,140,87.50,1.00,-0.67
28-April-2020,17.83,17.87,17.83,17.87,17.827272727272727272,110,3,1961.00,100,90.91,0.04,0.04
27-April-2020,20.10,20.25,18.56,18.71,19.978529008679762448,2189,14,43733.00,2100,95.93,1.69,-1.39
24-April-2020,20.50,20.50,19.48,19.48,19.785106382978723404,470,7,9299.00,360,76.60,1.02,-1.02
23-April-2020,19.18,20.50,19.18,20.50,20.427604871447902571,739,10,15096.00,681,92.15,1.32,1.32
21-April-2020,21.01,21.01,19.48,19.53,20.273706896551724137,1392,94,28221.00,1267,91.02,1.53,-1.48
20-April-2020,18.56,20.06,18.56,20.05,18.616000000000000000,1125,26,20943.00,1097,97.51,1.50,1.49
17-April-2020,20.16,20.16,18.80,19.15,19.535256410256410256,3432,98,67045.00,2109,61.45,1.36,-1.01
16-April-2020,19.21,19.21,19.20,19.20,19.208695652173913043,2300,23,44180.00,2300,100.00,0.01,-0.01
15-April-2020,18.30,18.30,18.30,18.30,18.293103448275862068,116,2,2122.00,116,100.00,0.00,0.00
9-April-2020,17.43,17.43,17.43,17.43,17.428000000000000000,250,3,4357.00,250,100.00,0.00,0.00
7-April-2020,16.14,16.60,15.61,16.60,16.106210951855935317,2721,12,43825.00,1037,38.11,0.99,0.46
3-April-2020,15.81,15.81,15.81,15.81,15.810000000000000000,2000,2,31620.00,2000,100.00,0.00,0.00
1-April-2020,15.06,15.06,15.06,15.06,15.060000000000000000,1000,1,15060.00,1000,100.00,0.00,0.00
31-March-2020,14.35,14.35,14.35,14.35,14.349282296650717703,1254,2,17994.00,1254,100.00,0.00,0.00
30-March-2020,14.00,14.50,13.65,13.70,14.126760563380281690,2556,39,36108.00,1546,60.49,0.85,-0.30
27-March-2020,14.35,14.35,14.35,14.35,14.000000000000000000,1,1,14.00,1,100.00,0.00,0.00
26-March-2020,13.70,13.70,13.70,13.70,13.500000000000000000,2,2,27.00,1,50.00,0.00,0.00
25-March-2020,12.65,13.05,12.65,13.05,12.846938775510204081,98,2,1259.00,49,50.00,0.40,0.40
24-March-2020,14.00,14.00,13.90,13.90,13.908333333333333333,120,5,1669.00,100,83.33,0.10,-0.10
20-March-2020,16.50,16.50,15.25,15.40,15.402061855670103092,291,7,4482.00,245,84.19,1.25,-1.10
19-March-2020,16.15,16.15,16.15,16.15,16.128205128205128205,39,3,629.00,20,51.28,0.00,0.00
18-March-2020,16.85,20.05,16.50,17.90,16.637849618597893207,5506,76,91608.00,4043,73.43,3.55,1.05
17-March-2020,17.25,18.65,17.25,18.30,18.000000000000000000,5,4,90.00,2,40.00,1.40,1.05
16-March-2020,21.20,21.20,18.30,18.30,18.759721416134648868,1723,24,32323.00,1660,96.34,2.90,-2.90
13-March-2020,20.30,20.30,20.30,20.30,20.166666666666666666,6,3,121.00,6,100.00,0.00,0.00
12-March-2020,19.00,19.00,18.85,18.85,18.859623015873015873,2016,39,38021.00,2016,100.00,0.15,-0.15
11-March-2020,20.70,20.90,20.65,20.90,20.890829694323144104,229,3,4784.00,225,98.25,0.25,0.20
9-March-2020,19.60,20.95,19.05,19.40,19.744049614482065035,5966,146,117793.00,3698,61.98,1.90,-0.20
6-March-2020,21.10,21.10,21.10,21.10,21.100000000000000000,10,1,211.00,10,100.00,0.00,0.00
4-March-2020,20.20,20.20,20.10,20.10,20.189130434782608695,2300,4,46435.00,2200,95.65,0.10,-0.10
3-March-2020,21.20,21.20,20.60,20.60,20.885714285714285714,2100,30,43860.00,1046,49.81,0.60,-0.60
2-March-2020,22.00,22.55,21.00,21.35,21.422764227642276422,1599,36,34255.00,832,52.03,1.55,-0.65
28-February-2020,21.55,22.85,21.50,22.50,21.668760708166761850,1751,15,37942.00,1745,99.66,1.35,0.95
27-February-2020,22.55,22.55,22.05,22.35,22.311118031765805045,3211,18,71641.00,3006,93.62,0.50,-0.20
26-February-2020,24.00,24.00,22.80,22.85,23.000000000000000000,218,6,5014.00,216,99.08,1.20,-1.15
25-February-2020,24.00,24.00,23.00,23.00,23.296610169491525423,354,6,8247.00,354,100.00,1.00,-1.00
24-February-2020,23.15,24.70,23.10,23.90,23.905384095517008335,4439,24,106116.00,276,6.22,1.60,0.75
20-February-2020,25.70,25.70,24.00,24.50,25.075144508670520231,173,5,4338.00,173,100.00,1.70,-1.20
19-February-2020,24.05,24.30,22.25,24.00,23.611444277861069465,4002,53,94493.00,3667,91.63,2.05,-0.05
18-February-2020,24.00,24.90,23.80,24.70,24.204697986577181208,298,6,7213.00,278,93.29,1.10,0.70
14-February-2020,27.85,27.85,25.60,26.00,26.350797266514806378,878,41,23136.00,868,98.86,2.25,-1.85
13-February-2020,25.50,28.00,24.80,27.50,27.338602329450915141,1202,23,32861.00,1101,91.60,3.20,2.00
12-February-2020,26.10,26.10,26.00,26.05,26.000000000000000000,10,2,260.00,5,50.00,0.10,-0.05
11-February-2020,28.50,28.70,27.50,27.70,28.155555555555555555,225,6,6335.00,125,55.56,1.20,-0.80
10-February-2020,26.10,28.00,26.05,27.80,26.942332227609083949,3919,54,105587.00,2762,70.48,1.95,1.70
7-February-2020,24.35,25.60,24.30,25.60,24.671428571428571428,700,4,17270.00,700,100.00,1.30,1.25
4-February-2020,25.30,25.40,24.15,24.55,24.629469548133595284,5090,290,125364.00,2838,55.76,1.25,-0.75
1-February-2020,24.35,25.20,24.35,25.20,24.409090909090909090,44,2,1074.00,40,90.91,0.85,0.85
31-January-2020,25.95,25.95,25.20,25.25,25.215686274509803921,51,6,1286.00,50,98.04,0.75,-0.70
30-January-2020,25.50,26.50,25.50,25.55,25.546666666666666666,1800,19,45984.00,1775,98.61,1.00,0.05
29-January-2020,24.75,26.65,24.75,25.50,26.277586206896551724,1160,76,30482.00,580,50.00,1.90,0.75
28-January-2020,25.55,25.55,25.40,25.40,25.412451361867704280,1285,12,32655.00,1243,96.73,0.15,-0.15
27-January-2020,26.50,27.75,25.60,25.70,26.938110749185667752,1228,25,33080.00,990,80.62,2.15,-0.80
24-January-2020,25.00,26.45,24.75,26.45,26.345115365733922434,2037,49,53665.00,2034,99.85,1.70,1.45
23-January-2020,27.00,27.85,25.20,25.20,25.569689239332096474,8624,131,220513.00,7697,89.25,2.65,-1.80
22-January-2020,29.05,30.00,27.95,27.95,28.244663820704375667,7496,255,211722.00,6619,88.30,2.05,-1.10
21-January-2020,34.80,34.80,31.05,31.05,32.362112544898230677,7517,116,243266.00,4049,53.86,3.75,-3.75
20-January-2020,31.95,35.60,31.55,34.45,34.016000000000000000,33500,460,1139536.00,12277,36.65,4.05,2.50
17-January-2020,25.00,29.75,25.00,29.75,28.816569819684897861,16693,112,481035.00,12452,74.59,4.75,4.75
16-January-2020,24.70,25.30,24.70,24.80,25.175221238938053097,1130,20,28448.00,1030,91.15,0.60,0.10
15-January-2020,24.10,25.55,24.10,24.90,24.747276688453159041,459,24,11359.00,409,89.11,1.45,0.80
14-January-2020,24.50,25.00,24.50,24.50,24.913333333333333333,300,65,7474.00,294,98.00,0.50,0.00
13-January-2020,25.00,25.50,24.60,24.60,24.873333333333333333,300,5,7462.00,250,83.33,0.90,-0.40
10-January-2020,24.30,24.30,24.30,24.30,24.300000000000000000,200,3,4860.00,200,100.00,0.00,0.00
9-January-2020,24.20,25.25,24.00,24.05,24.048975957257346393,2246,194,54014.00,2191,97.55,1.25,-0.15
8-January-2020,23.60,23.60,23.50,23.60,23.580562659846547314,391,4,9220.00,391,100.00,0.10,0.00
7-January-2020,24.55,24.55,24.55,24.55,24.546666666666666666,150,1,3682.00,150,100.00,0.00,0.00
6-January-2020,24.50,24.50,23.90,23.95,23.972111553784860557,251,4,6017.00,251,100.00,0.60,-0.55
3-January-2020,24.50,25.20,24.50,24.55,24.617021276595744680,470,74,11570.00,450,95.74,0.70,0.05
2-January-2020,23.80,24.95,23.80,24.80,24.759924385633270321,529,6,13098.00,522,98.68,1.15,1.00
1-January-2020,24.00,24.10,23.90,24.00,24.013282732447817836,1054,26,25310.00,1054,100.00,0.20,0.00
31-December-2019,25.40,25.50,24.00,25.10,24.490797546012269938,1141,16,27944.00,880,77.13,1.50,-0.30
30-December-2019,25.25,25.80,23.60,25.80,25.060402684563758389,298,20,7468.00,298,100.00,2.20,0.55
