Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,60.35,61.20,57.70,58.00,58.941681867449176514,37827,512,2229587.00,25266,66.79,3.50,-2.35
4-January-2021,57.00,61.50,55.75,60.50,59.196885728725536327,114762,1539,6793553.00,70069,61.06,5.75,3.50
1-January-2021,55.15,55.90,54.95,55.50,55.336024605920799692,5202,117,287858.00,2366,45.48,0.95,0.35
31-December-2020,54.95,55.75,54.25,55.05,55.321561051004636785,12940,232,715861.00,9705,75.00,1.50,0.10
30-December-2020,54.40,55.80,53.40,55.15,54.959777852574890609,11884,187,653142.00,7576,63.75,2.40,0.75
29-December-2020,56.35,56.50,53.55,54.40,54.839205838499568390,12743,149,698816.00,8488,66.61,2.95,-1.95
28-December-2020,56.55,56.55,54.70,55.40,55.130948678071539657,3215,85,177246.00,2181,67.84,1.85,-1.15
24-December-2020,54.85,55.55,53.80,54.15,54.576178526617673418,11158,340,608961.00,6224,55.78,1.75,-0.70
23-December-2020,54.80,54.80,52.05,53.75,53.680642283675289919,5605,95,300880.00,3627,64.71,2.75,-1.05
22-December-2020,51.95,52.10,48.00,51.70,50.412330017779059151,20811,426,1049131.00,12137,58.32,4.10,-0.25
21-December-2020,57.30,57.35,50.10,50.80,53.989664248571611992,15577,267,840997.00,10985,70.52,7.25,-6.50
18-December-2020,56.50,56.85,54.50,56.30,55.536830572920023200,15517,269,861765.00,9527,61.40,2.35,-0.20
17-December-2020,56.85,59.90,55.40,56.35,57.977656233365272011,75144,903,4356673.00,45848,61.01,4.50,-0.50
16-December-2020,57.00,57.85,54.60,55.65,55.821089912030161087,43765,523,2443010.00,30873,70.54,3.25,-1.35
15-December-2020,59.70,59.70,54.55,56.30,56.097221377142277659,98610,903,5531747.00,48698,49.38,5.15,-3.40
14-December-2020,49.90,58.80,49.10,58.50,55.314815182829888712,201280,1701,11133766.00,116203,57.73,9.70,8.60
11-December-2020,48.90,50.15,48.20,49.00,49.192906403940886699,10150,193,499308.00,7314,72.06,1.95,0.10
10-December-2020,48.75,48.85,47.65,48.35,48.351079672375279225,5372,122,259742.00,4339,80.77,1.20,-0.40
9-December-2020,48.30,51.00,47.65,49.25,49.765964477488641057,12105,176,602417.00,9482,78.33,3.35,0.95
8-December-2020,49.95,50.05,47.45,48.80,48.678807355829316193,5601,98,272650.00,3745,66.86,2.60,-1.15
7-December-2020,48.05,50.75,48.05,49.50,49.445150717584545860,20137,212,995677.00,14268,70.85,2.70,1.45
4-December-2020,51.05,51.15,47.75,49.30,49.698362107127047366,11295,162,561343.00,6793,60.14,3.40,-1.75
3-December-2020,50.00,52.25,49.85,50.50,51.107694632266837910,26473,396,1352974.00,15864,59.93,2.40,0.50
2-December-2020,45.50,49.70,45.50,48.45,48.548137775024910457,37133,416,1802738.00,24012,64.66,4.20,2.95
1-December-2020,46.00,46.00,44.45,45.40,45.221783245039058992,11137,118,503635.00,6600,59.26,1.55,-0.60
27-November-2020,46.40,47.05,45.60,45.70,46.333434588902389631,9876,157,457589.00,6846,69.32,1.45,-0.70
26-November-2020,44.95,45.85,44.25,44.80,44.736423045143844362,13313,113,595576.00,10041,75.42,1.60,-0.15
25-November-2020,47.00,47.00,44.55,44.95,45.538471995649809679,7356,133,334981.00,3698,50.27,2.45,-2.05
24-November-2020,47.00,47.90,45.30,46.15,46.615250478591330389,52759,642,2459374.00,34237,64.89,2.60,-0.85
23-November-2020,43.50,44.75,43.35,44.60,44.057692307692307692,20436,298,900363.00,16173,79.14,1.40,1.10
20-November-2020,44.85,44.85,43.05,43.55,43.472400513478818998,2337,25,101595.00,1858,79.50,1.80,-1.30
19-November-2020,43.00,45.20,42.60,43.50,43.952011435572799673,14691,254,645699.00,9845,67.01,2.60,0.50
18-November-2020,43.75,45.20,43.10,43.55,43.899597136934329409,25567,335,1122381.00,17159,67.11,2.10,-0.20
17-November-2020,44.60,44.80,43.55,43.65,44.091083738275511357,8849,106,390162.00,5257,59.41,1.25,-0.95
14-November-2020,46.00,46.00,43.70,44.40,44.448200880144965053,19315,190,858517.00,13992,72.44,2.30,-1.60
13-November-2020,41.50,45.25,41.00,44.00,43.952427602026187517,41852,520,1839497.00,24445,58.41,4.25,2.50
12-November-2020,40.15,42.00,40.00,41.85,41.163859275053304904,9380,264,386117.00,8595,91.63,2.00,1.70
11-November-2020,39.60,40.30,39.55,39.75,39.793096799074431160,5186,101,206367.00,4476,86.31,0.75,0.15
10-November-2020,41.95,41.95,39.20,40.15,40.244315060968911347,9103,169,366344.00,6692,73.51,2.75,-1.80
9-November-2020,40.70,41.00,39.75,39.85,40.613750780876786829,27213,148,1105222.00,25166,92.48,1.25,-0.85
6-November-2020,39.10,39.55,38.40,38.60,38.916580631839768738,4843,127,188473.00,4791,98.93,1.15,-0.50
5-November-2020,40.00,40.55,38.25,38.85,39.571964867544978042,14118,187,558677.00,8142,57.67,2.30,-1.15
4-November-2020,37.80,38.30,37.05,38.15,37.829646017699115044,452,13,17099.00,252,55.75,1.25,0.35
3-November-2020,37.45,38.35,37.45,38.00,37.781714285714285714,1750,65,66118.00,1688,96.46,0.90,0.55
2-November-2020,37.70,37.85,37.65,37.80,37.679493670886075949,1975,40,74417.00,1914,96.91,0.20,0.10
30-October-2020,37.70,38.00,37.70,37.80,37.802203065134099616,2088,21,78931.00,1888,90.42,0.30,0.10
29-October-2020,38.45,38.55,37.90,37.90,38.055882352941176470,680,10,25878.00,663,97.50,0.65,-0.55
28-October-2020,38.40,38.80,38.40,38.50,38.467282215977519068,2491,15,95822.00,2092,83.98,0.40,0.10
27-October-2020,38.25,38.25,38.05,38.15,38.136231884057971014,690,8,26314.00,690,100.00,0.20,-0.10
26-October-2020,38.60,39.00,37.45,38.05,38.622212359924553422,9013,125,348102.00,7165,79.50,1.55,-0.55
23-October-2020,38.20,38.90,38.05,38.35,38.382820784729586426,943,40,36195.00,873,92.58,0.85,0.15
22-October-2020,40.00,40.00,37.40,38.00,38.591446769790718835,3297,71,127236.00,1839,55.78,2.60,-2.00
21-October-2020,38.25,39.00,37.75,38.05,38.163474837748696669,18798,321,717397.00,17441,92.78,1.25,-0.20
20-October-2020,38.00,38.20,37.75,37.75,37.964013086150490730,2751,156,104439.00,2451,89.09,0.45,-0.25
19-October-2020,37.90,38.70,37.85,38.15,38.434856175972927241,1773,32,68145.00,1614,91.03,0.85,0.25
16-October-2020,37.10,37.85,35.75,37.35,36.929344617201338319,5081,96,187638.00,2550,50.19,2.10,0.25
15-October-2020,37.30,37.30,36.70,36.70,36.938991005084082909,2557,21,94453.00,2552,99.80,0.60,-0.60
14-October-2020,36.50,37.50,36.50,37.50,37.175000000000000000,240,7,8922.00,205,85.42,1.00,1.00
13-October-2020,37.45,37.50,36.70,36.70,36.990334458422829088,6518,80,241103.00,6444,98.86,0.80,-0.75
12-October-2020,37.70,38.10,37.50,37.50,37.705685618729096989,299,15,11274.00,291,97.32,0.60,-0.20
9-October-2020,38.00,38.30,37.40,37.65,37.608974358974358974,3120,45,117340.00,2745,87.98,0.90,-0.35
8-October-2020,40.00,40.00,37.65,38.15,37.990812379110251450,4136,113,157130.00,4031,97.46,2.35,-1.85
7-October-2020,38.10,38.55,37.25,37.50,37.802054869384632200,9149,71,345851.00,8325,90.99,1.30,-0.60
6-October-2020,38.85,39.00,38.50,38.75,38.792222222222222222,6300,268,244391.00,5423,86.08,0.50,-0.10
5-October-2020,39.15,39.15,38.25,38.50,38.772925764192139737,1603,37,62153.00,1066,66.50,0.90,-0.65
1-October-2020,41.90,41.90,38.50,38.55,38.979596568513795501,4313,41,168119.00,3417,79.23,3.40,-3.35
30-September-2020,38.75,39.20,38.00,38.35,38.469618055555555555,2304,30,88634.00,2254,97.83,1.20,-0.40
29-September-2020,38.55,39.10,38.55,38.65,38.724137931034482758,116,4,4492.00,96,82.76,0.55,0.10
