Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,303.00,344.40,303.00,321.00,310.649910233393177737,557,37,173032.00,528,94.79,41.40,18.00
4-January-2021,312.00,333.00,305.00,333.00,328.400000000000000000,30,16,9852.00,25,83.33,28.00,21.00
1-January-2021,349.70,349.70,316.25,335.00,332.420281690140845070,1775,78,590046.00,395,22.25,33.45,-14.70
31-December-2020,294.00,322.90,290.00,322.90,318.615789473684210526,190,48,60537.00,167,87.89,32.90,28.90
30-December-2020,313.05,316.05,312.45,316.00,315.071745562130177514,1352,43,425977.00,1077,79.66,3.60,2.95
28-December-2020,349.00,349.00,314.00,314.00,335.061814556331006979,6018,4,2016402.00,18,0.30,35.00,-35.00
24-December-2020,331.70,335.95,320.05,324.05,322.404255319148936170,47,12,15153.00,44,93.62,15.90,-7.65
23-December-2020,330.90,372.40,330.90,333.00,333.016129032258064516,186,27,61941.00,114,61.29,41.50,2.10
22-December-2020,318.95,353.00,299.55,312.00,328.952860509963574030,4667,47,1535223.00,215,4.61,53.45,-6.95
21-December-2020,325.70,334.10,325.70,326.45,328.285714285714285714,7,6,2298.00,7,100.00,8.40,0.75
18-December-2020,320.20,333.00,318.00,326.45,331.745426829268292682,656,15,217625.00,627,95.58,15.00,6.25
17-December-2020,329.10,329.10,319.00,323.45,320.860000000000000000,50,9,16043.00,50,100.00,10.10,-5.65
16-December-2020,316.45,333.00,310.75,324.00,323.257255936675461741,758,73,245029.00,520,68.60,22.25,7.55
15-December-2020,309.75,320.55,309.75,320.55,315.500000000000000000,4,3,1262.00,2,50.00,10.80,10.80
14-December-2020,311.00,313.00,311.00,313.00,312.000000000000000000,10,2,3120.00,5,50.00,2.00,2.00
11-December-2020,310.15,338.75,310.10,310.10,321.962068965517241379,580,5,186738.00,0,0.00,28.65,-0.05
10-December-2020,309.60,309.60,309.60,309.60,309.500000000000000000,2,1,619.00,2,100.00,0.00,0.00
9-December-2020,310.00,310.00,309.60,309.60,309.800000000000000000,5,4,1549.00,5,100.00,0.40,-0.40
4-December-2020,301.75,310.90,301.00,305.45,305.434039087947882736,1228,97,375073.00,966,78.66,9.90,3.70
3-December-2020,314.00,314.00,309.00,309.00,311.500000000000000000,200,2,62300.00,0,0.00,5.00,-5.00
2-December-2020,301.65,318.90,296.45,306.20,301.652243589743589743,624,78,188231.00,509,81.57,22.45,4.55
1-December-2020,301.10,317.00,301.10,317.00,309.916666666666666666,36,2,11157.00,20,55.56,15.90,15.90
27-November-2020,304.55,304.55,304.55,304.55,304.500000000000000000,8,1,2436.00,8,100.00,0.00,0.00
26-November-2020,309.00,309.00,306.25,306.25,307.500000000000000000,2,2,615.00,1,50.00,2.75,-2.75
24-November-2020,323.00,323.00,309.00,316.00,316.000000000000000000,1000,2,316000.00,0,0.00,14.00,-7.00
23-November-2020,310.00,313.80,306.00,311.50,311.148148148148148148,27,7,8401.00,20,74.07,7.80,1.50
19-November-2020,296.80,301.00,296.80,301.00,300.965517241379310344,203,6,61096.00,200,98.52,4.20,4.20
