Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-March-2018,1.26,1.27,1.25,1.27,1.260000000000000000,700,7,882.00,700,100.00,0.02,0.01
1-March-2018,1.30,1.31,1.26,1.26,1.287142857142857142,700,7,901.00,700,100.00,0.05,-0.04
23-February-2018,1.30,1.31,1.29,1.30,1.300000000000000000,400,4,520.00,400,100.00,0.02,0.00
22-February-2018,1.31,1.31,1.29,1.30,1.300000000000000000,400,4,520.00,400,100.00,0.02,-0.01
21-February-2018,1.33,1.34,1.31,1.31,1.326000000000000000,500,5,663.00,500,100.00,0.03,-0.02
20-February-2018,1.39,1.39,1.33,1.33,1.366978193146417445,1605,5,2194.00,1605,100.00,0.06,-0.06
19-February-2018,1.42,1.42,1.33,1.33,1.383636363636363636,1650,11,2283.00,1650,100.00,0.09,-0.09
16-February-2018,1.36,1.36,1.36,1.36,1.360000000000000000,350,1,476.00,350,100.00,0.00,0.00
14-February-2018,1.30,1.30,1.30,1.30,1.300000000000000000,10,1,13.00,10,100.00,0.00,0.00
12-February-2018,1.29,1.30,1.29,1.30,1.295000000000000000,200,2,259.00,200,100.00,0.01,0.01
9-February-2018,1.33,1.33,1.33,1.33,1.328440366972477064,545,2,724.00,545,100.00,0.00,0.00
8-February-2018,1.19,1.27,1.19,1.27,1.243971631205673758,705,7,877.00,705,100.00,0.08,0.08
6-February-2018,1.21,1.21,1.21,1.21,1.210000000000000000,700,1,847.00,700,100.00,0.00,0.00
30-January-2018,1.15,1.16,1.15,1.16,1.156666666666666666,300,2,347.00,300,100.00,0.01,0.01
25-January-2018,1.15,1.15,1.13,1.15,1.142000000000000000,500,5,571.00,500,100.00,0.02,0.00
22-January-2018,1.14,1.16,1.14,1.15,1.150000000000000000,300,3,345.00,300,100.00,0.02,0.01
10-January-2018,1.14,1.14,1.12,1.14,1.132000000000000000,500,5,566.00,500,100.00,0.02,0.00
9-January-2018,1.13,1.13,1.11,1.13,1.124000000000000000,500,5,562.00,500,100.00,0.02,0.00
5-January-2018,1.10,1.13,1.10,1.13,1.105454545454545454,550,7,608.00,550,100.00,0.03,0.03
4-January-2018,1.10,1.12,1.10,1.12,1.104000000000000000,500,5,552.00,500,100.00,0.02,0.02
3-January-2018,1.09,1.14,1.06,1.14,1.100000000000000000,550,6,605.00,550,100.00,0.08,0.05
29-December-2017,1.09,1.09,1.09,1.09,1.090000000000000000,500,1,545.00,500,100.00,0.00,0.00
27-December-2017,1.06,1.06,1.04,1.04,1.051612903225806451,155,3,163.00,155,100.00,0.02,-0.02
26-December-2017,1.08,1.08,1.04,1.06,1.060693641618497109,1038,5,1101.00,1038,100.00,0.04,-0.02
22-December-2017,1.03,1.08,1.00,1.08,1.016753926701570680,955,12,971.00,955,100.00,0.08,0.05
21-December-2017,1.06,1.06,1.02,1.03,1.038333333333333333,600,6,623.00,600,100.00,0.04,-0.03
20-December-2017,1.04,1.04,1.04,1.04,1.038095238095238095,105,2,109.00,105,100.00,0.00,0.00
19-December-2017,1.06,1.08,1.02,1.04,1.048181818181818181,1100,12,1153.00,1100,100.00,0.06,-0.02
18-December-2017,0.98,1.06,0.97,1.06,0.990000000000000000,700,3,693.00,700,100.00,0.09,0.08
15-December-2017,1.00,1.01,1.00,1.01,1.000000000000000000,60,2,60.00,60,100.00,0.01,0.01
13-December-2017,0.99,1.01,0.99,1.01,0.990654205607476635,107,3,106.00,107,100.00,0.02,0.02
11-December-2017,0.98,0.99,0.97,0.99,0.980000000000000000,400,4,392.00,400,100.00,0.02,0.01
7-December-2017,0.96,0.98,0.96,0.98,0.973333333333333333,300,3,292.00,300,100.00,0.02,0.02
6-December-2017,0.97,0.97,0.95,0.96,0.960000000000000000,400,4,384.00,400,100.00,0.02,-0.01
4-December-2017,0.94,0.96,0.93,0.95,0.941428571428571428,700,5,659.00,700,100.00,0.03,0.01
30-November-2017,0.95,0.95,0.93,0.94,0.943333333333333333,600,5,566.00,600,100.00,0.02,-0.01
29-November-2017,0.95,0.95,0.93,0.95,0.938826466916354556,801,5,752.00,801,100.00,0.02,0.00
27-November-2017,0.95,0.95,0.95,0.95,0.000000000000000000,1,1,0.00,1,100.00,0.00,0.00
24-November-2017,0.91,0.94,0.90,0.94,0.903494176372712146,601,4,543.00,601,100.00,0.04,0.03
23-November-2017,0.90,0.90,0.90,0.90,0.900000000000000000,200,1,180.00,200,100.00,0.00,0.00
22-November-2017,0.89,0.90,0.89,0.90,0.895000000000000000,1000,2,895.00,1000,100.00,0.01,0.01
21-November-2017,0.89,0.89,0.88,0.89,0.888571428571428571,700,3,622.00,700,100.00,0.01,0.00
16-November-2017,0.88,0.89,0.88,0.89,0.885000000000000000,400,2,354.00,400,100.00,0.01,0.01
10-November-2017,0.88,0.89,0.84,0.88,0.867665418227215980,801,9,695.00,801,100.00,0.05,0.00
9-November-2017,0.89,0.89,0.88,0.88,0.880794701986754966,302,4,266.00,302,100.00,0.01,-0.01
8-November-2017,0.90,0.90,0.86,0.88,0.887692307692307692,1300,11,1154.00,1300,100.00,0.04,-0.02
7-November-2017,0.91,0.92,0.90,0.90,0.910000000000000000,2000,5,1820.00,2000,100.00,0.02,-0.01
3-November-2017,0.92,0.92,0.92,0.92,0.800000000000000000,5,1,4.00,5,100.00,0.00,0.00
2-November-2017,0.88,0.88,0.87,0.88,0.878000000000000000,1000,3,878.00,1000,100.00,0.01,0.00
26-October-2017,0.88,0.88,0.88,0.88,0.880000000000000000,25,1,22.00,25,100.00,0.00,0.00
18-October-2017,0.84,0.84,0.84,0.84,0.840000000000000000,500,1,420.00,500,100.00,0.00,0.00
17-October-2017,0.85,0.85,0.83,0.84,0.843333333333333333,600,4,506.00,600,100.00,0.02,-0.01
16-October-2017,0.85,0.85,0.85,0.85,0.800000000000000000,5,1,4.00,5,100.00,0.00,0.00
10-October-2017,0.82,0.82,0.81,0.81,0.812500000000000000,400,3,325.00,400,100.00,0.01,-0.01
9-October-2017,0.82,0.83,0.80,0.82,0.818000000000000000,1000,5,818.00,1000,100.00,0.03,0.00
6-October-2017,0.79,0.82,0.79,0.82,0.787128712871287128,202,2,159.00,202,100.00,0.03,0.03
5-October-2017,0.79,0.79,0.79,0.79,0.790000000000000000,100,1,79.00,100,100.00,0.00,0.00
4-October-2017,0.77,0.79,0.77,0.78,0.780000000000000000,500,3,390.00,500,100.00,0.02,0.01
28-September-2017,0.78,0.78,0.76,0.77,0.773750000000000000,800,4,619.00,800,100.00,0.02,-0.01
15-June-2017,0.76,0.76,0.76,0.76,0.760000000000000000,400,3,304.00,400,100.00,0.00,0.00
31-May-2017,0.79,0.79,0.79,0.79,0.790000000000000000,1000,1,790.00,1000,100.00,0.00,0.00
5-October-2016,0.76,0.76,0.76,0.76,0.760000000000000000,200,1,152.00,200,100.00,0.00,0.00
21-September-2016,0.79,0.79,0.79,0.79,0.790000000000000000,800,3,632.00,800,100.00,0.00,0.00
10-May-2016,0.83,0.83,0.83,0.83,0.830000000000000000,300,1,249.00,300,100.00,0.00,0.00
28-March-2016,0.91,0.91,0.87,0.87,0.886000000000000000,500,2,443.00,500,100.00,0.04,-0.04
15-March-2016,0.91,0.91,0.91,0.91,0.910000000000000000,300,1,273.00,300,100.00,0.00,0.00
21-January-2016,0.95,0.95,0.95,0.95,0.923076923076923076,26,1,24.00,26,100.00,0.00,0.00
6-January-2016,0.99,0.99,0.99,0.99,0.989878542510121457,988,4,978.00,988,100.00,0.00,0.00
