Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-January-2021,10.00,10.00,9.65,10.00,9.985599322321050402,2361,7,23576.00,2361,100.00,0.35,0.00
5-January-2021,10.97,10.97,9.94,10.00,10.036908077994428969,1436,8,14413.00,1436,100.00,1.03,-0.97
4-January-2021,10.45,11.55,10.45,10.45,10.791304347826086956,1610,9,17374.00,1400,86.96,1.10,0.00
1-January-2021,11.20,11.20,11.00,11.00,11.182000000000000000,500,3,5591.00,500,100.00,0.20,-0.20
31-December-2020,11.20,11.20,11.20,11.20,11.197115384615384615,208,2,2329.00,208,100.00,0.00,0.00
30-December-2020,11.45,11.45,10.80,11.20,10.826171875000000000,512,5,5543.00,512,100.00,0.65,-0.25
29-December-2020,11.05,11.57,11.05,11.20,11.161290322580645161,310,4,3460.00,310,100.00,0.52,0.15
28-December-2020,10.50,11.02,10.50,11.02,10.520325203252032520,246,2,2588.00,246,100.00,0.52,0.52
24-December-2020,10.50,10.55,10.50,10.50,10.497435897435897435,195,4,2047.00,195,100.00,0.05,0.00
23-December-2020,10.45,11.00,10.45,11.00,10.455445544554455445,1414,5,14784.00,1414,100.00,0.55,0.55
22-December-2020,11.00,11.00,11.00,11.00,11.000000000000000000,200,1,2200.00,200,100.00,0.00,0.00
17-December-2020,10.45,11.53,10.45,11.53,11.166666666666666666,150,3,1675.00,150,100.00,1.08,1.08
15-December-2020,9.95,10.99,9.95,10.99,9.962363567933759879,5314,8,52940.00,5314,100.00,1.04,1.04
14-December-2020,11.00,11.55,10.45,10.47,10.790079365079365079,2520,8,27191.00,2520,100.00,1.10,-0.53
10-December-2020,11.18,11.73,10.65,11.00,11.494175511260678229,3863,10,44402.00,3862,99.97,1.08,-0.18
9-December-2020,10.12,11.18,10.12,11.18,10.271428571428571428,350,7,3595.00,300,85.71,1.06,1.06
8-December-2020,10.64,11.00,10.64,10.65,10.718726307808946171,1319,9,14138.00,1318,99.92,0.36,0.01
7-December-2020,11.19,11.19,11.19,11.19,11.160000000000000000,25,1,279.00,25,100.00,0.00,0.00
4-December-2020,11.19,11.19,11.19,11.19,11.189985272459499263,679,8,7598.00,679,100.00,0.00,0.00
3-December-2020,11.91,11.91,11.77,11.77,11.838551859099804305,1022,6,12099.00,1022,100.00,0.14,-0.14
2-December-2020,12.50,12.50,12.38,12.38,12.381639880141650776,7342,10,90906.00,7342,100.00,0.12,-0.12
1-December-2020,13.03,13.03,13.03,13.03,13.000000000000000000,1,1,13.00,1,100.00,0.00,0.00
27-November-2020,13.95,13.95,13.26,13.71,13.825657894736842105,304,5,4203.00,304,100.00,0.69,-0.24
26-November-2020,13.95,13.95,13.95,13.95,13.950000000000000000,20,1,279.00,20,100.00,0.00,0.00
25-November-2020,13.30,13.30,13.30,13.30,13.300000000000000000,20,2,266.00,20,100.00,0.00,0.00
24-November-2020,14.00,14.00,14.00,14.00,14.000000000000000000,10,1,140.00,10,100.00,0.00,0.00
19-November-2020,14.00,14.00,14.00,14.00,14.000000000000000000,10,1,140.00,10,100.00,0.00,0.00
18-November-2020,13.56,13.56,13.56,13.56,13.500000000000000000,10,1,135.00,10,100.00,0.00,0.00
17-November-2020,12.95,12.95,12.92,12.92,12.943914081145584725,838,8,10847.00,751,89.62,0.03,-0.03
14-November-2020,13.84,13.84,13.60,13.60,13.714285714285714285,21,3,288.00,21,100.00,0.24,-0.24
12-November-2020,12.00,13.19,12.00,13.19,13.093750000000000000,32,3,419.00,32,100.00,1.19,1.19
11-November-2020,11.50,12.57,11.40,12.57,11.439811701412239408,2974,6,34022.00,2874,96.64,1.17,1.07
10-November-2020,11.99,11.99,11.99,11.99,11.989473684210526315,475,10,5695.00,475,100.00,0.00,0.00
9-November-2020,10.48,11.56,10.47,11.56,10.472111553784860557,502,4,5257.00,502,100.00,1.09,1.08
6-November-2020,11.59,12.16,11.02,11.02,11.213559322033898305,885,8,9924.00,785,88.70,1.14,-0.57
5-November-2020,12.79,12.79,11.59,11.59,11.793495934959349593,615,10,7253.00,515,83.74,1.20,-1.20
4-November-2020,12.19,12.19,12.19,12.19,12.189868028948488718,2349,5,28634.00,2349,100.00,0.00,0.00
3-November-2020,12.90,14.05,12.83,12.83,12.899404657678164944,11422,8,147337.00,11422,100.00,1.22,-0.07
2-November-2020,12.26,13.50,12.26,13.50,12.391397849462365591,465,2,5762.00,465,100.00,1.24,1.24
30-October-2020,13.90,13.90,12.60,12.90,13.074074074074074074,54,3,706.00,54,100.00,1.30,-1.00
28-October-2020,13.00,13.30,12.10,13.25,12.656000000000000000,5000,6,63280.00,5000,100.00,1.20,0.25
27-October-2020,13.00,13.00,12.70,12.70,12.900000000000000000,1500,2,19350.00,1500,100.00,0.30,-0.30
26-October-2020,13.35,13.35,13.35,13.35,13.300000000000000000,10,1,133.00,10,100.00,0.00,0.00
23-October-2020,14.05,14.05,12.75,12.75,12.765849535080304311,1183,5,15102.00,1183,100.00,1.30,-1.30
21-October-2020,13.45,13.45,12.25,13.40,12.480000000000000000,125,3,1560.00,125,100.00,1.20,-0.05
20-October-2020,12.00,12.85,11.65,12.85,11.715233581584292484,7385,11,86517.00,7275,98.51,1.20,0.85
19-October-2020,12.25,12.25,12.25,12.25,12.249859154929577464,3550,10,43487.00,3550,100.00,0.00,0.00
16-October-2020,14.00,14.00,12.85,12.85,13.320000000000000000,25,3,333.00,25,100.00,1.15,-1.15
15-October-2020,13.50,13.50,13.50,13.50,13.500000000000000000,700,3,9450.00,700,100.00,0.00,0.00
13-October-2020,13.45,14.20,13.45,14.20,13.461790751065923253,3049,4,41045.00,3049,100.00,0.75,0.75
12-October-2020,14.15,14.15,14.15,14.15,14.145454545454545454,110,3,1556.00,110,100.00,0.00,0.00
9-October-2020,13.45,14.85,13.45,14.85,13.501123595505617977,2670,9,36048.00,2670,100.00,1.40,1.40
8-October-2020,14.15,14.15,14.15,14.15,14.150000000000000000,2700,2,38205.00,2700,100.00,0.00,0.00
7-October-2020,14.85,14.85,14.85,14.85,14.849872773536895674,5109,3,75868.00,5109,100.00,0.00,0.00
6-October-2020,15.45,15.45,15.15,15.15,15.153846153846153846,26,3,394.00,26,100.00,0.30,-0.30
5-October-2020,15.45,15.45,15.45,15.45,15.400000000000000000,5,2,77.00,5,100.00,0.00,0.00
1-October-2020,15.75,15.75,15.75,15.75,15.000000000000000000,1,1,15.00,1,100.00,0.00,0.00
30-September-2020,15.75,15.75,15.75,15.75,15.750000000000000000,900,1,14175.00,900,100.00,0.00,0.00
29-September-2020,16.05,16.05,16.05,16.05,16.000000000000000000,1,1,16.00,1,100.00,0.00,0.00
28-September-2020,16.35,16.35,16.35,16.35,16.200000000000000000,5,1,81.00,5,100.00,0.00,0.00
25-September-2020,16.65,16.65,16.65,16.65,16.600000000000000000,5,1,83.00,5,100.00,0.00,0.00
23-September-2020,16.95,16.95,16.95,16.95,16.950000000000000000,100,1,1695.00,100,100.00,0.00,0.00
18-September-2020,17.00,17.25,16.90,17.25,17.212634446861720513,49183,29,846569.00,49183,100.00,0.35,0.25
17-September-2020,16.95,16.95,16.95,16.95,16.800000000000000000,5,1,84.00,5,100.00,0.00,0.00
16-September-2020,17.35,17.35,17.25,17.25,17.252754374594944912,3086,3,53242.00,3086,100.00,0.10,-0.10
15-September-2020,17.05,17.05,17.05,17.05,17.050000000000000000,20,2,341.00,20,100.00,0.00,0.00
14-September-2020,16.85,17.35,16.85,17.35,17.282222222222222222,450,7,7777.00,450,100.00,0.50,0.50
11-September-2020,17.15,17.15,17.15,17.15,17.150000000000000000,20,1,343.00,20,100.00,0.00,0.00
10-September-2020,17.55,17.55,17.45,17.45,17.546255506607929515,454,2,7966.00,454,100.00,0.10,-0.10
9-September-2020,17.25,17.95,17.25,17.25,17.821190951430472388,6012,10,107141.00,6006,99.90,0.70,0.00
8-September-2020,17.60,17.60,17.60,17.60,17.599459945994599459,1111,1,19553.00,1111,100.00,0.00,0.00
7-September-2020,17.60,17.95,17.60,17.95,17.920990004759638267,2101,7,37652.00,2101,100.00,0.35,0.35
4-September-2020,17.30,17.60,17.30,17.60,17.561797752808988764,89,3,1563.00,89,100.00,0.30,0.30
3-September-2020,17.30,17.30,17.30,17.30,17.300000000000000000,50,1,865.00,50,100.00,0.00,0.00
2-September-2020,17.15,17.15,17.00,17.00,17.010000000000000000,100,5,1701.00,100,100.00,0.15,-0.15
1-September-2020,16.60,16.85,16.60,16.85,16.741525423728813559,236,4,3951.00,236,100.00,0.25,0.25
31-August-2020,16.85,16.85,16.85,16.85,16.000000000000000000,1,1,16.00,1,100.00,0.00,0.00
28-August-2020,16.90,16.90,16.85,16.85,16.899009900990099009,505,2,8534.00,505,100.00,0.05,-0.05
27-August-2020,16.90,17.10,16.90,16.90,16.977443609022556390,133,8,2258.00,133,100.00,0.20,0.00
26-August-2020,17.20,17.20,17.20,17.20,17.200000000000000000,10,1,172.00,10,100.00,0.00,0.00
25-August-2020,17.10,17.20,17.10,17.20,17.100000000000000000,10,2,171.00,10,100.00,0.10,0.10
20-August-2020,17.40,17.40,17.40,17.40,17.400000000000000000,10,2,174.00,10,100.00,0.00,0.00
18-August-2020,17.40,17.40,17.40,17.40,17.400000000000000000,5,1,87.00,5,100.00,0.00,0.00
13-August-2020,17.75,17.75,17.75,17.75,17.750000000000000000,1000,8,17750.00,1000,100.00,0.00,0.00
11-August-2020,18.80,18.80,18.10,18.10,18.000000000000000000,2,2,36.00,2,100.00,0.70,-0.70
10-August-2020,18.45,18.45,18.45,18.45,18.000000000000000000,1,1,18.00,1,100.00,0.00,0.00
7-August-2020,18.10,18.10,18.10,18.10,18.100000000000000000,900,5,16290.00,900,100.00,0.00,0.00
6-August-2020,18.45,18.45,18.45,18.45,18.449119373776908023,1022,5,18855.00,1022,100.00,0.00,0.00
4-August-2020,18.65,18.80,18.65,18.80,18.785714285714285714,112,4,2104.00,106,94.64,0.15,0.15
3-August-2020,18.45,18.45,18.45,18.45,18.000000000000000000,1,1,18.00,1,100.00,0.00,0.00
31-July-2020,18.90,18.90,18.45,18.45,18.863447127393838467,1201,35,22655.00,1201,100.00,0.45,-0.45
30-July-2020,18.80,18.80,18.80,18.80,18.750000000000000000,4,4,75.00,4,100.00,0.00,0.00
29-July-2020,19.35,19.35,18.65,18.65,19.187500000000000000,16,7,307.00,16,100.00,0.70,-0.70
28-July-2020,19.00,19.00,19.00,19.00,19.000000000000000000,7,7,133.00,7,100.00,0.00,0.00
27-July-2020,19.25,19.25,18.90,18.90,19.166666666666666666,6,2,115.00,6,100.00,0.35,-0.35
23-July-2020,19.25,19.25,19.25,19.25,19.000000000000000000,2,2,38.00,2,100.00,0.00,0.00
22-July-2020,19.60,19.60,19.60,19.60,19.588235294117647058,51,2,999.00,51,100.00,0.00,0.00
20-July-2020,20.00,20.00,20.00,20.00,20.000000000000000000,1,1,20.00,1,100.00,0.00,0.00
17-July-2020,19.65,19.65,19.65,19.65,19.600000000000000000,5,1,98.00,5,100.00,0.00,0.00
16-July-2020,19.30,19.30,19.30,19.30,19.290909090909090909,55,6,1061.00,55,100.00,0.00,0.00
10-July-2020,18.95,19.30,18.95,19.30,19.000000000000000000,4,3,76.00,2,50.00,0.35,0.35
9-July-2020,19.30,19.30,19.30,19.30,19.298850574712643678,261,10,5037.00,261,100.00,0.00,0.00
7-July-2020,19.65,19.65,19.65,19.65,19.000000000000000000,1,1,19.00,1,100.00,0.00,0.00
6-July-2020,20.15,20.15,19.75,19.75,20.000000000000000000,6,2,120.00,6,100.00,0.40,-0.40
2-July-2020,20.15,20.15,20.15,20.15,20.150000000000000000,1520,3,30628.00,1520,100.00,0.00,0.00
1-July-2020,20.05,20.45,20.05,20.45,20.065806313993174061,9376,11,188137.00,9376,100.00,0.40,0.40
30-June-2020,20.45,20.45,20.45,20.45,20.449445531637312459,1533,9,31349.00,1533,100.00,0.00,0.00
29-June-2020,20.85,20.85,20.85,20.85,20.848837209302325581,86,2,1793.00,86,100.00,0.00,0.00
26-June-2020,20.85,20.85,20.85,20.85,20.850000000000000000,60,2,1251.00,60,100.00,0.00,0.00
24-June-2020,20.85,20.85,20.85,20.85,20.849350649350649350,770,1,16054.00,770,100.00,0.00,0.00
23-June-2020,21.05,21.05,20.85,20.85,20.888689407540394973,1671,6,34905.00,1671,100.00,0.20,-0.20
22-June-2020,20.70,20.70,20.70,20.70,20.695238095238095238,105,2,2173.00,105,100.00,0.00,0.00
19-June-2020,20.30,20.30,20.30,20.30,20.000000000000000000,2,2,40.00,2,100.00,0.00,0.00
17-June-2020,20.30,20.30,19.90,20.30,20.105653382761816496,1079,6,21694.00,1079,100.00,0.40,0.00
16-June-2020,19.95,19.95,19.95,19.95,19.000000000000000000,1,1,19.00,1,100.00,0.00,0.00
12-June-2020,19.60,19.60,19.60,19.60,19.000000000000000000,1,1,19.00,1,100.00,0.00,0.00
11-June-2020,19.95,19.95,19.95,19.95,19.904761904761904761,21,2,418.00,21,100.00,0.00,0.00
10-June-2020,20.40,20.40,19.60,19.60,19.997566909975669099,411,8,8219.00,321,78.10,0.80,-0.80
9-June-2020,20.00,20.00,20.00,20.00,20.000000000000000000,1,1,20.00,1,100.00,0.00,0.00
8-June-2020,19.70,19.70,19.70,19.70,19.000000000000000000,1,1,19.00,1,100.00,0.00,0.00
5-June-2020,20.85,20.85,20.10,20.10,20.203448275862068965,580,3,11718.00,580,100.00,0.75,-0.75
4-June-2020,20.55,20.55,19.75,20.50,20.499922275765583709,6433,15,131876.00,6433,100.00,0.80,-0.05
3-June-2020,20.15,20.15,20.15,20.15,20.149933065595716198,4482,7,90312.00,4482,100.00,0.00,0.00
2-June-2020,19.80,19.80,19.80,19.80,19.800000000000000000,1400,2,27720.00,1400,100.00,0.00,0.00
1-June-2020,19.45,19.45,19.15,19.45,19.337508698677800974,1437,14,27788.00,1437,100.00,0.30,0.00
29-May-2020,18.75,19.10,18.75,19.10,18.958000000000000000,500,4,9479.00,500,100.00,0.35,0.35
26-May-2020,19.00,19.00,18.75,18.75,18.820008035355564483,2489,9,46843.00,2489,100.00,0.25,-0.25
22-May-2020,19.80,19.80,19.10,19.10,19.566666666666666666,600,4,11740.00,500,83.33,0.70,-0.70
15-May-2020,19.45,19.45,19.45,19.45,19.450000000000000000,100,1,1945.00,100,100.00,0.00,0.00
12-May-2020,19.50,20.20,19.50,19.50,19.521444695259593679,7531,17,147016.00,7531,100.00,0.70,0.00
5-May-2020,19.85,19.85,19.85,19.85,19.000000000000000000,1,1,19.00,1,100.00,0.00,0.00
4-May-2020,20.65,20.65,20.25,20.25,20.516666666666666666,1500,3,30775.00,1500,100.00,0.40,-0.40
22-April-2020,20.20,20.65,20.20,20.65,20.500000000000000000,300,3,6150.00,300,100.00,0.45,0.45
21-April-2020,19.90,20.25,19.90,20.25,20.154334038054968287,473,4,9533.00,473,100.00,0.35,0.35
20-April-2020,19.60,19.95,19.60,19.95,19.690476190476190476,378,4,7443.00,378,100.00,0.35,0.35
16-April-2020,19.60,19.60,19.60,19.60,19.600000000000000000,10,1,196.00,10,100.00,0.00,0.00
13-April-2020,19.25,19.25,19.25,19.25,19.200000000000000000,5,1,96.00,5,100.00,0.00,0.00
9-April-2020,18.90,18.90,18.90,18.90,18.800000000000000000,5,1,94.00,5,100.00,0.00,0.00
7-April-2020,18.55,18.55,18.55,18.55,18.520000000000000000,25,1,463.00,25,100.00,0.00,0.00
31-March-2020,17.50,18.20,17.50,18.20,17.500000000000000000,436,3,7630.00,436,100.00,0.70,0.70
30-March-2020,18.55,18.55,17.85,17.85,18.306666666666666666,75,4,1373.00,75,100.00,0.70,-0.70
24-March-2020,17.50,18.20,17.50,18.20,17.960132890365448504,301,7,5406.00,301,100.00,0.70,0.70
16-March-2020,17.85,17.85,17.85,17.85,17.000000000000000000,1,1,17.00,1,100.00,0.00,0.00
12-March-2020,18.20,18.20,18.20,18.20,18.188679245283018867,53,2,964.00,53,100.00,0.00,0.00
11-March-2020,18.55,18.55,18.55,18.55,18.548780487804878048,164,2,3042.00,164,100.00,0.00,0.00
9-March-2020,18.90,18.90,18.90,18.90,18.900000000000000000,50,1,945.00,50,100.00,0.00,0.00
6-March-2020,19.25,19.25,19.25,19.25,19.247619047619047619,105,3,2021.00,105,100.00,0.00,0.00
5-March-2020,19.60,19.60,19.60,19.60,19.600000000000000000,50,1,980.00,50,100.00,0.00,0.00
2-March-2020,20.00,20.00,20.00,20.00,20.000000000000000000,120,2,2400.00,120,100.00,0.00,0.00
28-February-2020,20.40,20.40,20.40,20.40,20.400000000000000000,100,1,2040.00,100,100.00,0.00,0.00
27-February-2020,20.80,20.80,20.80,20.80,20.800000000000000000,200,1,4160.00,200,100.00,0.00,0.00
26-February-2020,21.20,21.20,21.20,21.20,21.200000000000000000,200,1,4240.00,200,100.00,0.00,0.00
25-February-2020,21.60,21.60,21.60,21.60,21.600000000000000000,250,2,5400.00,250,100.00,0.00,0.00
24-February-2020,22.00,22.80,22.00,22.00,22.153692614770459081,501,4,11099.00,501,100.00,0.80,0.00
14-February-2020,22.85,22.85,22.40,22.40,22.823529411764705882,51,2,1164.00,51,100.00,0.45,-0.45
13-February-2020,22.85,22.85,22.85,22.85,22.850000000000000000,100,2,2285.00,100,100.00,0.00,0.00
12-February-2020,23.30,23.30,22.40,23.30,23.115980148883374689,20150,27,465787.00,20150,100.00,0.90,0.00
11-February-2020,22.85,22.85,22.50,22.85,22.822641509433962264,4505,8,102816.00,4455,98.89,0.35,0.00
10-February-2020,22.45,22.45,22.00,22.45,22.434402968784108273,4581,23,102772.00,4578,99.93,0.45,0.00
7-February-2020,22.05,22.05,21.50,22.05,22.005346088913899831,7108,24,156414.00,7108,100.00,0.55,0.00
6-February-2020,21.65,21.65,21.65,21.65,21.650000000000000000,100,2,2165.00,100,100.00,0.00,0.00
5-February-2020,21.25,21.25,21.25,21.25,21.249867934495509772,5679,18,120678.00,5567,98.03,0.00,0.00
4-February-2020,20.85,20.85,20.85,20.85,20.848780487804878048,410,4,8548.00,410,100.00,0.00,0.00
3-February-2020,20.45,20.45,20.45,20.45,20.449931412894375857,729,9,14908.00,729,100.00,0.00,0.00
1-February-2020,20.05,20.05,20.05,20.05,20.047961630695443645,417,6,8360.00,417,100.00,0.00,0.00
31-January-2020,19.70,19.70,19.70,19.70,19.698815566835871404,591,6,11642.00,558,94.42,0.00,0.00
30-January-2020,19.35,19.35,19.35,19.35,19.350000000000000000,1500,8,29025.00,1500,100.00,0.00,0.00
29-January-2020,19.00,19.00,19.00,19.00,19.000000000000000000,214,5,4066.00,214,100.00,0.00,0.00
28-January-2020,18.65,18.65,18.65,18.65,18.634615384615384615,52,2,969.00,52,100.00,0.00,0.00
27-January-2020,18.30,18.30,18.20,18.30,18.294746215494211932,1123,11,20545.00,1123,100.00,0.10,0.00
24-January-2020,17.95,17.95,17.95,17.95,17.949939686369119420,1658,13,29761.00,1658,100.00,0.00,0.00
23-January-2020,17.60,17.60,17.00,17.60,17.235525024533856722,1019,5,17563.00,1019,100.00,0.60,0.00
22-January-2020,17.00,17.30,17.00,17.30,17.030934343434343434,1584,13,26977.00,1584,100.00,0.30,0.30
21-January-2020,17.25,17.25,17.00,17.00,17.093023255813953488,43,4,735.00,43,100.00,0.25,-0.25
20-January-2020,17.00,17.00,16.95,16.95,16.950069348127600554,721,3,12221.00,721,100.00,0.05,-0.05
17-January-2020,16.40,16.70,16.40,16.70,16.580645161290322580,217,3,3598.00,134,61.75,0.30,0.30
16-January-2020,16.40,16.40,15.80,16.40,16.091288229842446709,2158,11,34725.00,2158,100.00,0.60,0.00
15-January-2020,16.10,16.10,15.80,16.10,15.911471321695760598,802,10,12761.00,802,100.00,0.30,0.00
14-January-2020,15.80,15.80,15.80,15.80,15.800000000000000000,5700,11,90060.00,5700,100.00,0.00,0.00
13-January-2020,15.50,15.50,15.50,15.50,15.500000000000000000,100,1,1550.00,100,100.00,0.00,0.00
10-January-2020,14.90,15.20,14.90,15.20,14.933333333333333333,225,2,3360.00,225,100.00,0.30,0.30
8-January-2020,15.10,15.10,15.10,15.10,15.096330275229357798,218,4,3291.00,218,100.00,0.00,0.00
7-January-2020,15.40,16.00,15.40,15.40,15.401129943502824858,1062,8,16356.00,1062,100.00,0.60,0.00
6-January-2020,16.30,16.30,15.70,15.70,15.720939038243089738,2641,19,41519.00,2641,100.00,0.60,-0.60
3-January-2020,16.50,16.60,16.00,16.00,16.485424588086185044,2367,11,39021.00,2367,100.00,0.60,-0.50
2-January-2020,16.35,16.35,16.30,16.30,16.301247771836007130,561,7,9145.00,561,100.00,0.05,-0.05
1-January-2020,16.70,16.70,16.60,16.60,16.698862876254180602,7475,17,124824.00,7474,99.99,0.10,-0.10
31-December-2019,16.40,16.40,16.40,16.40,16.399784482758620689,1856,8,30438.00,1856,100.00,0.00,0.00
30-December-2019,16.10,16.10,16.10,16.10,16.100000000000000000,3400,6,54740.00,3400,100.00,0.00,0.00
27-December-2019,15.80,15.80,15.80,15.80,15.799519807923169267,833,2,13161.00,833,100.00,0.00,0.00
26-December-2019,15.50,15.50,15.50,15.50,15.500000000000000000,4000,4,62000.00,4000,100.00,0.00,0.00
24-December-2019,15.20,15.70,15.20,15.20,15.368067226890756302,1190,4,18288.00,1190,100.00,0.50,0.00
23-December-2019,15.40,15.40,15.40,15.40,15.400000000000000000,1100,6,16940.00,1100,100.00,0.00,0.00
20-December-2019,15.15,15.15,15.10,15.10,15.135000000000000000,1800,11,27243.00,1800,100.00,0.05,-0.05
19-December-2019,14.85,14.90,14.85,14.90,14.869465648854961832,1310,6,19479.00,1310,100.00,0.05,0.05
18-December-2019,14.15,14.65,14.15,14.65,14.482426778242677824,2390,7,34613.00,2390,100.00,0.50,0.50
17-December-2019,14.40,14.40,14.40,14.40,14.400000000000000000,100,1,1440.00,100,100.00,0.00,0.00
16-December-2019,14.05,14.15,14.05,14.15,14.087500000000000000,160,3,2254.00,160,100.00,0.10,0.10
13-December-2019,14.30,14.30,14.30,14.30,14.297979797979797979,198,2,2831.00,198,100.00,0.00,0.00
12-December-2019,14.45,14.50,14.45,14.50,14.466666666666666666,600,2,8680.00,600,100.00,0.05,0.05
11-December-2019,14.25,14.45,14.25,14.45,14.427777777777777777,900,7,12985.00,900,100.00,0.20,0.20
6-December-2019,14.75,14.75,14.25,14.25,14.594427244582043343,323,3,4714.00,323,100.00,0.50,-0.50
5-December-2019,14.50,14.50,14.50,14.50,14.500000000000000000,500,4,7250.00,500,100.00,0.00,0.00
4-December-2019,15.05,15.05,14.75,14.75,14.904290429042904290,606,10,9032.00,606,100.00,0.30,-0.30
3-December-2019,15.05,15.05,15.05,15.05,15.049946149703823371,14856,10,223582.00,14856,100.00,0.00,0.00
2-December-2019,15.35,15.35,15.35,15.35,15.349601593625498007,2008,4,30822.00,2008,100.00,0.00,0.00
29-November-2019,15.65,15.65,15.65,15.65,15.649926864943929790,2051,9,32098.00,2051,100.00,0.00,0.00
28-November-2019,15.95,15.95,15.95,15.95,15.950000000000000000,300,2,4785.00,300,100.00,0.00,0.00
27-November-2019,15.70,16.00,15.70,15.95,15.890290037831021437,793,21,12601.00,793,100.00,0.30,0.25
26-November-2019,15.95,15.95,15.70,15.70,15.780000000000000000,100,8,1578.00,100,100.00,0.25,-0.25
25-November-2019,16.10,16.25,15.70,15.70,15.824068018312622629,1529,26,24195.00,1529,100.00,0.55,-0.40
22-November-2019,16.30,16.40,16.00,16.00,16.130184331797235023,868,17,14001.00,868,100.00,0.40,-0.30
21-November-2019,15.75,16.30,15.70,16.30,15.722580645161290322,310,5,4874.00,310,100.00,0.60,0.55
20-November-2019,16.10,16.10,15.50,16.00,15.989002932551319648,1364,7,21809.00,1364,100.00,0.60,-0.10
19-November-2019,15.70,16.30,15.70,15.80,16.123846462484953858,7477,16,120558.00,7477,100.00,0.60,0.10
18-November-2019,15.70,16.00,15.40,16.00,15.496551724137931034,725,13,11235.00,725,100.00,0.60,0.30
15-November-2019,15.10,15.70,15.10,15.70,15.125000000000000000,1792,14,27104.00,1792,100.00,0.60,0.60
14-November-2019,15.40,15.40,15.40,15.40,15.400000000000000000,1650,10,25410.00,1650,100.00,0.00,0.00
13-November-2019,15.70,15.70,15.70,15.70,15.699788583509513742,2365,9,37130.00,2365,100.00,0.00,0.00
11-November-2019,16.00,16.60,16.00,16.00,16.374170577763392134,6179,22,101176.00,6179,100.00,0.60,0.00
8-November-2019,16.40,16.40,15.80,16.30,16.179589572933998890,9015,28,145859.00,9015,100.00,0.60,-0.10
7-November-2019,16.20,16.20,15.60,16.10,16.118018018018018018,1110,5,17891.00,1110,100.00,0.60,-0.10
6-November-2019,16.10,16.10,15.50,15.90,15.892722371967654986,1855,9,29481.00,1855,100.00,0.60,-0.20
5-November-2019,15.80,16.10,15.80,15.80,15.947888096544157981,3646,22,58146.00,3646,100.00,0.30,0.00
4-November-2019,15.55,15.85,15.30,15.80,15.546717171717171717,2376,16,36939.00,2376,100.00,0.55,0.25
1-November-2019,14.95,15.55,14.95,15.55,15.543439490445859872,3925,13,61008.00,3925,100.00,0.60,0.60
31-October-2019,14.70,15.25,14.67,15.25,14.692780337941628264,651,7,9565.00,651,100.00,0.58,0.55
30-October-2019,14.96,14.96,14.96,14.96,14.959688826025459688,1414,6,21153.00,1414,100.00,0.00,0.00
29-October-2019,14.67,14.67,14.67,14.67,14.669677419354838709,1550,13,22738.00,1550,100.00,0.00,0.00
