Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-February-2020,8.30,8.30,8.30,8.30,8.280000000000000000,25,1,207.00,25,100.00,0.00,0.00
7-February-2020,8.30,8.30,8.30,8.30,8.300000000000000000,100,1,830.00,100,100.00,0.00,0.00
4-February-2020,8.30,8.30,8.30,8.30,8.300000000000000000,50,1,415.00,50,100.00,0.00,0.00
29-January-2020,8.46,8.46,8.46,8.46,8.459649122807017543,1995,9,16877.00,1995,100.00,0.00,0.00
21-January-2020,8.90,8.90,8.90,8.90,8.818181818181818181,11,2,97.00,11,100.00,0.00,0.00
20-January-2020,9.36,9.36,9.36,9.36,9.000000000000000000,1,1,9.00,1,100.00,0.00,0.00
17-January-2020,9.85,9.85,9.85,9.85,9.500000000000000000,2,1,19.00,2,100.00,0.00,0.00
3-January-2020,10.35,10.35,10.35,10.35,10.341772151898734177,79,2,817.00,79,100.00,0.00,0.00
23-December-2019,10.35,10.35,10.35,10.35,10.333333333333333333,51,2,527.00,51,100.00,0.00,0.00
18-December-2019,10.85,10.85,10.85,10.85,10.836363636363636363,55,2,596.00,55,100.00,0.00,0.00
17-December-2019,11.40,11.40,11.40,11.40,11.400000000000000000,100,2,1140.00,100,100.00,0.00,0.00
13-December-2019,12.00,12.00,12.00,12.00,12.000000000000000000,83,4,996.00,83,100.00,0.00,0.00
12-December-2019,12.60,12.60,12.60,12.60,12.000000000000000000,1,1,12.00,1,100.00,0.00,0.00
11-December-2019,14.55,14.55,13.25,13.25,14.363636363636363636,11,2,158.00,11,100.00,1.30,-1.30
10-December-2019,13.90,13.90,13.90,13.90,13.000000000000000000,1,1,13.00,1,100.00,0.00,0.00
9-December-2019,14.60,14.60,14.60,14.60,14.000000000000000000,1,1,14.00,1,100.00,0.00,0.00
27-November-2019,15.35,15.35,15.35,15.35,15.000000000000000000,1,1,15.00,1,100.00,0.00,0.00
13-November-2019,16.15,16.15,16.15,16.15,16.000000000000000000,1,1,16.00,1,100.00,0.00,0.00
8-November-2019,17.00,17.00,17.00,17.00,17.000000000000000000,148,3,2516.00,148,100.00,0.00,0.00
7-November-2019,17.00,17.00,17.00,17.00,17.000000000000000000,1,1,17.00,1,100.00,0.00,0.00
5-November-2019,17.75,17.75,17.75,17.75,17.000000000000000000,1,1,17.00,1,100.00,0.00,0.00
4-November-2019,18.65,18.65,18.65,18.65,18.640000000000000000,50,1,932.00,50,100.00,0.00,0.00
31-October-2019,18.75,18.75,18.75,18.75,18.000000000000000000,1,1,18.00,1,100.00,0.00,0.00
6-August-2019,19.00,19.00,18.75,18.75,18.952380952380952380,21,2,398.00,21,100.00,0.25,-0.25
12-June-2019,19.70,19.70,19.70,19.70,19.700000000000000000,440,2,8668.00,440,100.00,0.00,0.00
11-June-2019,19.70,19.70,19.70,19.70,19.700000000000000000,10,1,197.00,10,100.00,0.00,0.00
10-June-2019,19.70,19.70,19.70,19.70,19.700000000000000000,50,1,985.00,50,100.00,0.00,0.00
28-May-2019,19.70,19.70,19.70,19.70,19.600000000000000000,5,2,98.00,5,100.00,0.00,0.00
21-May-2019,18.90,18.90,18.90,18.90,18.000000000000000000,1,1,18.00,1,100.00,0.00,0.00
20-May-2019,19.85,19.85,19.85,19.85,19.836363636363636363,55,2,1091.00,55,100.00,0.00,0.00
14-May-2019,20.85,20.85,20.85,20.85,20.840000000000000000,50,1,1042.00,50,100.00,0.00,0.00
8-May-2019,21.90,21.90,21.90,21.90,21.000000000000000000,1,1,21.00,1,100.00,0.00,0.00
3-May-2019,23.05,23.05,23.05,23.05,23.040816326530612244,49,2,1129.00,49,100.00,0.00,0.00
2-May-2019,24.25,24.25,24.25,24.25,24.200000000000000000,5,1,121.00,5,100.00,0.00,0.00
12-April-2019,22.50,23.10,22.00,23.10,22.926458157227387996,2366,6,54244.00,2366,100.00,1.10,0.60
10-April-2019,22.00,22.00,22.00,22.00,22.000000000000000000,40,1,880.00,40,100.00,0.00,0.00
3-April-2019,21.00,22.00,21.00,21.25,21.514285714285714285,140,3,3012.00,140,100.00,1.00,0.25
2-April-2019,21.00,21.00,21.00,21.00,21.000000000000000000,100,1,2100.00,100,100.00,0.00,0.00
1-April-2019,21.00,21.00,21.00,21.00,21.000000000000000000,50,2,1050.00,50,100.00,0.00,0.00
29-March-2019,21.50,22.55,21.50,22.10,22.053030303030303030,132,5,2911.00,132,100.00,1.05,0.60
27-March-2019,22.60,22.60,22.60,22.60,22.600000000000000000,25,1,565.00,25,100.00,0.00,0.00
22-March-2019,23.75,23.75,22.60,22.60,22.980000000000000000,150,4,3447.00,150,100.00,1.15,-1.15
19-March-2019,26.20,26.20,23.75,23.75,26.116908212560386473,1035,5,27031.00,1035,100.00,2.45,-2.45
18-March-2019,25.00,25.00,25.00,25.00,25.000000000000000000,130,3,3250.00,130,100.00,0.00,0.00
15-March-2019,26.00,26.00,26.00,26.00,26.000000000000000000,1,1,26.00,1,100.00,0.00,0.00
14-March-2019,24.70,26.00,24.55,26.00,24.922310756972111553,2510,6,62555.00,2510,100.00,1.45,1.30
13-March-2019,25.75,28.00,25.75,25.75,26.249049429657794676,526,11,13807.00,526,100.00,2.25,0.00
8-March-2019,27.10,27.10,27.10,27.10,27.000000000000000000,1,1,27.00,1,100.00,0.00,0.00
7-March-2019,28.50,28.50,28.50,28.50,28.000000000000000000,1,1,28.00,1,100.00,0.00,0.00
22-February-2019,30.00,30.00,30.00,30.00,30.000000000000000000,1,1,30.00,1,100.00,0.00,0.00
20-February-2019,31.35,31.35,31.35,31.35,31.000000000000000000,1,1,31.00,1,100.00,0.00,0.00
13-February-2019,33.00,33.00,33.00,33.00,33.000000000000000000,5000,1,165000.00,5000,100.00,0.00,0.00
29-January-2019,30.40,33.60,30.40,33.60,31.239344262295081967,610,2,19056.00,610,100.00,3.20,3.20
22-January-2019,32.00,32.00,32.00,32.00,32.000000000000000000,200,2,6400.00,200,100.00,0.00,0.00
15-January-2019,33.00,33.00,33.00,33.00,33.000000000000000000,26,1,858.00,26,100.00,0.00,0.00
9-January-2019,30.75,32.00,30.75,32.00,31.565656565656565656,198,4,6250.00,198,100.00,1.25,1.25
2-January-2019,30.75,30.75,30.75,30.75,30.720000000000000000,25,2,768.00,25,100.00,0.00,0.00
1-January-2019,30.75,30.75,30.75,30.75,30.500000000000000000,2,1,61.00,2,100.00,0.00,0.00
31-December-2018,29.30,29.30,29.30,29.30,29.300000000000000000,20,1,586.00,20,100.00,0.00,0.00
26-December-2018,28.50,28.50,28.50,28.50,28.400000000000000000,5,1,142.00,5,100.00,0.00,0.00
24-December-2018,27.55,27.55,27.55,27.55,27.000000000000000000,1,1,27.00,1,100.00,0.00,0.00
21-December-2018,27.55,27.55,27.55,27.55,27.549645390070921985,564,2,15538.00,564,100.00,0.00,0.00
20-December-2018,28.90,29.00,28.90,29.00,28.900000000000000000,2100,3,60690.00,2100,100.00,0.10,0.10
30-November-2018,30.00,30.00,30.00,30.00,30.000000000000000000,1,1,30.00,1,100.00,0.00,0.00
28-November-2018,30.60,30.60,30.60,30.60,30.600000000000000000,100,1,3060.00,100,100.00,0.00,0.00
26-November-2018,30.45,30.45,30.45,30.45,30.440000000000000000,50,1,1522.00,50,100.00,0.00,0.00
20-November-2018,30.45,30.45,30.45,30.45,30.428571428571428571,14,2,426.00,14,100.00,0.00,0.00
15-November-2018,30.45,30.45,30.45,30.45,30.450000000000000000,400,2,12180.00,400,100.00,0.00,0.00
14-November-2018,30.00,30.70,30.00,30.45,30.457367549668874172,2416,5,73585.00,2416,100.00,0.70,0.45
12-November-2018,32.80,32.80,30.45,30.45,31.666666666666666666,9,4,285.00,9,100.00,2.35,-2.35
6-November-2018,29.75,32.80,29.75,32.05,32.035000000000000000,200,2,6407.00,200,100.00,3.05,2.30
5-November-2018,32.90,32.90,31.30,31.30,31.566666666666666666,120,3,3788.00,120,100.00,1.60,-1.60
21-September-2018,32.90,32.90,32.90,32.90,32.900000000000000000,100,3,3290.00,100,100.00,0.00,0.00
31-August-2018,35.00,35.00,33.25,33.25,34.000000000000000000,2,2,68.00,1,50.00,1.75,-1.75
21-August-2018,35.00,35.00,35.00,35.00,35.000000000000000000,1,1,35.00,1,100.00,0.00,0.00
17-August-2018,35.10,35.10,35.10,35.10,35.000000000000000000,1,1,35.00,1,100.00,0.00,0.00
8-August-2018,32.00,35.10,32.00,35.10,32.021935483870967741,6200,3,198536.00,6200,100.00,3.10,3.10
3-August-2018,33.50,33.50,33.50,33.50,33.499833388870376541,3001,4,100533.00,3001,100.00,0.00,0.00
13-July-2018,33.50,33.50,33.50,33.50,33.000000000000000000,1,1,33.00,1,100.00,0.00,0.00
15-May-2018,33.50,33.50,33.50,33.50,33.000000000000000000,1,1,33.00,1,100.00,0.00,0.00
7-March-2018,33.75,33.75,33.75,33.75,33.750000000000000000,200,1,6750.00,200,100.00,0.00,0.00
27-February-2018,35.50,35.50,35.50,35.50,35.500000000000000000,200,2,7100.00,200,100.00,0.00,0.00
26-February-2018,36.00,36.00,36.00,36.00,36.000000000000000000,300,1,10800.00,300,100.00,0.00,0.00
22-February-2018,35.00,35.00,35.00,35.00,35.000000000000000000,500,2,17500.00,500,100.00,0.00,0.00
14-February-2018,35.30,35.30,35.30,35.30,35.300000000000000000,250,1,8825.00,250,100.00,0.00,0.00
8-February-2018,35.30,35.30,35.30,35.30,35.300000000000000000,240,1,8472.00,240,100.00,0.00,0.00
2-February-2018,36.75,36.75,35.30,35.30,35.336250000000000000,800,9,28269.00,800,100.00,1.45,-1.45
1-February-2018,35.00,35.00,35.00,35.00,35.000000000000000000,250,2,8750.00,250,100.00,0.00,0.00
25-January-2018,33.30,34.90,33.30,34.90,34.046666666666666666,150,3,5107.00,150,100.00,1.60,1.60
24-January-2018,35.00,36.90,35.00,35.00,35.506666666666666666,375,4,13315.00,375,100.00,1.90,0.00
23-January-2018,35.15,35.15,35.15,35.15,35.146666666666666666,150,2,5272.00,150,100.00,0.00,0.00
22-January-2018,37.00,37.00,37.00,37.00,37.000000000000000000,801,2,29637.00,801,100.00,0.00,0.00
19-January-2018,37.25,37.25,37.25,37.25,37.240000000000000000,50,1,1862.00,50,100.00,0.00,0.00
18-January-2018,39.00,43.00,39.00,39.10,39.092715231788079470,151,3,5903.00,151,100.00,4.00,0.10
16-January-2018,41.00,41.00,41.00,41.00,41.000000000000000000,249,3,10209.00,249,100.00,0.00,0.00
15-January-2018,38.95,43.05,38.95,43.05,40.909171075837742504,1134,7,46391.00,1134,100.00,4.10,4.10
12-January-2018,45.15,45.15,41.00,41.00,45.067961165048543689,103,4,4642.00,102,99.03,4.15,-4.15
11-January-2018,43.00,43.00,43.00,43.00,43.000000000000000000,489,6,21027.00,489,100.00,0.00,0.00
10-January-2018,46.20,46.20,43.90,43.90,44.840000000000000000,250,5,11210.00,200,80.00,2.30,-2.30
9-January-2018,44.00,44.00,44.00,44.00,44.000000000000000000,349,4,15356.00,349,100.00,0.00,0.00
8-January-2018,43.55,46.00,43.55,46.00,45.524193548387096774,248,2,11290.00,248,100.00,2.45,2.45
5-January-2018,45.15,45.15,42.05,44.50,43.789215686274509803,1020,8,44665.00,620,60.78,3.10,-0.65
4-January-2018,43.00,43.00,43.00,43.00,43.000000000000000000,300,1,12900.00,300,100.00,0.00,0.00
3-January-2018,45.15,45.15,41.50,43.95,44.873846153846153846,650,7,29168.00,550,84.62,3.65,-1.20
2-January-2018,43.00,43.05,41.00,43.00,42.810810810810810810,555,6,23760.00,555,100.00,2.05,0.00
1-January-2018,41.00,41.00,41.00,41.00,41.000000000000000000,200,2,8200.00,200,100.00,0.00,0.00
29-December-2017,42.00,42.50,42.00,42.50,42.478540772532188841,466,4,19795.00,466,100.00,0.50,0.50
28-December-2017,40.10,44.25,40.10,40.50,42.420560747663551401,107,5,4539.00,56,52.34,4.15,0.40
27-December-2017,42.00,42.15,42.00,42.15,42.100000000000000000,150,4,6315.00,150,100.00,0.15,0.15
26-December-2017,40.15,40.15,40.15,40.15,40.146520146520146520,273,2,10960.00,273,100.00,0.00,0.00
22-December-2017,40.00,44.00,40.00,41.00,40.162674650698602794,1002,8,40243.00,997,99.50,4.00,1.00
21-December-2017,38.15,42.15,38.15,42.00,40.258778625954198473,1310,18,52739.00,775,59.16,4.00,3.85
19-December-2017,40.15,40.15,40.15,40.15,40.150000000000000000,1200,6,48180.00,1200,100.00,0.00,0.00
18-December-2017,38.25,38.25,38.00,38.25,38.071565495207667731,1565,5,59582.00,1565,100.00,0.25,0.00
15-December-2017,36.45,36.45,36.45,36.45,36.449039881831610044,677,12,24676.00,677,100.00,0.00,0.00
14-December-2017,30.20,33.15,30.20,33.15,30.831410025243418680,5546,8,170991.00,2508,45.22,2.95,2.95
13-December-2017,27.50,30.15,27.50,30.15,27.791469194312796208,10550,15,293200.00,550,5.21,2.65,2.65
12-December-2017,27.50,27.55,25.45,27.45,27.375000000000000000,10000,8,273750.00,0,0.00,2.10,-0.05
11-December-2017,25.50,27.50,25.50,27.50,25.615340692805481537,5254,8,134583.00,240,4.57,2.00,2.00
8-December-2017,27.05,27.40,24.50,25.00,27.149509803921568627,10200,19,276925.00,200,1.96,2.90,-2.05
7-December-2017,27.00,27.20,27.00,27.00,27.074242724213027123,10102,6,273504.00,100,0.99,0.20,0.00
6-December-2017,26.90,26.95,26.90,26.95,26.925000000000000000,10000,12,269250.00,0,0.00,0.05,0.05
5-December-2017,25.65,26.85,25.65,26.85,25.763136023640225320,10829,9,278989.00,829,7.66,1.20,1.20
4-December-2017,25.55,25.60,25.55,25.60,25.575000000000000000,10000,6,255750.00,0,0.00,0.05,0.05
1-December-2017,24.35,25.50,23.10,25.50,24.337142857142857142,10500,11,255540.00,500,4.76,2.40,1.15
30-November-2017,24.15,24.30,24.15,24.30,24.225000000000000000,10000,6,242250.00,0,0.00,0.15,0.15
29-November-2017,24.05,24.10,22.90,24.10,24.070754716981132075,10600,13,255150.00,600,5.66,1.20,0.05
28-November-2017,26.00,26.15,24.00,24.00,26.015544554455445544,10100,8,262757.00,100,0.99,2.15,-2.00
27-November-2017,25.00,25.00,25.00,25.00,25.000000000000000000,100,1,2500.00,100,100.00,0.00,0.00
24-November-2017,24.75,25.25,24.75,25.25,24.791735537190082644,6050,8,149990.00,450,7.44,0.50,0.50
23-November-2017,23.35,24.50,23.30,24.50,23.380597014925373134,10050,8,234975.00,250,2.49,1.20,1.15
22-November-2017,24.50,24.55,23.35,23.35,24.488613861386138613,10100,8,247335.00,100,0.99,1.20,-1.15
21-November-2017,24.50,24.55,24.40,24.45,24.475000000000000000,10000,8,244750.00,0,0.00,0.15,-0.05
20-November-2017,24.25,24.65,24.25,24.30,24.397029702970297029,10100,21,246410.00,100,0.99,0.40,0.05
17-November-2017,25.50,25.65,24.20,24.20,25.541022829229388894,10031,15,256202.00,31,0.31,1.45,-1.30
16-November-2017,26.30,26.55,24.95,25.45,26.396601941747572815,10300,33,271885.00,300,2.91,1.60,-0.85
15-November-2017,26.00,26.25,26.00,26.25,26.096515541476935260,10102,18,263627.00,102,1.01,0.25,0.25
14-November-2017,25.85,26.00,25.85,25.95,25.920000000000000000,10000,19,259200.00,0,0.00,0.15,0.10
13-November-2017,25.75,25.80,25.55,25.80,25.764865598696714634,11049,25,284676.00,1049,9.49,0.25,0.05
10-November-2017,25.70,25.75,25.25,25.55,25.564577114427860696,10050,25,256924.00,50,0.50,0.50,-0.15
7-November-2017,23.40,24.55,23.40,24.55,23.437226422602467170,10052,12,235591.00,50,0.50,1.15,1.15
6-November-2017,23.35,23.40,23.35,23.40,23.374925014997000599,10002,12,233796.00,0,0.00,0.05,0.05
3-November-2017,24.55,24.70,23.35,23.35,24.122305714850701997,10114,43,243973.00,110,1.09,1.35,-1.20
1-November-2017,24.55,25.00,24.55,24.55,24.556228373702422145,3468,7,85161.00,3468,100.00,0.45,0.00
27-October-2017,25.75,25.80,25.75,25.80,25.790000000000000000,2500,2,64475.00,2500,100.00,0.05,0.05
25-October-2017,25.00,25.00,25.00,25.00,25.000000000000000000,4089,3,102225.00,4089,100.00,0.00,0.00
24-October-2017,25.00,25.00,25.00,25.00,25.000000000000000000,2671,1,66775.00,2671,100.00,0.00,0.00
23-October-2017,24.85,24.90,24.85,24.90,24.897975708502024291,2470,3,61498.00,2470,100.00,0.05,0.05
18-October-2017,23.95,23.95,23.95,23.95,23.950000000000000000,100,1,2395.00,100,100.00,0.00,0.00
16-October-2017,23.95,25.00,23.95,25.00,24.986913580246913580,4050,2,101197.00,4050,100.00,1.05,1.05
13-October-2017,23.95,25.00,23.95,25.00,24.991866940211019929,13648,5,341089.00,13648,100.00,1.05,1.05
12-October-2017,25.45,25.55,25.00,25.00,25.379960119641076769,10030,17,254561.00,0,0.00,0.55,-0.45
11-October-2017,24.50,25.00,23.60,25.00,24.835974090682610861,10035,22,249229.00,20,0.20,1.40,0.50
10-October-2017,25.70,26.60,24.60,24.60,25.991163475699558173,10185,21,264720.00,150,1.47,2.00,-1.10
9-October-2017,27.25,27.30,25.85,25.85,27.214767096134786917,10090,26,274597.00,50,0.50,1.45,-1.40
6-October-2017,26.50,27.00,25.95,27.00,26.776181538986521071,29305,40,784676.00,19000,64.84,1.05,0.50
5-October-2017,25.10,26.70,25.10,26.70,26.665384615384615384,2600,6,69330.00,2550,98.08,1.60,1.60
4-October-2017,26.40,26.40,25.10,26.40,26.384883720930232558,17200,3,453820.00,17200,100.00,1.30,0.00
3-October-2017,25.40,26.50,25.40,26.40,26.390027424582398404,20055,5,529252.00,20055,100.00,1.10,1.00
29-September-2017,24.85,25.50,24.85,25.45,25.426838648600674516,16901,10,429739.00,16901,100.00,0.65,0.60
28-September-2017,24.00,24.85,24.00,24.70,24.680000000000000000,750,3,18510.00,750,100.00,0.85,0.70
26-September-2017,24.90,25.00,24.90,25.00,24.994000000000000000,500,2,12497.00,500,100.00,0.10,0.10
25-September-2017,24.15,24.15,24.00,24.00,24.000000000000000000,1000,3,24000.00,1000,100.00,0.15,-0.15
22-September-2017,23.00,24.15,23.00,24.15,24.144038024385203554,19356,5,467332.00,19356,100.00,1.15,1.15
21-September-2017,23.00,23.00,23.00,23.00,23.000000000000000000,50,1,1150.00,50,100.00,0.00,0.00
20-September-2017,23.55,24.00,23.50,23.75,23.647474747474747474,990,13,23411.00,990,100.00,0.50,0.20
19-September-2017,23.00,24.05,23.00,24.00,23.078947368421052631,760,6,17540.00,760,100.00,1.05,1.00
18-September-2017,20.90,23.00,20.90,22.95,22.593388429752066115,605,6,13669.00,600,99.17,2.10,2.05
15-September-2017,20.35,22.00,20.35,22.00,21.985123966942148760,605,3,13301.00,605,100.00,1.65,1.65
14-September-2017,21.40,21.40,21.40,21.40,21.400000000000000000,2050,2,43870.00,2050,100.00,0.00,0.00
13-September-2017,19.80,20.50,19.80,20.50,20.486274509803921568,255,3,5224.00,255,100.00,0.70,0.70
12-September-2017,20.80,20.80,20.80,20.80,20.800000000000000000,100,1,2080.00,100,100.00,0.00,0.00
7-September-2017,21.85,21.85,21.85,21.85,21.840000000000000000,75,1,1638.00,75,100.00,0.00,0.00
5-September-2017,23.00,23.00,23.00,23.00,23.000000000000000000,5000,6,115000.00,5000,100.00,0.00,0.00
4-September-2017,23.50,23.50,23.50,23.50,23.500000000000000000,500,1,11750.00,500,100.00,0.00,0.00
1-September-2017,22.80,23.25,22.80,23.25,23.232500000000000000,2000,3,46465.00,2000,100.00,0.45,0.45
30-August-2017,22.10,24.00,22.10,24.00,23.913636363636363636,2200,7,52610.00,2200,100.00,1.90,1.90
29-August-2017,23.00,23.25,23.00,23.25,23.243842364532019704,2030,3,47185.00,2030,100.00,0.25,0.25
25-July-2017,23.00,23.00,23.00,23.00,23.000000000000000000,150,2,3450.00,150,100.00,0.00,0.00
24-July-2017,23.80,23.80,23.80,23.80,23.800000000000000000,3490,4,83062.00,3490,100.00,0.00,0.00
7-July-2017,23.90,23.90,23.90,23.90,23.900000000000000000,10,1,239.00,10,100.00,0.00,0.00
28-June-2017,23.90,23.90,23.90,23.90,23.900000000000000000,50,2,1195.00,50,100.00,0.00,0.00
14-June-2017,22.80,22.80,22.80,22.80,22.800000000000000000,100,2,2280.00,100,100.00,0.00,0.00
13-June-2017,24.00,24.00,24.00,24.00,24.000000000000000000,1,1,24.00,1,100.00,0.00,0.00
