Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-November-2020,15.75,15.99,15.00,15.90,15.685462945383203594,47403,68,743538.00,1266,2.67,0.99,0.15
23-November-2020,16.00,16.08,15.00,15.52,15.513011585259358444,68708,39,1065868.00,33373,48.57,1.08,-0.48
20-November-2020,14.90,16.10,14.70,15.33,15.346543198357902593,85744,62,1315874.00,38516,44.92,1.40,0.43
19-November-2020,15.50,15.69,15.00,15.45,15.419948483394219562,102103,73,1574423.00,54083,52.97,0.69,-0.05
18-November-2020,15.00,15.50,14.95,14.95,14.979599692070823710,33774,16,505921.00,33774,100.00,0.55,-0.05
17-November-2020,15.70,15.90,14.95,14.95,15.022230387653867352,38101,33,572362.00,37648,98.81,0.95,-0.75
14-November-2020,16.95,16.95,15.40,15.56,15.701795472287275565,1281,9,20114.00,1281,100.00,1.55,-1.39
13-November-2020,14.82,16.25,14.82,16.20,15.446014127144298688,991,5,15307.00,991,100.00,1.43,1.38
12-November-2020,15.40,16.01,15.40,15.60,15.810386473429951690,4140,20,65455.00,3640,87.92,0.61,0.20
11-November-2020,15.20,15.25,15.20,15.25,15.244117647058823529,1700,2,25915.00,1700,100.00,0.05,0.05
10-November-2020,15.00,15.17,15.00,15.10,15.029446935724962630,6690,10,100547.00,6250,93.42,0.17,0.10
9-November-2020,14.50,14.50,14.45,14.45,14.494000000000000000,500,3,7247.00,500,100.00,0.05,-0.05
5-November-2020,14.10,14.20,13.60,14.16,14.057665650124757416,3607,21,50706.00,3606,99.97,0.60,0.06
4-November-2020,13.30,13.90,13.00,13.89,13.693089960886571056,3835,14,52513.00,3835,100.00,0.90,0.59
3-November-2020,13.70,14.65,13.40,13.48,13.485103727967555763,6411,25,86453.00,5411,84.40,1.25,-0.22
2-November-2020,15.05,15.15,13.72,14.06,13.923556519381946326,7378,42,102728.00,6339,85.92,1.43,-0.99
30-October-2020,14.44,15.95,14.44,14.44,14.620283018867924528,848,12,12398.00,848,100.00,1.51,0.00
29-October-2020,15.20,15.20,15.20,15.20,15.200000000000000000,100,1,1520.00,100,100.00,0.00,0.00
27-October-2020,16.00,16.00,16.00,16.00,16.000000000000000000,7,1,112.00,7,100.00,0.00,0.00
26-October-2020,15.75,16.45,15.08,15.51,15.734741784037558685,4260,20,67030.00,4060,95.31,1.37,-0.24
23-October-2020,15.90,16.50,15.87,15.87,15.905374847799617324,5749,13,91440.00,5229,90.95,0.63,-0.03
22-October-2020,16.00,16.70,15.50,16.70,15.641238501234013910,53484,56,836556.00,51963,97.16,1.20,0.70
21-October-2020,16.00,17.09,16.00,16.17,16.255681534388891663,80084,36,1301820.00,79834,99.69,1.09,0.17
20-October-2020,17.32,17.32,16.00,16.32,16.213122802883010271,101838,39,1651112.00,89032,87.43,1.32,-1.00
19-October-2020,15.70,16.69,15.70,16.51,15.781963994288045695,78432,42,1237811.00,74647,95.17,0.99,0.81
16-October-2020,15.63,16.10,15.27,15.90,15.427702253065880787,63114,28,973704.00,59226,93.84,0.83,0.27
15-October-2020,15.55,15.99,15.25,15.63,15.427154449575190151,125821,41,1941060.00,97110,77.18,0.74,0.08
14-October-2020,15.40,16.30,15.15,15.62,15.361317947089200221,170022,55,2611762.00,159734,93.95,1.15,0.22
13-October-2020,15.00,15.91,15.00,15.53,15.116649970402076408,175688,65,2655814.00,172577,98.23,0.91,0.53
12-October-2020,15.76,15.76,14.65,15.16,15.004929677916298177,175265,72,2629839.00,175165,99.94,1.11,-0.60
9-October-2020,16.00,16.00,14.54,15.01,14.984755113419608533,68154,72,1021271.00,65251,95.74,1.46,-0.99
8-October-2020,14.50,15.33,13.87,15.30,14.365331196581196581,18720,36,268919.00,17709,94.60,1.46,0.80
7-October-2020,15.30,15.30,14.60,14.60,14.606930693069306930,1010,3,14753.00,1010,100.00,0.70,-0.70
6-October-2020,15.35,15.35,15.35,15.35,15.349056603773584905,106,2,1627.00,106,100.00,0.00,0.00
5-October-2020,14.90,14.90,13.49,14.65,14.333333333333333333,30,3,430.00,30,100.00,1.41,-0.25
1-October-2020,14.22,14.22,14.20,14.20,14.204081632653061224,49,2,696.00,49,100.00,0.02,-0.02
29-September-2020,13.80,13.80,13.55,13.55,13.600000000000000000,10,2,136.00,10,100.00,0.25,-0.25
22-September-2020,13.15,13.15,13.15,13.15,13.149818181818181818,2750,2,36162.00,2750,100.00,0.00,0.00
18-September-2020,14.55,14.55,13.25,13.25,14.532967032967032967,182,4,2645.00,182,100.00,1.30,-1.30
17-September-2020,13.90,13.90,13.90,13.90,13.500000000000000000,2,1,27.00,2,100.00,0.00,0.00
16-September-2020,12.25,13.45,12.25,13.40,12.255028211085297046,15065,5,184622.00,15065,100.00,1.20,1.15
15-September-2020,12.00,12.85,12.00,12.85,12.008791208791208791,910,3,10928.00,910,100.00,0.85,0.85
11-September-2020,12.25,12.25,12.25,12.25,12.250000000000000000,100,1,1225.00,100,100.00,0.00,0.00
10-September-2020,12.85,12.85,12.85,12.85,12.800000000000000000,10,1,128.00,10,100.00,0.00,0.00
9-September-2020,14.20,14.20,12.95,13.50,13.370731707317073170,205,7,2741.00,205,100.00,1.25,-0.70
8-September-2020,13.90,13.90,13.60,13.60,13.631578947368421052,57,4,777.00,57,100.00,0.30,-0.30
3-September-2020,13.90,13.90,13.90,13.90,13.899182561307901907,1101,3,15303.00,1101,100.00,0.00,0.00
2-September-2020,14.60,14.60,14.60,14.60,14.600000000000000000,160,2,2336.00,160,100.00,0.00,0.00
1-September-2020,15.35,15.35,15.35,15.35,15.338461538461538461,65,3,997.00,65,100.00,0.00,0.00
31-August-2020,16.15,16.15,16.15,16.15,16.149750415973377703,1202,6,19412.00,1202,100.00,0.00,0.00
28-August-2020,16.95,16.95,16.95,16.95,16.949849170437405731,5304,24,89902.00,5304,100.00,0.00,0.00
26-August-2020,16.95,17.80,16.95,17.80,17.500000000000000000,6,2,105.00,6,100.00,0.85,0.85
24-August-2020,17.80,17.80,17.80,17.80,17.666666666666666666,6,2,106.00,6,100.00,0.00,0.00
20-August-2020,18.70,18.70,18.70,18.70,18.699930006999300069,10001,13,187018.00,10001,100.00,0.00,0.00
12-August-2020,19.65,19.65,19.65,19.65,19.650000000000000000,5000,4,98250.00,5000,100.00,0.00,0.00
3-August-2020,20.65,20.65,20.65,20.65,20.000000000000000000,1,1,20.00,1,100.00,0.00,0.00
31-July-2020,21.70,21.70,21.70,21.70,21.700000000000000000,50,1,1085.00,50,100.00,0.00,0.00
28-July-2020,20.85,20.85,20.85,20.85,20.840000000000000000,50,1,1042.00,50,100.00,0.00,0.00
15-July-2020,19.95,19.95,19.95,19.95,19.939393939393939393,33,1,658.00,33,100.00,0.00,0.00
13-July-2020,19.65,19.65,18.50,19.25,19.056689342403628117,3528,56,67232.00,1873,53.09,1.15,-0.40
10-July-2020,19.25,19.50,18.50,19.10,19.057828571428571428,4375,31,83378.00,1610,36.80,1.00,-0.15
9-July-2020,18.70,19.25,18.00,19.00,18.591284252228458237,3029,25,56313.00,2088,68.93,1.25,0.30
8-July-2020,18.80,18.80,17.10,18.45,18.696799968665543848,25531,50,477348.00,21486,84.16,1.70,-0.35
7-July-2020,17.00,18.05,17.00,18.00,17.827154136628904909,11652,32,207722.00,10234,87.83,1.05,1.00
6-July-2020,17.25,17.25,17.25,17.25,17.200000000000000000,10,1,172.00,10,100.00,0.00,0.00
3-July-2020,17.20,17.40,16.55,16.65,17.141891891891891891,11100,10,190275.00,11100,100.00,0.85,-0.55
2-July-2020,17.40,17.40,17.40,17.40,17.000000000000000000,1,1,17.00,1,100.00,0.00,0.00
1-July-2020,17.50,17.50,17.45,17.45,17.333333333333333333,6,2,104.00,6,100.00,0.05,-0.05
29-June-2020,16.90,16.90,16.90,16.90,16.800000000000000000,5,1,84.00,5,100.00,0.00,0.00
26-June-2020,15.40,16.15,15.40,16.15,15.857142857142857142,7,2,111.00,7,100.00,0.75,0.75
25-June-2020,15.40,15.40,15.40,15.40,15.400000000000000000,5,1,77.00,5,100.00,0.00,0.00
23-June-2020,14.00,14.70,14.00,14.70,14.500000000000000000,6,2,87.00,6,100.00,0.70,0.70
17-June-2020,14.15,14.15,14.00,14.00,14.090000000000000000,5000,2,70450.00,5000,100.00,0.15,-0.15
9-June-2020,14.15,14.15,14.15,14.15,14.149411764705882352,850,2,12027.00,850,100.00,0.00,0.00
5-June-2020,14.15,14.15,14.15,14.15,14.147727272727272727,352,2,4980.00,352,100.00,0.00,0.00
4-June-2020,14.15,14.15,14.15,14.15,14.142857142857142857,7,1,99.00,7,100.00,0.00,0.00
3-June-2020,13.50,13.50,13.50,13.50,13.500000000000000000,4,1,54.00,4,100.00,0.00,0.00
2-June-2020,12.91,12.91,12.91,12.91,12.800000000000000000,5,1,64.00,5,100.00,0.00,0.00
1-June-2020,11.20,12.30,11.20,12.30,12.083333333333333333,12,2,145.00,12,100.00,1.10,1.10
28-May-2020,11.75,11.75,11.75,11.75,11.750000000000000000,120,4,1410.00,120,100.00,0.00,0.00
20-May-2020,12.35,12.35,12.35,12.35,12.250000000000000000,8,1,98.00,8,100.00,0.00,0.00
19-May-2020,11.75,12.35,11.75,12.35,12.000000000000000000,10,2,120.00,10,100.00,0.60,0.60
15-May-2020,11.75,12.35,11.75,12.35,12.222222222222222222,9,3,110.00,9,100.00,0.60,0.60
14-May-2020,12.35,12.35,12.35,12.35,12.000000000000000000,2,1,24.00,2,100.00,0.00,0.00
13-May-2020,12.35,13.00,12.35,13.00,12.741935483870967741,31,8,395.00,31,100.00,0.65,0.65
12-May-2020,13.00,13.00,13.00,13.00,13.000000000000000000,6,2,78.00,6,100.00,0.00,0.00
11-May-2020,13.65,13.65,13.65,13.65,13.000000000000000000,1,1,13.00,1,100.00,0.00,0.00
8-May-2020,14.35,14.35,14.35,14.35,14.333333333333333333,12,4,172.00,12,100.00,0.00,0.00
7-May-2020,14.85,15.55,14.15,15.10,14.957894736842105263,190,26,2842.00,156,82.11,1.40,0.25
6-May-2020,15.50,15.60,14.85,14.85,15.400000000000000000,5,4,77.00,5,100.00,0.75,-0.65
5-May-2020,15.60,15.60,15.60,15.60,15.600000000000000000,5,2,78.00,5,100.00,0.00,0.00
4-May-2020,17.25,17.25,16.40,16.40,16.500000000000000000,2,2,33.00,2,100.00,0.85,-0.85
29-April-2020,17.25,17.25,17.25,17.25,17.000000000000000000,3,1,51.00,3,100.00,0.00,0.00
21-April-2020,18.15,18.15,18.15,18.15,18.090909090909090909,11,1,199.00,11,100.00,0.00,0.00
13-April-2020,19.10,19.10,19.10,19.10,19.094736842105263157,95,1,1814.00,95,100.00,0.00,0.00
8-April-2020,18.30,18.30,18.30,18.30,18.166666666666666666,6,1,109.00,6,100.00,0.00,0.00
7-April-2020,19.25,19.25,19.25,19.25,19.200000000000000000,10,1,192.00,10,100.00,0.00,0.00
3-April-2020,20.25,20.25,20.25,20.25,20.244444444444444444,45,1,911.00,45,100.00,0.00,0.00
1-April-2020,19.90,19.90,19.90,19.90,19.894736842105263157,95,1,1890.00,95,100.00,0.00,0.00
30-March-2020,19.20,19.20,19.20,19.20,19.200000000000000000,500,4,9600.00,500,100.00,0.00,0.00
26-March-2020,18.35,18.35,18.35,18.35,18.348387096774193548,155,1,2844.00,155,100.00,0.00,0.00
20-March-2020,17.60,17.60,17.60,17.60,17.600000000000000000,5,1,88.00,5,100.00,0.00,0.00
19-March-2020,20.15,20.20,18.50,18.50,19.743209876543209876,405,4,7996.00,405,100.00,1.70,-1.65
18-March-2020,19.45,19.45,19.45,19.45,19.450000000000000000,100,1,1945.00,100,100.00,0.00,0.00
17-March-2020,19.25,19.25,19.25,19.25,19.249875559980089596,2009,2,38673.00,2009,100.00,0.00,0.00
16-March-2020,20.25,20.25,20.25,20.25,20.240000000000000000,50,1,1012.00,50,100.00,0.00,0.00
13-March-2020,20.00,20.00,19.20,19.50,19.467384799521244763,1671,17,32530.00,1466,87.73,0.80,-0.50
12-March-2020,19.20,20.15,19.20,19.20,19.200132538104705102,6036,9,115892.00,5086,84.26,0.95,0.00
11-March-2020,20.20,20.20,20.20,20.20,20.200000000000000000,100,1,2020.00,100,100.00,0.00,0.00
9-March-2020,20.25,20.50,19.90,19.90,20.240384615384615384,104,3,2105.00,102,98.08,0.60,-0.35
6-March-2020,18.75,20.55,18.75,19.90,19.580947476828012358,9710,38,190131.00,5411,55.73,1.80,1.15
5-March-2020,19.70,19.70,19.70,19.70,19.693548387096774193,62,3,1221.00,62,100.00,0.00,0.00
4-March-2020,20.70,20.70,20.70,20.70,20.700000000000000000,500,1,10350.00,500,100.00,0.00,0.00
3-March-2020,23.50,23.50,21.65,21.65,21.802752293577981651,1090,2,23765.00,1090,100.00,1.85,-1.85
28-February-2020,22.75,22.75,22.75,22.75,22.747540983606557377,305,1,6938.00,305,100.00,0.00,0.00
27-February-2020,22.25,22.25,20.60,22.25,21.164062500000000000,1536,10,32508.00,1536,100.00,1.65,0.00
26-February-2020,23.80,23.80,21.65,21.65,21.711165048543689320,412,8,8945.00,412,100.00,2.15,-2.15
25-February-2020,22.75,22.75,22.75,22.75,22.742857142857142857,35,1,796.00,35,100.00,0.00,0.00
24-February-2020,22.00,22.00,22.00,22.00,22.000000000000000000,730,2,16060.00,730,100.00,0.00,0.00
14-February-2020,21.95,23.05,21.95,21.95,21.989045383411580594,2556,10,56204.00,2556,100.00,1.10,0.00
12-February-2020,22.00,22.00,22.00,22.00,22.000000000000000000,15,1,330.00,15,100.00,0.00,0.00
11-February-2020,22.60,22.60,21.40,21.40,21.878726261269902167,26065,20,570269.00,26065,100.00,1.20,-1.20
10-February-2020,20.40,21.95,20.40,21.95,20.467427484545886828,2103,12,43043.00,2103,100.00,1.55,1.55
7-February-2020,21.45,21.45,21.45,21.45,21.450000000000000000,20,1,429.00,20,100.00,0.00,0.00
6-February-2020,21.90,21.95,20.90,20.90,21.355000000000000000,200,5,4271.00,200,100.00,1.05,-1.00
4-February-2020,21.00,21.80,21.00,21.60,21.623258513931888544,10336,15,223498.00,10336,100.00,0.80,0.60
3-February-2020,21.70,21.75,21.00,21.00,21.674451097804391217,10020,7,217178.00,10020,100.00,0.75,-0.70
1-February-2020,22.60,22.65,20.90,21.75,21.482954545454545454,528,8,11343.00,528,100.00,1.75,-0.85
31-January-2020,20.44,22.05,20.44,22.00,21.458744571654165021,2533,12,54355.00,2533,100.00,1.61,1.56
30-January-2020,22.25,22.50,20.44,21.00,21.065456902138690861,3086,21,65008.00,3086,100.00,2.06,-1.25
29-January-2020,22.45,22.45,20.67,21.51,21.368115055079559363,13072,50,279324.00,13072,100.00,1.78,-0.94
27-January-2020,22.29,22.29,21.75,21.75,21.841554054054054054,2960,8,64651.00,2960,100.00,0.54,-0.54
24-January-2020,21.75,22.00,20.85,21.54,21.472773536895674300,3930,20,84388.00,3930,100.00,1.15,-0.21
23-January-2020,21.45,21.60,19.60,21.19,20.048182216381953569,2283,22,45770.00,2283,100.00,2.00,-0.26
21-January-2020,20.63,21.60,20.63,20.63,20.753424657534246575,73,4,1515.00,73,100.00,0.97,0.00
20-January-2020,21.00,21.00,19.57,20.63,19.820206409560021727,3682,20,72978.00,3682,100.00,1.43,-0.37
17-January-2020,21.50,21.50,20.60,20.60,20.701819878674755016,2143,13,44364.00,2143,100.00,0.90,-0.90
16-January-2020,19.95,20.73,19.70,20.73,20.019646070785842831,6668,21,133491.00,6668,100.00,1.03,0.78
15-January-2020,19.95,19.95,19.75,19.75,19.714285714285714285,21,3,414.00,21,100.00,0.20,-0.20
14-January-2020,19.00,19.50,18.91,19.00,19.000000000000000000,266,13,5054.00,266,100.00,0.59,0.00
13-January-2020,20.10,20.10,18.25,18.91,19.614292258360054970,4366,71,85636.00,4366,100.00,1.85,-1.19
10-January-2020,19.29,19.29,18.90,19.20,19.107266435986159169,3179,35,60742.00,3179,100.00,0.39,-0.09
9-January-2020,18.52,18.52,18.20,18.38,18.411082474226804123,7760,73,142870.00,7760,100.00,0.32,-0.14
8-January-2020,17.64,17.64,17.50,17.64,17.629221732745961820,1362,16,24011.00,1362,100.00,0.14,0.00
7-January-2020,16.50,16.80,16.50,16.80,16.766425652310594152,3181,15,53334.00,3181,100.00,0.30,0.30
6-January-2020,16.00,16.00,16.00,16.00,16.000000000000000000,188,3,3008.00,188,100.00,0.00,0.00
3-January-2020,14.80,15.54,14.80,15.52,15.018962075848303393,1002,8,15049.00,1002,100.00,0.74,0.72
2-January-2020,14.80,14.80,14.05,14.80,14.784200385356454720,519,5,7673.00,519,100.00,0.75,0.00
1-January-2020,14.00,14.10,14.00,14.10,14.074690770694576593,6306,22,88755.00,5266,83.51,0.10,0.10
31-December-2019,13.50,13.50,13.50,13.50,13.498007968127490039,251,2,3388.00,251,100.00,0.00,0.00
30-December-2019,14.12,14.12,12.80,13.24,13.351632047477744807,674,11,8999.00,674,100.00,1.32,-0.88
27-December-2019,13.45,13.45,13.45,13.45,13.450000000000000000,100,2,1345.00,100,100.00,0.00,0.00
26-December-2019,13.25,13.50,13.25,13.50,13.483126110124333925,1126,6,15182.00,1051,93.34,0.25,0.25
24-December-2019,13.33,13.33,13.25,13.25,13.250244857982370225,2042,7,27057.00,2042,100.00,0.08,-0.08
23-December-2019,12.70,12.70,12.70,12.70,12.666666666666666666,6,3,76.00,6,100.00,0.00,0.00
20-December-2019,12.10,12.10,12.10,12.10,12.099512195121951219,1025,2,12402.00,1025,100.00,0.00,0.00
19-December-2019,12.00,12.00,12.00,12.00,12.000000000000000000,29,6,348.00,29,100.00,0.00,0.00
18-December-2019,11.73,11.73,11.73,11.73,11.729353233830845771,1005,3,11788.00,1005,100.00,0.00,0.00
17-December-2019,11.18,11.18,11.18,11.18,11.180000000000000000,1100,5,12298.00,1100,100.00,0.00,0.00
16-December-2019,10.65,10.65,10.65,10.65,10.649751243781094527,1005,3,10703.00,1005,100.00,0.00,0.00
13-December-2019,9.70,10.15,9.70,10.15,9.790000000000000000,2500,3,24475.00,2500,100.00,0.45,0.45
12-December-2019,9.70,9.70,9.70,9.70,9.700000000000000000,300,1,2910.00,300,100.00,0.00,0.00
10-December-2019,9.90,9.90,9.00,9.34,9.337500000000000000,800,7,7470.00,800,100.00,0.90,-0.56
9-December-2019,9.45,9.45,9.45,9.45,9.450000000000000000,1000,5,9450.00,1000,100.00,0.00,0.00
6-December-2019,9.00,9.00,9.00,9.00,9.000000000000000000,4000,4,36000.00,4000,100.00,0.00,0.00
4-December-2019,9.00,9.00,9.00,9.00,9.000000000000000000,1800,1,16200.00,1800,100.00,0.00,0.00
3-December-2019,9.00,9.00,9.00,9.00,9.000000000000000000,1100,2,9900.00,1100,100.00,0.00,0.00
2-December-2019,9.02,9.10,9.00,9.00,9.044695952426625743,5213,5,47150.00,5213,100.00,0.10,-0.02
29-November-2019,9.02,9.02,9.02,9.02,9.013513513513513513,148,2,1334.00,148,100.00,0.00,0.00
28-November-2019,9.20,9.20,9.20,9.20,9.200000000000000000,2550,2,23460.00,2550,100.00,0.00,0.00
27-November-2019,9.31,9.60,9.31,9.35,9.349019607843137254,2550,3,23840.00,2550,100.00,0.29,0.04
26-November-2019,9.50,9.50,9.50,9.50,9.500000000000000000,2600,2,24700.00,2600,100.00,0.00,0.00
25-November-2019,9.80,9.80,9.60,9.60,9.605164422864709777,4531,5,43521.00,4531,100.00,0.20,-0.20
22-November-2019,9.75,9.75,9.75,9.75,9.750000000000000000,2000,1,19500.00,2000,100.00,0.00,0.00
21-November-2019,9.90,9.90,9.90,9.90,9.899749373433583959,1995,5,19750.00,1995,100.00,0.00,0.00
20-November-2019,9.90,10.05,9.90,10.05,9.900201612903225806,992,2,9821.00,992,100.00,0.15,0.15
19-November-2019,10.25,10.25,10.05,10.05,10.050481567585519760,3011,8,30262.00,3011,100.00,0.20,-0.20
18-November-2019,10.25,10.25,10.05,10.05,10.050561797752808988,7120,9,71560.00,7120,100.00,0.20,-0.20
15-November-2019,10.05,10.05,10.05,10.05,10.048979591836734693,490,1,4924.00,490,100.00,0.00,0.00
14-November-2019,10.05,10.21,10.05,10.05,10.051593323216995447,659,3,6624.00,659,100.00,0.16,0.00
13-November-2019,10.05,10.21,10.05,10.21,10.130925507900677200,1772,6,17952.00,1772,100.00,0.16,0.16
11-November-2019,10.30,10.55,10.20,10.21,10.252277904328018223,14048,92,144024.00,14048,100.00,0.35,-0.09
8-November-2019,10.40,10.40,10.40,10.40,10.399863760217983651,1468,4,15267.00,1468,100.00,0.00,0.00
7-November-2019,10.65,10.65,10.50,10.50,10.533675724873228448,15382,18,162029.00,15382,100.00,0.15,-0.15
6-November-2019,10.67,10.67,10.67,10.67,10.000000000000000000,1,1,10.00,1,100.00,0.00,0.00
4-November-2019,10.88,10.88,10.88,10.88,10.000000000000000000,1,1,10.00,1,100.00,0.00,0.00
1-November-2019,11.45,11.45,11.45,11.45,11.000000000000000000,1,1,11.00,1,100.00,0.00,0.00
31-October-2019,12.05,12.05,12.05,12.05,12.000000000000000000,1,1,12.00,1,100.00,0.00,0.00
30-October-2019,12.65,12.65,12.65,12.65,12.633333333333333333,30,2,379.00,30,100.00,0.00,0.00
29-October-2019,13.30,13.30,13.30,13.30,13.000000000000000000,1,1,13.00,1,100.00,0.00,0.00
27-October-2019,13.35,14.00,13.35,14.00,13.975056689342403628,882,9,12326.00,882,100.00,0.65,0.65
25-October-2019,14.05,14.05,14.05,14.05,14.000000000000000000,2,2,28.00,2,100.00,0.00,0.00
24-October-2019,14.75,14.75,14.75,14.75,14.000000000000000000,1,1,14.00,1,100.00,0.00,0.00
23-October-2019,15.50,15.50,15.50,15.50,15.000000000000000000,1,1,15.00,1,100.00,0.00,0.00
22-October-2019,16.30,16.30,16.30,16.30,16.290322580645161290,31,4,505.00,31,100.00,0.00,0.00
18-October-2019,17.15,17.15,17.15,17.15,17.000000000000000000,1,1,17.00,1,100.00,0.00,0.00
17-October-2019,18.05,18.05,18.05,18.05,18.000000000000000000,1,1,18.00,1,100.00,0.00,0.00
16-October-2019,19.00,19.00,19.00,19.00,19.000000000000000000,144,2,2736.00,144,100.00,0.00,0.00
11-October-2019,20.00,20.00,20.00,20.00,20.000000000000000000,20,2,400.00,20,100.00,0.00,0.00
9-October-2019,20.35,20.35,18.55,20.00,19.090715804394046775,1411,8,26937.00,1411,100.00,1.80,-0.35
7-October-2019,21.00,21.00,19.50,19.50,19.917266868840030326,10552,28,210167.00,10552,100.00,1.50,-1.50
4-October-2019,20.85,21.25,19.25,20.50,19.626904496469713861,2691,12,52816.00,2691,100.00,2.00,-0.35
3-October-2019,20.85,20.85,18.95,20.25,19.847798742138364779,4770,29,94674.00,4770,100.00,1.90,-0.60
1-October-2019,19.00,19.90,18.20,19.90,19.042049508161279861,9251,37,176158.00,9251,100.00,1.70,0.90
30-September-2019,19.00,19.00,18.91,18.99,18.953444425356467960,11642,23,220656.00,11642,100.00,0.09,-0.01
27-September-2019,19.80,20.00,18.53,19.90,19.789207419898819561,1186,9,23470.00,1186,100.00,1.47,0.10
26-September-2019,19.50,20.47,18.55,19.50,19.311903920876015542,2831,20,54672.00,2831,100.00,1.92,0.00
25-September-2019,19.70,19.70,18.40,19.50,18.705733691359974727,6331,31,118426.00,6331,100.00,1.30,-0.20
24-September-2019,18.40,19.63,17.77,19.20,18.269762299613045881,1809,25,33050.00,1809,100.00,1.86,0.80
23-September-2019,18.10,18.75,17.60,18.70,18.099931176875430144,7265,36,131496.00,7265,100.00,1.15,0.60
20-September-2019,17.45,18.48,17.00,18.48,17.393104534005037783,6352,38,110481.00,6352,100.00,1.48,1.03
19-September-2019,17.50,17.60,16.75,17.60,17.229977352275066913,14571,58,251058.00,14571,100.00,0.85,0.10
18-September-2019,17.50,17.85,17.00,17.53,17.375632490013315579,7510,30,130491.00,7510,100.00,0.85,0.03
17-September-2019,17.25,17.25,17.00,17.08,17.108664973186565057,3543,14,60616.00,3543,100.00,0.25,-0.17
16-September-2019,16.75,17.00,16.40,17.00,16.801631874536399279,9437,23,158557.00,9437,100.00,0.60,0.25
13-September-2019,15.75,16.50,15.70,16.35,16.017047655947307245,10324,43,165360.00,10324,100.00,0.80,0.60
12-September-2019,15.50,15.75,15.10,15.72,15.345335615600929208,16358,54,251019.00,16358,100.00,0.65,0.22
