,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,01-05-2018,77.230003,79.75,73.849998,76.43,74.171013,20125200,0
1,01-06-2018,77.099998,82.459999,76.139999,77.360001,75.07354,15038500,1.987978271
2,01-07-2018,76.949997,82.449997,75.889999,81.540001,79.335907,14701300,1.948736817
3,01-08-2018,81.540001,88.400002,80.239998,87.220001,84.862381,11742400,1.934877322
4,01-09-2018,87.169998,91.580002,86.209999,90.57,88.121819,10139700,1.963012046
5,01-10-2018,91.550003,92.870003,79.639999,85.730003,83.609161,16927100,2.056456279
6,01-11-2018,86.139999,92.889999,85.989998,91.589996,89.324211,13386300,1.93601929
7,01-12-2018,92.690002,94.300003,74.830002,79.709999,77.738106,14319300,2.149040235
8,01-01-2019,78.650002,86.410004,78.309998,85.860001,83.937546,13517600,1.928371746
9,01-02-2019,86,93.849998,85.220001,89.959999,87.945747,16091900,1.95442421
10,01-03-2019,90.889999,91.739998,87.099998,90.709999,88.678955,13936100,1.991731893
11,01-04-2019,91.160004,99.559998,91.160004,99.230003,97.301277,15776700,1.914138832
12,01-05-2019,99.349998,102.540001,94.720001,97.050003,95.163643,20948500,2.022462647
13,01-06-2019,97.239998,110.610001,97.239998,110.550003,108.401245,12778500,1.877883314
14,01-07-2019,111.480003,111.989998,98.239998,103.540001,101.79039,14712200,2.067703322
15,01-08-2019,103.489998,104.669998,92.93,96.269997,94.643242,16526400,2.07551682
16,01-09-2019,95.730003,104.699997,94.720001,103.650002,101.898529,11903300,1.928798795
17,01-10-2019,104.25,117.150002,98.400002,116.040001,114.386986,17707200,1.893226483
18,01-11-2019,117.099998,122.370003,113.959999,120.029999,118.32016,11815500,1.966758327
19,01-12-2019,120.220001,125.75,119.230003,124.540001,122.765915,12110400,1.963786719
20,01-01-2020,124.790001,131.710007,120.879997,129.320007,127.758224,14093900,1.963037382
21,01-02-2020,130.050003,139.240005,111.959999,114.989998,113.601295,15223400,2.124619613
22,01-03-2020,115.360001,124.720001,77.370003,92.019997,90.908699,23675100,2.249619667
23,01-04-2020,88.550003,104.599998,82.199997,100.540001,99.610893,17293900,1.91525757
24,01-05-2020,98.919998,103.790001,89.830002,99.699997,98.778648,15355700,2.008425316
25,01-06-2020,100.379997,117.489998,95.080002,102.220001,101.275375,15257800,1.975347251
26,01-07-2020,102.279999,112.400002,95.43,99.459999,98.849747,15491300,2.02774987
27,01-08-2020,100.120003,106.209999,98.220001,103.389999,102.75563,12950800,1.961988587
28,01-09-2020,102.970001,105.669998,94.010002,98.910004,98.303123,16325200,2.045293649
29,01-10-2020,99.940002,108.089996,95.669998,98.5,98.212646,17037400,2.004162477
30,01-11-2020,99.889999,118.379997,99.599998,114.040001,113.707314,14953400,1.863732016
31,01-12-2020,115.889999,116.650002,108.82,116.379997,116.040482,14340500,1.979893486
