,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,01-05-2018,90.449997,95,81.970001,82.139999,78.130852,33922600,0
1,01-06-2018,82.660004,94.879997,82.139999,85.269997,81.4636,29455600,1.963293091
2,01-07-2018,84.800003,89.550003,81.779999,81.830002,78.17717,25119300,2.04203831
3,01-08-2018,81.669998,90.389999,77.279999,89.970001,85.953804,30628800,1.909525409
4,01-09-2018,89.529999,92.510002,83.389999,92.220001,88.490685,23156100,1.975601822
5,01-10-2018,92.75,94.849998,83.07,88,84.441345,31094100,2.047954557
6,01-11-2018,88.440002,92.589996,80.279999,88.900002,85.304947,31257900,1.989876243
7,01-12-2018,88.980003,90.260002,69.360001,74.400002,71.713081,26767500,2.194892468
8,01-01-2019,73.739998,85.860001,72.550003,83.370003,80.359131,32148800,1.892407333
9,01-02-2019,81.82,87.529999,79.699997,83.300003,80.291664,25735700,2.000840336
10,01-03-2019,83.709999,84.269997,75.529999,79.519997,77.004463,30672800,2.047535289
11,01-04-2019,80.040001,80.25,70.550003,74.760002,72.395035,30895300,2.063670343
12,01-05-2019,75.129997,82.080002,73.040001,77.860001,75.39698,34444200,1.960184961
13,01-06-2019,78.120003,87.099998,78.120003,85.260002,82.99073,28021800,1.913206652
14,01-07-2019,85.779999,94.199997,84.519997,87.150002,84.830429,24853400,1.978313254
15,01-08-2019,90.879997,94.75,80.410004,82.269997,80.080307,32619000,2.059316946
16,01-09-2019,81.870003,88.459999,80.43,82.330002,80.513329,24151400,1.999271165
17,01-10-2019,82.480003,90,79.75,85.379997,83.496017,26705900,1.964277406
18,01-11-2019,85.919998,90.809998,82.099998,87.910004,85.9702,22732000,1.971220488
19,01-12-2019,87.870003,89.209999,82.57,85.019997,83.531898,20963200,2.033992085
20,01-01-2020,85.639999,92.419998,83.010002,85.559998,84.062454,27647000,1.993688628
21,01-02-2020,85.940002,97.5,81.470001,84.32,82.844154,31024600,2.014705859
22,01-03-2020,84.529999,90.760002,72.059998,88.5,87.333961,59843200,1.952768362
23,01-04-2020,88.209999,92.080002,80,89.660004,88.478676,31240000,1.987062191
24,01-05-2020,88.349998,96.489998,81.510002,95.339996,94.083832,26819900,1.940423828
25,01-06-2020,94.839996,103.370003,92.57,100.769997,99.941818,30032900,1.946114904
26,01-07-2020,100.949997,105.080002,94.760002,100.190002,99.366585,20269000,2.005788951
27,01-08-2020,100.809998,106.449997,96.269997,97.029999,96.232559,17338500,2.032567278
28,01-09-2020,97.449997,100.089996,92,96.919998,96.518066,20047700,2.001134967
29,01-10-2020,97.32,100.720001,92.239998,96.07,95.671593,19362400,2.008847694
30,01-11-2020,97.360001,111.25,95.709999,103.110001,102.682396,22928600,1.931723393
31,01-12-2020,103.849998,104.43,95.769997,97.760002,97.760002,19417800,2.054725848
