,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2018-05-01,10.2,10.43,10.2,10.42,9.231836999999999,180300.0,0.0
1,2018-06-01,10.42,10.7,10.0,10.5,9.302713,33600.0,1.9923809523809526
2,2018-07-01,10.5,11.1,10.15,11.1,9.834299,18800.0,1.945945945945946
3,2018-08-01,11.1,11.1,10.3,10.33,9.152097999999999,6900.0,2.074540174249758
4,2018-09-01,10.33,10.33,9.75,9.95,8.815430000000001,8400.0,2.0381909547738695
5,2018-10-01,9.9,9.9,9.0,9.0,8.159375,43400.0,2.1055555555555556
6,2018-11-01,9.0,9.95,9.0,9.86,8.939049,94600.0,1.9127789046653145
7,2018-12-01,9.86,9.86,8.75,9.3,8.431355,1570300.0,2.0602150537634407
8,2019-01-01,9.3,9.69,9.3,9.69,8.784927,268000.0,1.9597523219814244
9,2019-02-01,9.69,10.7,9.69,10.7,9.700591000000001,51600.0,1.9056074766355142
10,2019-03-01,10.7,10.8,10.3,10.75,9.74592,137700.0,1.9953488372093022
11,2019-04-01,11.03,11.25,10.83,11.0,10.17318,231600.0,1.9772727272727273
12,2019-05-01,11.0,11.69,11.0,11.15,10.423724,335800.0,1.9865470852017935
13,2019-06-01,11.15,11.6,10.46,11.49,10.741577000000001,350697900.0,1.9704090513489991
14,2019-07-01,11.38,11.77,10.52,10.6,9.909549,108877000.0,2.0839622641509434
15,2019-08-01,10.61,10.74,9.32,9.82,9.180357,105906700.0,2.079429735234216
16,2019-09-01,9.84,10.39,9.54,9.75,9.114915,110183700.0,2.0071794871794872
17,2019-10-01,9.75,9.83,9.18,9.52,9.010113,150299400.0,2.024159663865546
18,2019-11-01,9.6,10.37,9.57,10.26,9.71048,141184700.0,1.9278752436647175
19,2019-12-01,10.27,11.2,9.9,10.84,10.377457000000001,115779100.0,1.9464944649446496
20,2020-01-01,10.88,11.03,10.31,10.59,10.138124000000001,177671700.0,2.023607176581681
21,2020-02-01,10.59,11.1,9.13,9.32,8.922316,161870000.0,2.1362660944206007
22,2020-03-01,9.68,9.83,5.8,8.12,7.773519,342274900.0,2.147783251231527
23,2020-04-01,7.96,9.34,7.76,8.97,8.689321000000001,137790300.0,1.9052396878483833
24,2020-05-01,8.88,10.23,8.43,10.21,9.89052,125862800.0,1.878550440744368
25,2020-06-01,10.15,11.02,9.14,10.21,10.005583999999999,330380900.0,2.0
26,2020-07-01,10.19,10.95,10.05,10.3,10.093782000000001,177790300.0,1.9912621359223301
27,2020-08-01,10.4,11.59,10.32,11.06,10.838567,128965100.0,1.93128390596745
28,2020-09-01,10.98,11.43,10.44,11.05,10.828766,173141400.0,2.0009049773755656
29,2020-10-01,11.22,11.59,10.26,10.43,10.326837,116977600.0,2.059443911792905
30,2020-11-01,10.6,12.4,10.59,11.33,11.217935,123492700.0,1.9205648720211825
31,2020-12-01,11.47,11.84,11.16,11.77,11.77,101168000.0,1.9626168224299068
32,2021-01-01,,,,,,,
