,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,01-05-2018,125.620003,130.529999,120.589996,124.919998,115.643272,16194200,0
1,01-06-2018,125.239998,128.610001,124.080002,126.169998,116.800446,16305800,1.990092732
2,01-07-2018,125.900002,129,121.610001,127.440002,118.861763,12441700,1.990034495
3,01-08-2018,126.199997,130.419998,123.169998,128.350006,119.710495,11106000,1.992909981
4,01-09-2018,128.070007,129.009995,121.769997,125.790001,117.322823,11645500,2.020351419
5,01-10-2018,125.379997,128.350006,119.239998,122.230003,114.875061,14443900,2.029125402
6,01-11-2018,122.650002,126.029999,118.900002,124.5,117.008461,12139300,1.981767092
7,01-12-2018,125.970001,127.699997,109.040001,115.239998,108.305656,16841700,2.080354062
8,01-01-2019,114.279999,131.880005,110.660004,131.710007,124.842346,14679000,1.874952486
9,01-02-2019,131.759995,137.779999,127.970001,135.889999,128.804382,13128700,1.969239885
10,01-03-2019,136.100006,144.100006,134.259995,142.559998,135.126587,15289000,1.953212689
11,01-04-2019,142.630005,144.460007,136.149994,142.389999,135.887787,12359000,2.001193897
12,01-05-2019,142.559998,147.589996,138.470001,146.410004,139.724197,17780900,1.972542826
13,01-06-2019,146.759995,153.509995,137.440002,141.089996,134.647141,23618500,2.037706486
14,01-07-2019,142.179993,150.470001,140.100006,146.360001,140.689285,15587300,1.96399286
15,01-08-2019,146.039993,150.600006,140.970001,149.839996,144.034485,13521700,1.97677526
16,01-09-2019,149.529999,155.990005,148.899994,154.039993,148.071747,11660300,1.972734373
17,01-10-2019,154.029999,160.25,150.679993,158.75,153.588684,13766200,1.970330665
18,01-11-2019,159.289993,163.509995,152.690002,162.520004,157.236115,13518000,1.976802831
19,01-12-2019,162.399994,163.279999,154.589996,161.580002,156.326675,15371800,2.005817564
20,01-01-2020,161.929993,165.740005,154.699997,163.199997,158.914459,22847000,1.99007356
21,01-02-2020,163.850006,175.740005,147.830002,151.880005,147.891708,15745900,2.074532471
22,01-03-2020,152.889999,163.440002,109.220001,137.059998,133.460892,30680400,2.10812788
23,01-04-2020,131.669998,158.470001,127.419998,157.089996,154.07103,16901100,1.872493485
24,01-05-2020,153.479996,155.380005,136.520004,153.720001,150.765793,17168500,2.021922944
25,01-06-2020,153.5,173.5,149.619995,162.25,159.131851,27169300,1.947426817
26,01-07-2020,162.940002,177.639999,158.830002,177.550003,175.285965,20357800,1.913827076
27,01-08-2020,176.429993,177.699997,167.5,168.380005,166.232895,11283800,2.054460136
28,01-09-2020,167.699997,173.350006,154.190002,160,157.959747,20769500,2.052375031
29,01-10-2020,160.600006,168.089996,150.080002,151.520004,150.577103,14800400,2.055966181
30,01-11-2020,152.960007,169.470001,152.300003,163.729996,162.711121,16745900,1.925426053
31,01-12-2020,165.080002,179.789993,164.919998,178.220001,177.110962,16515700,1.918695966
