,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,01-05-2018,84.709999,98.790001,83.690002,97.5,95.508766,33863200,0
1,01-06-2018,98.309998,103.230003,90.129997,91.629997,89.970825,27932500,2.064062023
2,01-07-2018,91.010002,98.400002,89.5,98.07,96.294228,31873200,1.934332589
3,01-08-2018,98.010002,98.769997,87.349998,88.010002,86.416397,35189600,2.114305167
4,01-09-2018,87.809998,92.980003,83.040001,83.900002,82.566116,43271100,2.048986888
5,01-10-2018,85.25,86.769997,71.660004,76.800003,75.579002,74631300,2.0924479
6,01-11-2018,77.260002,79.839996,70.410004,71.900002,70.756905,44239100,2.068150221
7,01-12-2018,74.489998,76.650002,58.799999,61.57,60.766804,42585600,2.167776547
8,01-01-2019,60.349998,79.720001,58.91,79.129997,78.097733,46555700,1.778086722
9,01-02-2019,78.209999,83.940002,73.629997,83.110001,82.025826,34108500,1.952111612
10,01-03-2019,83.989998,84.959999,77.110001,79.489998,78.673264,33268900,2.045540358
11,01-04-2019,80.68,91.32,80.389999,85.699997,84.819458,24888500,1.927537932
12,01-05-2019,85.980003,86.150002,63.360001,64.040001,63.382011,42477200,2.338226041
13,01-06-2019,64.199997,82.510002,64.099998,80.830002,80.22094,34450000,1.792280087
14,01-07-2019,82.5,88.980003,74.910004,87.650002,86.989548,28483900,1.922190532
15,01-08-2019,88.550003,88.830002,78.559998,83.169998,82.543297,24644300,2.053865626
16,01-09-2019,82.900002,91.57,80.879997,87.419998,86.997597,20439000,1.951384122
17,01-10-2019,87.589996,92.760002,80.529999,89.550003,89.11731,24936100,1.97621435
18,01-11-2019,90.720001,97.639999,88.82,93.879997,93.426384,29697900,1.953877353
19,01-12-2019,94.720001,99.040001,91.720001,94.970001,94.729073,21544200,1.988522649
20,01-01-2020,95.940002,96.339996,84.510002,84.790001,84.574898,34770900,2.120061327
21,01-02-2020,85.57,92.5,73.800003,78.110001,77.911842,29901600,2.085520419
22,01-03-2020,78.709999,84.870003,29.219999,49.240002,49.240002,71411100,2.586311897
23,01-04-2020,44.619999,72.410004,43.040001,69.550003,69.550003,45220700,1.707979869
24,01-05-2020,67.400002,81.959999,57.259998,75.349998,75.349998,36881100,1.923025944
25,01-06-2020,75.93,89.739998,71.800003,77.919998,77.919998,88282600,1.967017453
26,01-07-2020,77.910004,84.349998,74,77.75,77.75,33279000,2.002186469
27,01-08-2020,78.25,91.510002,78.25,86.120003,86.120003,27899200,1.902810001
28,01-09-2020,85.32,93.279999,82.120003,91.68,91.68,38356600,1.939354308
29,01-10-2020,92.75,102.18,91.239998,96.489998,96.489998,36313500,1.950150294
30,01-11-2020,97.010002,122.07,95.650002,118.699997,118.699997,36116900,1.812889641
31,01-12-2020,122.370003,131.229996,119.75,130.289993,130.289993,29990600,1.911044619
