,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,01-05-2018,42.860001,45.82,41.470001,43.540001,42.51857,130062500,0
1,01-06-2018,44.049999,45.02,37.060001,37.959999,37.156174,125838500,2.146996895
2,01-07-2018,37.740002,40.860001,35.639999,39.540001,38.702713,159727500,1.960040416
3,01-08-2018,39.380001,41.040001,36.419998,40.48,39.622803,127662600,1.976778681
4,01-09-2018,40.32,43.889999,38.150002,41.330002,40.560383,116498600,1.979433778
5,01-10-2018,41.41,41.75,30.24,35.080002,34.426765,273883500,2.178164186
6,01-11-2018,35.299999,40.200001,34.84,40.16,39.412163,182750300,1.873506026
7,01-12-2018,40.57,40.580002,29.59,32.110001,31.599045,165850500,2.250700677
8,01-01-2019,31.459999,37.080002,28.809999,35.77,35.200806,212732200,1.897679648
9,01-02-2019,35.77,37.23,34.77,35.630001,35.063038,128453000,2.003929245
10,01-03-2019,35.580002,35.959999,29.969999,31.76,31.339823,152767200,2.121851417
11,01-04-2019,31.98,35.240002,31.700001,34.18,33.727802,128700500,1.929198362
12,01-05-2019,34.299999,34.900002,27.110001,27.23,26.869755,133158400,2.255233199
13,01-06-2019,27.120001,33.810001,27.02,32.610001,32.271446,124868100,1.835019907
14,01-07-2019,33.139999,34.990002,30.209999,30.51,30.193247,128999900,2.068829925
15,01-08-2019,30.43,30.57,24.23,26.309999,26.036852,168599300,2.159635164
16,01-09-2019,26.16,30.34,25.950001,26.969999,26.78388,141809000,1.975528364
17,01-10-2019,27.08,31.67,24.51,30.059999,29.852554,193264100,1.897205585
18,01-11-2019,30.299999,31.58,27.84,28.74,28.541664,115120500,2.045928984
19,01-12-2019,28.790001,29.809999,26.68,28.68,28.574404,133826900,2.00209205
20,01-01-2020,28.98,29.299999,25.370001,26.84,26.741179,226705600,2.068554396
21,01-02-2020,26.93,30.780001,18.77,19.049999,18.979858,262980600,2.408923958
22,01-03-2020,19.049999,19.790001,10.01,12.19,12.19,1304401000,2.562756276
23,01-04-2020,11.45,13.4,9.09,12.01,12.01,1750737400,2.01498751
24,01-05-2020,11.41,12.55,8.25,10.5,10.5,1375379100,2.143809524
25,01-06-2020,10.79,22.799999,10.62,13.07,13.07,3102873000,1.803366488
26,01-07-2020,13.48,14.29,10.8,11.12,11.12,1632037600,2.175359712
27,01-08-2020,11.07,15.1,10.71,13.05,13.05,1496149600,1.85210728
28,01-09-2020,12.86,14.16,11.22,12.29,12.29,1199277700,2.061838893
29,01-10-2020,12.45,13.68,10.63,11.28,11.28,1349513900,2.089539007
30,01-11-2020,11.32,15.56,10.87,14.13,14.13,1699827300,1.798301486
31,01-12-2020,14.42,18.629999,13.85,15.77,15.77,1860181800,1.896005073
