Date,Open,High,Low,Close,Adj Close,Volume
2017-04-03,43.810001,43.950001,43.349998,43.830002,40.999882,11395100
2017-04-10,43.830002,43.959999,42.389999,42.669998,39.914776,25399100
2017-04-17,42.669998,44.150002,42.310001,43.529999,40.968307,45046000
2017-04-24,44.070000,44.389999,43.500000,43.639999,41.071835,32612700
2017-05-01,43.570000,44.689999,43.320000,44.639999,42.012993,28309500
2017-05-08,44.700001,44.900002,43.779999,43.959999,41.373005,29363900
2017-05-15,43.919998,44.590000,42.880001,43.160000,40.620079,28480200
2017-05-22,43.270000,44.849998,43.099998,44.709999,42.078865,28157500
2017-05-29,44.459999,46.549999,44.209999,46.500000,43.763535,32840700
2017-06-05,46.570000,47.310001,45.919998,47.290001,44.507038,35699000
2017-06-12,47.290001,48.380001,47.169998,48.209999,45.372890,39875000
2017-06-19,48.340000,49.590000,48.150002,49.080002,46.191696,42240000
2017-06-26,49.209999,49.450001,48.349998,48.610001,45.749359,28333900
2017-07-03,48.730000,49.099998,47.900002,48.439999,45.589359,18111600
2017-07-10,48.419998,49.110001,47.830002,48.910000,46.031700,22598800
2017-07-17,48.910000,51.130001,48.279999,50.840000,48.112915,34318500
2017-07-24,50.810001,51.000000,49.509998,49.610001,46.948902,33393400
2017-07-31,49.610001,49.840000,48.720001,49.259998,46.617668,23676100
2017-08-07,49.259998,49.380001,48.049999,48.540001,45.936291,19023000
2017-08-14,48.740002,50.150002,48.680000,48.740002,46.125568,24106500
2017-08-21,48.779999,49.849998,48.580002,49.349998,46.702847,21584000
2017-08-28,49.540001,51.410000,49.490002,51.180000,48.434681,23977600
2017-09-04,50.840000,52.150002,50.639999,52.020000,49.229630,22600200
2017-09-11,52.349998,52.599998,51.490002,51.759998,48.983574,23910500
2017-09-18,51.889999,52.580002,51.369999,52.509998,49.693336,25845500
2017-09-25,52.459999,54.799999,51.549999,53.360001,50.497746,48083900
2017-10-02,53.639999,55.110001,53.200001,55.000000,52.049778,28221700
2017-10-09,55.049999,55.430000,54.110001,54.650002,51.718552,25225500
2017-10-16,54.619999,56.599998,54.400002,56.320000,53.559681,28595700
2017-10-23,56.209999,56.689999,55.080002,55.369999,52.656242,27780100
2017-10-30,55.180000,55.500000,53.610001,55.470001,52.751347,34380900
2017-11-06,55.320000,55.500000,54.369999,54.799999,52.114178,20366700
2017-11-13,54.689999,55.840000,54.540001,55.560001,52.836937,28185800
2017-11-20,55.660000,56.320000,55.130001,56.130001,53.378994,14012800
2017-11-27,56.169998,56.680000,55.270000,55.980000,53.236351,34046500
2017-12-04,56.139999,56.200001,54.320000,54.639999,51.962025,26264600
2017-12-11,54.770000,55.869999,54.480000,55.500000,52.779869,44686700
2017-12-18,55.520000,57.320000,55.419998,56.930000,54.139786,36723100
2017-12-25,57.009998,57.770000,56.900002,57.070000,54.272930,15814100
2018-01-01,58.200001,59.599998,57.820000,58.990002,56.098827,27873400
2018-01-08,58.849998,59.240002,58.290001,58.840000,55.956173,27781000
2018-01-15,58.889999,59.680000,58.230000,59.310001,56.672878,25233400
2018-01-22,58.880001,64.599998,58.450001,63.419998,60.600128,52173600
2018-01-29,63.090000,63.470001,61.639999,61.689999,58.947060,43388600
2018-02-05,61.599998,61.869999,55.580002,57.169998,54.628029,48538500
2018-02-12,57.700001,60.540001,56.810001,60.169998,57.494637,29500800
2018-02-19,59.680000,59.990002,58.799999,59.709999,57.055088,23706600
2018-02-26,59.860001,61.240002,58.430000,59.459999,56.816200,38128700
2018-03-05,58.910000,63.700001,58.900002,63.599998,60.772129,36777100
2018-03-12,63.590000,63.950001,62.520000,63.180000,60.370800,35654900
2018-03-19,63.130001,63.240002,59.360001,59.500000,56.854424,24053600
2018-03-26,60.279999,61.619999,59.180000,59.919998,57.255756,26845400
2018-04-02,59.820000,60.150002,56.990002,57.570000,55.010242,34296800
2018-04-09,57.860001,59.610001,57.450001,58.490002,55.889336,27731600
