,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2019-02-05,141.0,142.149994,137.5,138.009995,135.37129199999998,5179500,0.0
1,2019-02-06,137.899994,139.350006,136.630005,136.979996,134.360962,2144100,200.75193388091503
2,2019-02-07,137.149994,137.149994,132.020004,132.440002,129.907791,2985900,203.42796279933611
3,2019-02-08,131.53999299999998,132.470001,130.350006,132.08999599999999,129.56445300000001,3317600,200.26497540358773
4,2019-02-11,132.130005,134.929993,131.71000700000002,134.740005,132.163818,2174300,198.03324261417384
5,2019-02-12,135.699997,140.0,135.33999599999999,138.800003,136.146164,2868500,197.07492945803466
6,2019-02-13,138.759995,141.229996,138.21000700000002,140.330002,137.646942,3118900,198.90971354792683
7,2019-02-14,139.369995,139.509995,137.880005,138.669998,136.739731,1782600,201.19708951030634
8,2019-02-15,140.029999,140.190002,138.330002,139.070007,137.134155,2996200,199.7123686058346
9,2019-02-19,138.600006,139.449997,137.759995,137.96000700000002,136.039627,1849500,200.80458099715813
10,2019-02-20,137.899994,141.149994,137.899994,140.330002,138.376633,2527100,198.31112736676226
11,2019-02-21,140.190002,140.41000400000001,135.979996,136.600006,134.698547,1688900,202.73059724462973
12,2019-02-22,136.5,137.75,135.5,136.699997,134.79715,1780700,199.92685369261568
13,2019-02-25,137.199997,138.179993,136.110001,136.199997,134.304108,2561700,200.3671072033871
14,2019-02-26,136.669998,138.440002,136.429993,136.610001,134.70842,2921500,199.6998726323119
15,2019-02-27,137.470001,138.490005,135.690002,135.940002,134.047729,1816000,200.49286375617385
16,2019-02-28,136.080002,138.020004,135.809998,137.71000700000002,135.793106,1669000,198.7146867257076
17,2019-03-01,138.449997,140.820007,138.03999299999998,140.720001,138.7612,2328300,197.86100484749147
18,2019-03-04,141.580002,143.169998,138.16000400000001,139.119995,137.183456,2698400,201.1500906106272
19,2019-03-05,139.330002,141.179993,137.300003,140.16000400000001,138.209,1773600,199.25798446752324
20,2019-03-06,140.5,140.979996,137.28999299999998,137.509995,135.595886,3088800,201.92713918722782
21,2019-03-07,135.880005,144.91000400000001,135.880005,143.0,141.00946000000002,5747500,196.16083566433568
22,2019-03-08,141.990005,145.449997,140.440002,145.059998,143.040771,3994600,198.5798993324128
23,2019-03-11,145.399994,147.449997,143.759995,146.639999,144.59878500000002,3607200,198.92253068005002
24,2019-03-12,146.639999,151.610001,146.639999,147.759995,145.703201,3362500,199.24201675832487
25,2019-03-13,148.350006,151.83999599999999,147.529999,150.470001,148.375458,2421000,198.19897256463767
26,2019-03-14,150.600006,151.28999299999998,149.029999,149.800003,147.714813,2198400,200.4472616732858
27,2019-03-15,149.360001,151.96000700000002,148.729996,151.25,149.144623,3043300,199.04132429752065
28,2019-03-18,151.96000700000002,152.860001,150.53999299999998,150.83999599999999,148.740326,2204000,200.27181384969012
29,2019-03-19,150.83999599999999,154.770004,150.83999599999999,154.100006,151.954941,3025100,197.88448418360215
30,2019-03-20,153.940002,154.66000400000001,152.740005,153.669998,151.53093,2375300,200.27982560395427
31,2019-03-21,153.369995,155.509995,152.309998,153.529999,151.392868,1790000,200.09118673934205
32,2019-03-22,152.259995,153.360001,149.169998,149.300003,147.221756,2288800,202.8332189651731
33,2019-03-25,148.880005,149.610001,145.83999599999999,146.33999599999999,144.302979,3233500,202.02269173220424
34,2019-03-26,147.179993,150.41000400000001,146.850006,149.389999,147.310501,1934200,197.9583619918225
35,2019-03-27,149.360001,149.860001,147.059998,147.220001,145.17073100000002,1695000,201.4739831444506
36,2019-03-28,147.679993,148.21000700000002,146.03999299999998,146.860001,144.81573500000002,1496300,200.24513141600755
37,2019-03-29,147.070007,147.300003,145.33999599999999,146.41000400000001,144.371994,1980900,200.30735399747684
38,2019-04-01,147.53999299999998,147.800003,144.899994,147.649994,145.59471100000002,1892400,199.16018283075584
39,2019-04-02,148.0,148.949997,146.199997,146.259995,144.224075,1262300,200.9503617171599
40,2019-04-03,146.699997,146.990005,145.25,145.71000700000002,143.681747,2236400,200.37745382854862
41,2019-04-04,146.5,149.850006,146.389999,149.350006,147.271072,2302300,197.56277277953376
42,2019-04-05,150.0,151.360001,149.449997,149.639999,147.557022,1641100,199.80620622698615
43,2019-04-08,150.16000400000001,150.759995,149.369995,150.490005,148.39518700000002,1180200,199.4351744489609
44,2019-04-09,149.800003,149.990005,147.110001,147.440002,145.387665,1224300,202.06864009673578
45,2019-04-10,147.5,147.929993,145.100006,146.100006,144.066299,1545500,200.91717723817206
46,2019-04-11,146.190002,147.0,144.169998,145.03999299999998,143.021042,1693600,200.730841872007
47,2019-04-12,145.729996,146.770004,144.360001,144.949997,142.932297,1632600,200.06208761770444
48,2019-04-15,144.860001,144.860001,142.669998,143.580002,141.581375,2364800,200.95416839456513
49,2019-04-16,144.679993,147.300003,144.020004,145.41000400000001,143.38591,1742100,198.74148824038267
50,2019-04-17,145.690002,145.690002,137.5,140.029999,138.080795,2854200,203.84203744799
51,2019-04-18,140.16000400000001,141.28999299999998,136.770004,140.309998,138.356888,2107900,199.80044258856023
52,2019-04-22,139.46000700000002,141.71000700000002,138.96000700000002,140.259995,138.307587,1156900,200.03565022228895
53,2019-04-23,140.509995,143.020004,139.029999,142.169998,140.19101,2470800,198.65653581847837
54,2019-04-24,142.58999599999999,142.58999599999999,139.350006,139.66000400000001,137.71594199999998,1864200,201.7972174768089
55,2019-04-25,139.16000400000001,142.009995,138.509995,141.490005,139.520477,1259100,198.70662171508158
56,2019-04-26,142.080002,145.440002,140.440002,145.389999,143.366196,1460100,197.31756377548362
57,2019-04-29,145.0,146.610001,144.080002,146.300003,144.263519,1590100,199.37798770926887
58,2019-04-30,146.66000400000001,147.199997,145.050003,147.0,144.953766,1348100,199.52381156462584
59,2019-05-01,146.300003,146.919998,141.5,145.330002,143.307022,2904800,201.1491075325245
60,2019-05-02,144.66000400000001,145.470001,142.320007,144.25,142.24205,2321200,200.74870155979204
61,2019-05-03,144.470001,146.46000700000002,143.58999599999999,145.809998,143.780334,1534300,198.93011588958393
62,2019-05-06,143.970001,147.809998,143.03999299999998,147.759995,145.703201,1881500,198.68029435166127
63,2019-05-07,144.940002,146.75,139.720001,141.360001,139.392273,4082000,204.5274433748766
64,2019-05-08,140.479996,141.520004,139.0,140.050003,138.100525,2530500,200.93537877325144
65,2019-05-09,139.050003,142.03999299999998,138.350006,140.259995,138.307587,2903600,199.8502837533967
66,2019-05-10,139.130005,140.850006,136.050003,140.16000400000001,138.209,2574100,200.0713406086946
67,2019-05-13,137.360001,140.0,134.350006,135.009995,133.83728,2105500,203.8145390643115
68,2019-05-14,135.009995,137.740005,134.509995,135.96000700000002,134.779053,2473200,199.30125628781408
69,2019-05-15,135.059998,137.199997,133.529999,136.71000700000002,135.522522,2365000,199.45139348870052
70,2019-05-16,136.850006,143.240005,136.28999299999998,140.03999299999998,138.823593,4134100,197.62211784743522
71,2019-05-17,138.889999,143.860001,138.759995,140.199997,138.982193,2017900,199.88587446260786
72,2019-05-20,139.300003,139.71000700000002,138.479996,138.779999,137.574539,1475700,201.02320075676036
73,2019-05-21,139.21000700000002,139.679993,137.929993,138.479996,137.277145,1706300,200.2166399542646
74,2019-05-22,138.0,140.130005,137.78999299999998,139.509995,138.298203,1082300,199.2617023604653
75,2019-05-23,138.520004,138.600006,135.91000400000001,138.03999299999998,136.840973,2196200,201.06491022496647
76,2019-05-24,138.490005,139.220001,135.429993,135.509995,134.332932,2156200,201.86701947705035
77,2019-05-28,135.5,136.029999,131.399994,131.41000400000001,130.268555,2297100,203.119999144053
78,2019-05-29,130.440002,130.929993,121.32,125.66999799999999,124.57841499999999,8416500,204.56752295006802
79,2019-05-30,125.5,126.239998,121.82,122.41999799999999,121.35664399999999,3684700,202.65479501151438
80,2019-05-31,121.120003,123.860001,120.68,121.910004,120.851082,3451000,200.41833646400337
81,2019-06-03,122.0,124.550003,121.16999799999999,123.129997,122.060478,3486400,199.00918295320028
82,2019-06-04,124.410004,129.0,124.0,128.610001,127.49288200000001,2995200,195.7390529839122
83,2019-06-05,129.770004,129.889999,125.5,126.5,125.401207,2189400,201.66798498023715
84,2019-06-06,125.970001,127.400002,124.66999799999999,125.050003,123.963806,1917200,201.15953375866772
85,2019-06-07,126.019997,128.580002,125.18,127.129997,126.02573400000001,2857800,198.36388417440142
86,2019-06-10,127.489998,128.309998,125.599998,126.610001,125.510254,2282500,200.4107068919461
87,2019-06-11,126.629997,126.650002,122.510002,122.849998,121.782913,2589700,203.06064555247286
88,2019-06-12,123.260002,124.589996,121.91999799999999,122.269997,121.20794699999999,2802000,200.4743608524011
89,2019-06-13,122.41999799999999,122.519997,120.790001,121.0,119.948982,2739500,201.04958429752065
90,2019-06-14,120.629997,120.839996,115.190002,115.91999799999999,114.913101,5222100,204.38233444413964
91,2019-06-17,115.510002,117.43,114.269997,115.730003,114.72476200000001,4390200,200.1641709108052
92,2019-06-18,116.239998,121.010002,115.040001,120.639999,119.59211,7653200,195.93004306971187
93,2019-06-19,122.910004,129.149994,122.150002,128.16000400000001,127.04679099999998,6970900,194.13233086353523
