,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2019-02-05,156.75,157.41000400000001,156.550003,157.320007,154.761841,1985700,0.0
1,2019-02-06,157.149994,158.029999,156.889999,157.16000400000001,154.604446,1375100,200.10180898188318
2,2019-02-07,155.850006,156.0,154.190002,155.179993,152.656631,2109800,201.27594476692627
3,2019-02-08,154.149994,155.949997,154.020004,155.58999599999999,153.05998200000002,2300000,199.7364849858342
4,2019-02-11,156.0,157.300003,155.020004,155.320007,152.794373,1410500,200.17382757393253
5,2019-02-12,156.029999,157.029999,155.639999,156.630005,154.083069,1861300,199.16363534560315
6,2019-02-13,157.0,158.53999299999998,156.860001,158.029999,155.460297,1952100,199.11409605210463
7,2019-02-14,157.720001,158.83999599999999,156.740005,157.850006,155.283218,1552900,200.11402787023016
8,2019-02-15,159.080002,159.330002,158.229996,159.229996,156.640778,2395200,199.1333354049698
9,2019-02-19,158.610001,160.100006,158.190002,159.479996,156.886719,1656500,199.84324052779635
10,2019-02-20,159.779999,160.119995,158.429993,159.71000700000002,157.112991,1942300,199.85598209885495
11,2019-02-21,159.580002,160.050003,158.880005,159.529999,156.935898,1835700,200.1128364578
12,2019-02-22,160.179993,161.830002,159.96000700000002,161.5,158.873871,1679300,198.7801851393189
13,2019-02-25,162.059998,162.41000400000001,161.529999,161.669998,159.041122,1368000,199.894848764704
14,2019-02-26,161.619995,162.5,161.03999299999998,161.33999599999999,158.716476,1526200,200.20453824729242
15,2019-02-27,160.850006,161.259995,160.130005,160.630005,158.018021,1536300,200.44200397055332
16,2019-02-28,160.899994,162.0,160.389999,161.380005,158.755829,2017300,199.53525841073062
17,2019-03-01,163.0,164.899994,162.679993,164.199997,161.529968,2227600,198.28258705753814
18,2019-03-04,164.75,164.919998,160.91000400000001,162.820007,160.17240900000002,1896300,200.84755554641387
19,2019-03-05,162.970001,163.91000400000001,162.520004,163.669998,161.008591,1564900,199.4806678008269
20,2019-03-06,164.059998,164.059998,162.33999599999999,162.389999,159.749405,1733300,200.78822526503
21,2019-03-07,162.21000700000002,162.449997,160.779999,161.850006,159.218185,1655000,200.3336379239924
22,2019-03-08,161.0,161.809998,160.5,161.690002,159.060791,1458100,200.09895726267604
23,2019-03-11,162.479996,164.070007,161.990005,163.940002,161.2742,1240400,198.6275466801568
24,2019-03-12,164.490005,165.820007,163.720001,163.990005,161.323395,2351200,199.96950850754592
25,2019-03-13,164.970001,165.279999,163.66000400000001,164.110001,161.441437,2095200,199.92688075116152
26,2019-03-14,164.46000700000002,164.929993,164.110001,164.820007,162.139893,2270100,199.56922341351435
27,2019-03-15,165.0,167.03999299999998,164.899994,166.389999,163.684357,3737200,199.05643848221914
28,2019-03-18,166.75,167.440002,165.139999,166.429993,163.723709,1592100,199.97596947564614
29,2019-03-19,167.110001,167.630005,165.529999,166.199997,163.497452,1949600,200.13838508071697
30,2019-03-20,166.399994,167.259995,164.809998,166.270004,163.566315,2128800,199.95789559252074
31,2019-03-21,165.179993,168.919998,165.179993,168.240005,165.504288,1666400,198.82905317317363
32,2019-03-22,167.800003,168.419998,165.110001,165.240005,162.55307,1602600,201.8155409762908
33,2019-03-25,164.979996,165.470001,164.0,165.080002,162.39566000000002,1769900,200.09692452026988
34,2019-03-26,166.479996,167.600006,165.940002,166.940002,164.225418,1777800,198.88582725666913
35,2019-03-27,167.0,167.800003,165.369995,166.470001,163.76306200000002,2376200,200.28233375213352
36,2019-03-28,170.919998,177.490005,170.479996,175.119995,172.272385,5398700,195.06053320753006
37,2019-03-29,175.300003,176.970001,174.949997,176.020004,173.157776,2773000,199.48868936510192
38,2019-04-01,175.5,176.520004,174.78999299999998,176.320007,173.452896,2977900,199.82985311474042
39,2019-04-02,175.830002,176.550003,174.559998,175.369995,172.518326,1923600,200.54171866743798
40,2019-04-03,175.899994,177.389999,175.479996,177.190002,174.30874599999999,2481800,198.97285005956485
41,2019-04-04,177.190002,177.440002,175.860001,177.16000400000001,174.279221,2270200,200.01693271580643
42,2019-04-05,177.440002,178.419998,177.03999299999998,178.149994,175.253128,1861500,199.44429411544073
43,2019-04-08,177.669998,179.080002,177.369995,178.91000400000001,176.000793,1373300,199.57519983063662
44,2019-04-09,177.75,178.470001,177.279999,177.729996,174.839966,1813900,200.66393294691798
45,2019-04-10,176.800003,177.75,176.100006,177.0,175.564041,1582600,200.41242711864408
46,2019-04-11,177.179993,178.470001,176.899994,178.360001,176.91301,1417200,199.23749664029214
47,2019-04-12,178.5,179.360001,177.800003,178.639999,177.19073500000002,2663400,199.84326130678048
48,2019-04-15,178.41000400000001,179.639999,177.949997,179.300003,177.845383,1619800,199.63189961575182
49,2019-04-16,179.800003,179.899994,178.259995,179.059998,177.60733000000002,1618200,200.13403607878965
50,2019-04-17,179.580002,180.0,178.899994,178.949997,177.49823,1637400,200.06147024411516
51,2019-04-18,178.720001,179.0,177.389999,178.610001,177.16098,1319700,200.1903566418993
52,2019-04-22,177.25,178.25,177.020004,178.070007,176.62536599999999,1393900,200.30324814891483
53,2019-04-23,178.199997,180.550003,177.96000700000002,180.479996,179.01580800000002,1785500,198.66467805107885
54,2019-04-24,180.860001,181.41000400000001,180.270004,180.809998,179.343124,1463900,199.81748686264572
55,2019-04-25,180.580002,180.580002,178.610001,179.949997,178.490097,1035300,200.4779110943803
56,2019-04-26,180.119995,180.850006,179.08999599999999,180.830002,179.362961,1010300,199.51335232524076
57,2019-04-29,180.779999,181.720001,180.639999,181.21000700000002,179.73988300000002,1111900,199.7902957975163
58,2019-04-30,181.580002,182.830002,181.169998,182.669998,181.188049,1535800,199.20074943012807
59,2019-05-01,183.199997,183.350006,181.28999299999998,181.309998,179.839066,1242400,200.75009652804695
60,2019-05-02,181.0,182.330002,178.490005,179.389999,177.934662,1889900,201.07029322186463
61,2019-05-03,177.029999,177.96000700000002,176.520004,176.979996,175.544205,2680200,201.36173751523876
62,2019-05-06,173.830002,176.869995,172.889999,176.259995,174.830048,1630200,200.40848804063566
63,2019-05-07,174.919998,175.149994,172.360001,173.940002,172.52886999999998,2308500,201.33378922233197
64,2019-05-08,174.070007,175.25,173.16000400000001,173.820007,172.409836,1984900,200.06903405544102
